,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
120,117,Wake Forest,ACC,17-16,+4.99,106.6,101.6,66.4,+.059,109.5,102.2,1448.0
121,118,Wyoming,MWC,18-15,+4.99,105.5,100.5,59.4,-.053,106.0,104.3,1461.0
122,119,Columbia,Ivy,21-13,+4.67,107.6,103.0,59.9,-.013,103.2,105.5,1162.0
123,120,American,Pat,20-13,+4.57,103.4,98.9,59.7,+.007,103.6,106.2,1110.0
126,121,Utah St.,MWC,18-14,+4.48,109.8,105.3,62.2,+.009,105.8,103.8,1429.0
127,122,Auburn,SEC,14-16,+4.39,109.8,105.4,66.0,-.025,106.8,102.2,1120.0
128,123,Davidson,SC,20-13,+4.18,113.3,109.1,66.1,-.013,102.4,107.1,1172.0
129,124,Canisius,MAAC,21-13,+4.14,112.5,108.3,65.3,+.022,104.9,106.1,1145.0
130,125,Eastern Kentucky,OVC,24-10,+3.96,112.4,108.4,64.2,+.036,104.1,109.0,1184.0
131,126,Boston University,Pat,24-11,+3.82,106.3,102.5,65.1,+.077,103.4,106.0,1131.0
132,127,Ohio,MAC,25-12,+3.76,106.5,102.7,64.3,+.035,103.1,105.1,1325.0
133,128,Colorado St.,MWC,16-16,+3.51,110.5,107.0,64.9,-.073,105.4,104.6,1161.0
134,129,Drexel,CAA,16-14,+3.47,105.2,101.8,62.4,-.032,105.7,105.4,1180.0
135,130,Towson,CAA,25-11,+3.45,110.6,107.2,63.9,+.080,103.7,107.1,1406.0
136,131,Western Michigan,MAC,23-10,+3.36,106.3,103.0,65.2,+.098,103.9,105.7,1444.0
137,132,Houston,Amer,17-16,+3.35,111.1,107.7,65.4,+.057,105.9,101.5,1222.0
138,133,Wright St.,Horz,21-15,+3.35,100.4,97.1,63.4,-.062,103.9,106.5,1460.0
139,134,Northwestern,B10,14-19,+3.33,98.3,94.9,59.9,+.033,110.2,100.7,1321.0
140,135,Murray St.,OVC,23-11,+3.23,109.0,105.8,66.2,+.032,104.3,108.8,1293.0
141,136,Eastern Michigan,MAC,22-15,+3.17,98.5,95.3,63.0,+.019,105.4,105.0,1185.0
142,137,Hawaii,BW,20-11,+3.03,111.0,108.0,66.9,-.045,104.0,107.9,1218.0
143,138,San Diego,WCC,18-17,+2.98,105.4,102.5,61.7,-.020,107.3,105.3,1360.0
144,139,Denver,Sum,16-15,+2.86,110.6,107.7,57.8,-.030,105.3,105.0,1176.0
145,140,South Dakota St.,Sum,19-13,+2.77,107.0,104.2,65.5,-.003,104.7,106.2,1355.0
146,141,George Mason,A10,11-20,+2.67,105.8,103.2,65.0,-.036,107.7,102.1,1206.0
147,142,Boston College,ACC,8-24,+2.44,114.3,111.8,61.2,-.073,109.8,99.5,1130.0
148,143,Nevada,MWC,15-17,+2.21,109.5,107.3,63.4,+.027,107.3,104.1,1305.0
149,144,Long Beach St.,BW,15-17,+2.17,104.9,102.7,64.6,-.023,107.3,104.4,1253.0
150,145,Akron,MAC,21-13,+2.10,105.0,102.9,64.0,+.073,103.7,104.5,1103.0
151,146,IPFW,Sum,25-11,+2.08,110.1,108.0,65.7,+.062,103.2,106.8,1236.0
152,147,Illinois St.,MVC,18-16,+1.98,101.9,99.9,66.7,+.029,105.5,104.1,1229.0
153,148,Pacific,WCC,18-16,+1.98,109.5,107.5,66.1,+.057,107.8,104.3,1334.0
154,149,Quinnipiac,MAAC,20-12,+1.89,111.3,109.4,68.3,+.055,103.7,105.3,1346.0
155,150,Temple,Amer,9-22,+1.68,110.7,109.1,66.3,-.078,108.4,101.3,1396.0
156,151,USC,P12,11-21,+1.53,103.5,102.0,68.4,-.014,109.7,101.0,1425.0
157,152,Duquesne,A10,13-17,+1.53,110.6,109.0,66.5,-.053,104.4,102.7,1182.0
158,153,Yale,Ivy,19-14,+1.29,102.8,101.5,63.5,+.080,105.6,104.7,1463.0
159,154,Santa Clara,WCC,14-19,+1.18,107.3,106.1,63.8,-.043,107.6,104.5,1365.0
160,155,UCF,Amer,13-18,+1.05,107.1,106.1,66.3,-.047,107.4,101.9,1416.0
161,156,UAB,CUSA,18-13,+1.02,104.1,103.1,66.8,-.009,102.8,104.7,1412.0
162,157,Missouri St.,MVC,20-13,+1.01,106.5,105.5,63.0,+.114,104.8,104.0,1283.0
163,158,Holy Cross,Pat,20-14,+0.98,104.5,103.5,62.7,+.027,103.1,105.7,1221.0
164,159,Pepperdine,WCC,15-16,+0.93,107.8,106.9,64.9,+.025,107.1,104.2,1337.0
165,160,Bucknell,Pat,16-14,+0.91,103.0,102.1,62.9,-.042,103.4,106.0,1137.0
168,161,Arkansas St.,SB,19-13,+0.59,106.6,106.0,66.6,+.003,103.0,106.5,1117.0
169,162,Brown,Ivy,15-14,+0.59,101.1,100.5,68.3,-.118,102.2,106.1,1135.0
170,163,Valparaiso,Horz,18-16,+0.50,104.2,103.7,63.4,-.028,104.5,105.0,1434.0
171,164,Siena,MAAC,20-18,+0.33,101.6,101.3,64.6,+.041,105.8,106.2,1373.0
172,165,Southern Illinois,MVC,14-19,+0.17,106.1,106.0,61.5,-.061,104.9,104.6,1356.0
173,166,William & Mary,CAA,20-12,+0.12,112.6,112.4,63.5,+.095,103.4,105.4,1456.0
174,167,USC Upstate,ASun,19-15,+0.10,105.0,104.9,64.2,-.059,103.1,108.6,1367.0
175,168,Milwaukee,Horz,21-14,+0.08,104.7,104.6,65.8,+.119,104.4,104.4,1454.0
176,169,Stony Brook,AE,23-11,+0.00,105.4,105.4,64.4,+.015,99.6,107.4,1392.0
177,170,Rutgers,Amer,12-21,-0.37,106.5,106.9,66.4,-.012,107.3,102.4,1353.0
178,171,Charlotte,CUSA,17-14,-0.54,102.7,103.2,67.5,+.046,103.1,105.3,1150.0
179,172,Weber St.,BSky,19-12,-0.62,106.4,107.0,62.9,-.009,103.3,110.0,1451.0
180,173,Robert Morris,NEC,22-14,-0.65,105.8,106.5,64.2,+.093,104.7,107.6,1352.0
181,174,Virginia Tech,ACC,9-22,-0.68,100.1,100.8,62.3,-.080,108.8,102.6,1439.0
182,175,Old Dominion,CUSA,18-18,-0.72,100.7,101.4,62.5,+.005,103.6,105.0,1330.0
183,176,Cal Poly,BW,14-20,-0.82,103.6,104.4,58.8,-.044,107.4,105.0,1142.0
184,177,Nebraska Omaha,Sum,17-15,-0.86,104.5,105.4,72.2,-.053,104.2,106.7,1303.0
185,178,Loyola Marymount,WCC,13-19,-0.94,105.7,106.6,67.8,+.048,108.4,103.6,1258.0
186,179,Western Kentucky,SB,20-12,-0.97,101.1,102.1,64.4,+.113,103.8,106.1,1443.0
187,180,Morehead St.,OVC,20-14,-1.02,102.9,103.9,67.5,+.038,104.6,107.7,1287.0
188,181,Albany,AE,19-15,-1.04,102.9,103.9,61.6,+.002,101.5,106.6,1107.0
189,182,Florida Gulf Coast,ASun,22-13,-1.08,100.0,101.1,66.2,+.011,102.6,109.8,1195.0
190,183,DePaul,BE,12-21,-1.19,106.1,107.3,65.6,+.032,109.5,101.0,1177.0
191,184,Colgate,Pat,13-18,-1.28,108.5,109.7,62.4,-.149,102.3,106.3,1159.0
192,185,Northwestern St.,Slnd,17-14,-1.31,108.6,109.9,74.2,-.019,103.1,107.9,1322.0
193,186,Youngstown St.,Horz,15-17,-1.33,107.9,109.3,66.0,-.053,104.6,105.2,1464.0
194,187,Drake,MVC,15-16,-1.46,105.0,106.5,62.9,+.024,105.7,104.8,1179.0
195,188,Oral Roberts,Slnd,17-16,-1.53,108.0,109.6,62.8,-.058,102.4,107.1,1331.0
196,189,Wagner,NEC,19-12,-1.70,98.6,100.3,66.6,+.016,102.6,109.5,1447.0
197,190,Washington St.,P12,10-21,-1.84,101.7,103.6,60.5,-.042,108.9,101.3,1450.0
198,191,South Florida,Amer,12-20,-1.90,102.4,104.3,63.9,+.018,106.3,102.4,1378.0
199,192,Wofford,SC,20-13,-1.94,100.6,102.6,60.5,+.025,103.5,109.3,1459.0
200,193,Kent St.,MAC,16-16,-2.11,104.1,106.2,64.7,-.022,102.3,105.0,1245.0
201,194,Oakland,Horz,13-20,-2.16,109.9,112.0,67.1,+.025,105.8,102.1,1324.0
202,195,Detroit,Horz,13-19,-2.23,101.4,103.6,66.0,-.048,105.5,104.6,1178.0
203,196,Bryant,NEC,18-14,-2.54,106.0,108.5,65.3,+.029,102.2,107.1,1136.0
204,197,Sam Houston St.,Slnd,24-11,-2.57,105.8,108.4,64.5,+.073,101.3,109.7,1358.0
205,198,Southern,SWAC,19-13,-2.58,97.6,100.2,65.6,-.035,99.2,108.8,1380.0
206,199,St. Francis NY,NEC,18-14,-2.65,98.9,101.5,65.0,+.006,103.4,109.0,1383.0
207,200,College of Charleston,CAA,14-18,-2.83,98.1,100.9,60.7,-.067,104.1,107.0,1158.0
210,201,Fordham,A10,10-21,-2.86,108.8,111.7,67.5,-.035,105.9,100.8,1200.0
211,202,Elon,SC,18-14,-2.95,104.6,107.5,64.4,+.033,103.4,108.2,1189.0
212,203,Northeastern,CAA,11-21,-3.16,101.4,104.5,63.2,-.047,104.9,104.7,1318.0
213,204,Utah Valley,WAC,20-12,-3.19,102.8,106.0,61.1,+.121,103.1,107.6,1430.0
214,205,Mississippi St.,SEC,14-19,-3.35,100.3,103.6,66.8,+.032,105.3,103.3,1280.0
215,206,Marist,MAAC,12-19,-3.87,101.6,105.5,64.4,-.021,104.6,105.6,1265.0
216,207,Bowling Green,MAC,12-20,-3.90,93.0,96.9,65.0,-.028,104.1,104.3,1132.0
217,208,Northern Illinois,MAC,15-17,-3.94,94.4,98.3,61.5,+.019,102.9,105.2,1296.0
218,209,Mount St. Mary's,NEC,16-17,-3.96,107.8,111.7,68.2,+.031,102.7,107.0,1291.0
219,210,VMI,BSth,22-13,-3.97,108.3,112.2,73.3,+.061,102.9,109.2,1440.0
220,211,Evansville,MVC,14-19,-4.19,103.1,107.3,65.6,+.007,105.4,104.2,1191.0
221,212,TCU,B12,9-22,-4.34,99.4,103.7,63.8,+.007,110.9,100.9,1395.0
222,213,Hampton,MEAC,18-13,-4.38,96.4,100.8,69.7,-.000,100.2,109.7,1214.0
223,214,Bradley,MVC,12-20,-4.38,100.2,104.6,62.5,-.050,104.4,106.1,1133.0
224,215,UT Arlington,SB,15-17,-4.42,105.9,110.3,68.2,+.059,104.5,104.9,1426.0
225,216,Montana,BSky,17-13,-4.45,107.4,111.9,59.8,+.002,103.7,110.1,1285.0
226,217,Rider,MAAC,14-17,-4.52,106.9,111.4,65.4,+.041,103.9,105.4,1351.0
227,218,Miami OH,MAC,13-18,-4.63,98.9,103.5,65.4,+.076,104.6,104.4,1275.0
229,220,Charleston Southern,BSth,13-18,-4.88,106.1,111.0,65.7,-.182,103.3,108.8,1149.0
230,221,Coastal Carolina,BSth,21-13,-4.98,98.2,103.2,65.6,+.040,102.1,110.2,1157.0
231,222,Dartmouth,Ivy,12-16,-4.99,103.6,108.6,62.8,-.079,102.3,105.5,1171.0
232,223,Cal St. Northridge,BW,17-18,-5.10,106.3,111.4,67.5,+.029,103.6,107.1,1169.0
233,224,Morgan St.,MEAC,15-16,-5.11,100.4,105.5,67.5,+.005,101.0,106.9,1288.0
234,225,Cal St. Bakersfield,WAC,13-19,-5.12,100.8,105.9,63.6,-.088,103.2,108.0,1167.0
235,226,Southeast Missouri St.,OVC,18-14,-5.22,108.4,113.7,69.0,-.013,101.9,110.0,1369.0
236,227,Northern Colorado,BSky,18-14,-5.30,108.8,114.1,62.7,-.017,102.0,109.9,1294.0
237,228,Army,Pat,15-16,-5.31,105.1,110.4,67.0,+.016,102.3,106.7,1119.0
238,229,Winthrop,BSth,20-13,-5.41,103.2,108.6,64.3,+.060,101.9,108.8,1457.0
239,230,Texas A&M Corpus Chris,Slnd,18-16,-5.47,105.2,110.6,60.5,+.016,102.1,110.6,1394.0
240,231,FIU,CUSA,15-16,-5.48,101.4,106.9,64.7,+.054,103.3,105.9,1198.0
241,232,North Texas,CUSA,16-16,-5.56,99.4,104.9,66.9,+.047,103.0,105.8,1317.0
242,233,Eastern Washington,BSky,15-16,-5.56,105.7,111.3,69.0,-.028,103.2,108.7,1186.0
243,234,Hartford,AE,17-16,-5.62,102.2,107.8,61.9,+.028,100.3,107.1,1216.0
244,235,UNC Asheville,BSth,17-15,-5.75,106.7,112.5,69.0,+.026,103.1,108.8,1421.0
245,236,Marshall,CUSA,11-22,-5.82,99.9,105.7,66.9,-.109,103.1,104.9,1267.0
246,237,Western Carolina,SC,19-15,-5.82,103.7,109.5,65.6,+.028,102.2,108.4,1441.0
247,238,Saint Peter's,MAAC,14-17,-5.86,98.1,103.9,60.5,+.059,104.0,106.8,1389.0
248,239,East Carolina,CUSA,17-17,-5.88,106.0,111.8,63.7,+.008,102.9,106.1,1187.0
249,240,Seattle,WAC,13-17,-5.95,100.4,106.3,65.3,-.065,103.4,108.1,1370.0
252,241,Grand Canyon,WAC,15-15,-6.04,105.3,111.3,65.4,+.046,102.4,105.6,1213.0
253,242,Lehigh,Pat,14-18,-6.06,98.0,104.1,64.3,+.031,104.3,107.6,1250.0
254,243,East Tennessee St.,ASun,19-16,-6.16,103.5,109.6,68.6,+.018,101.5,109.2,1190.0
255,244,Florida Atlantic,CUSA,10-22,-6.40,101.1,107.5,63.0,-.085,104.4,105.4,1194.0
256,245,Lafayette,Pat,11-20,-6.43,109.3,115.7,64.6,-.051,102.5,104.6,1248.0
257,246,Loyola Chicago,MVC,10-22,-6.47,102.2,108.7,61.9,-.073,104.0,105.8,1260.0
258,247,Gardner Webb,BSth,18-15,-6.59,99.0,105.6,64.8,+.005,102.8,110.5,1205.0
259,248,High Point,BSth,16-15,-6.63,106.0,112.6,62.7,+.061,103.9,108.9,1219.0
260,249,Cal St. Fullerton,BW,11-20,-6.64,100.9,107.5,65.5,-.021,104.1,105.8,1168.0
261,250,Troy,SB,11-20,-6.82,101.9,108.8,63.3,-.085,102.9,105.9,1407.0
262,251,Louisiana Monroe,SB,10-17,-7.00,97.5,104.5,61.8,-.012,105.7,105.0,1419.0
263,252,Air Force,MWC,12-18,-7.00,99.6,106.6,63.6,+.056,105.4,104.8,1102.0
264,253,South Alabama,SB,11-20,-7.06,101.1,108.1,64.5,-.047,104.1,104.2,1375.0
265,254,Idaho,WAC,16-18,-7.12,105.4,112.5,65.6,+.078,103.2,107.6,1225.0
266,255,South Dakota,Sum,12-18,-7.13,101.7,108.9,65.5,+.024,105.8,105.2,1377.0
267,256,Radford,BSth,22-13,-7.36,106.9,114.3,66.5,+.084,101.5,110.5,1347.0
268,257,Penn,Ivy,8-20,-7.46,99.1,106.6,68.2,-.013,105.4,104.8,1335.0
269,258,Norfolk St.,MEAC,19-15,-7.48,102.9,110.3,62.7,+.042,100.5,108.1,1313.0
270,259,Texas Southern,SWAC,19-15,-7.49,106.7,114.1,65.7,-.004,97.6,108.8,1411.0
271,260,Idaho St.,BSky,11-18,-7.58,104.0,111.6,63.0,-.091,103.5,109.3,1226.0
272,261,Incarnate Word,Slnd,21-6,-7.59,102.7,110.3,68.7,+.015,99.5,111.5,1230.0
273,262,Northern Arizona,BSky,15-17,-7.72,100.4,108.1,62.3,+.003,103.9,109.7,1319.0
274,263,North Florida,ASun,16-16,-7.75,103.3,111.1,66.7,+.089,102.3,106.1,1316.0
275,264,North Dakota,BSky,17-17,-7.79,104.3,112.1,67.9,+.063,104.0,108.7,1315.0
276,265,Lipscomb,ASun,15-15,-8.04,103.4,111.5,68.6,+.086,103.7,108.7,1252.0
277,266,Hofstra,CAA,10-23,-8.14,105.1,113.2,63.8,-.036,103.7,105.8,1220.0
278,267,James Madison,CAA,11-20,-8.25,98.5,106.8,63.5,+.048,104.1,105.2,1241.0
279,268,Tennessee Tech,OVC,17-16,-8.28,100.2,108.5,66.2,+.092,103.9,108.8,1399.0
