,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
182,175,Sam Houston St.,Slnd,19-8,+0.34,101.4,101.1,71.5,+.117,100.5,103.7,1358.0
183,176,Washington,P12,5-20,+0.24,101.6,101.4,71.0,-.051,109.5,96.5,1449.0
184,177,Gardner Webb,BSth,11-15,+0.19,105.2,105.0,67.1,-.165,100.2,104.5,1205.0
185,178,South Florida,Amer,8-12,+0.08,100.5,100.4,66.9,+.047,105.7,96.8,1378.0
186,179,Iowa St.,B12,2-21,-0.08,100.0,100.1,70.2,-.116,111.0,95.0,1235.0
187,180,Bellarmine,ASun,13-7,-0.19,108.1,108.3,64.8,-.014,99.3,105.4,1468.0
188,181,Siena,MAAC,12-4,-0.21,101.6,101.8,66.8,-.040,96.3,104.4,1373.0
189,182,Wyoming,MWC,13-10,-0.42,108.2,108.6,69.7,+.076,101.8,101.5,1461.0
190,183,Kansas St.,B12,8-19,-0.45,99.1,99.5,65.7,+.048,109.1,96.6,1243.0
191,184,Texas St.,SB,18-7,-0.47,100.0,100.4,62.9,+.072,98.1,105.2,1402.0
192,185,Fresno St.,MWC,11-11,-0.99,100.3,101.3,65.4,+.063,104.7,100.1,1201.0
193,186,Florida Atlantic,CUSA,12-9,-1.13,101.4,102.5,68.3,-.106,100.6,104.2,1194.0
194,187,Hofstra,CAA,13-10,-1.20,106.4,107.6,68.4,+.052,101.6,103.4,1220.0
195,188,Army,Pat,12-8,-1.38,99.2,100.6,68.8,+.071,103.1,104.6,1119.0
196,189,Valparaiso,MVC,10-18,-1.66,97.3,98.9,67.4,-.028,105.5,99.7,1434.0
197,190,Montana,BSky,13-12,-1.78,99.9,101.6,65.9,-.043,103.3,102.9,1285.0
198,191,Nicholls St.,Slnd,17-6,-1.81,101.3,103.1,71.9,+.083,98.0,106.9,1311.0
199,192,Southern Illinois,MVC,12-14,-1.87,100.6,102.5,66.6,+.075,104.1,100.1,1356.0
200,193,La Salle,A10,9-16,-2.05,102.8,104.8,68.9,-.012,104.7,97.7,1247.0
201,194,Northern Kentucky,Horz,14-11,-2.22,104.8,107.1,65.1,+.056,102.2,105.0,1297.0
202,195,Hawaii,BW,11-9,-2.27,102.4,104.7,67.3,-.015,100.5,102.5,1218.0
203,196,Rice,CUSA,13-12,-2.29,105.1,107.4,70.1,+.017,101.5,100.7,1349.0
204,197,Saint Joseph's,A10,5-15,-2.33,102.1,104.4,72.4,+.027,107.7,97.3,1386.0
205,198,Elon,CAA,10-8,-2.42,98.0,100.4,67.1,+.033,101.6,103.9,1189.0
206,199,Illinois St.,MVC,7-18,-2.44,99.3,101.7,69.4,-.112,105.2,100.6,1229.0
207,200,Hartford,AE,14-8,-2.51,98.6,101.2,66.7,+.077,98.2,104.9,1216.0
210,201,Oakland,Horz,12-17,-2.88,105.3,108.2,69.8,+.054,105.6,103.2,1324.0
211,202,Iona,MAAC,8-5,-2.95,101.8,104.7,68.8,-.005,97.7,105.4,1233.0
212,203,Monmouth,MAAC,12-7,-2.98,100.5,103.5,74.6,+.040,97.1,103.5,1284.0
213,204,Evansville,MVC,9-16,-2.98,106.4,109.4,62.4,+.011,103.2,99.9,1191.0
214,205,Louisiana,SB,17-9,-2.99,100.8,103.8,71.4,+.096,100.0,104.7,1418.0
215,206,Utah Valley,WAC,11-10,-3.14,101.1,104.2,70.6,+.005,101.9,103.6,1430.0
216,207,San Diego,WCC,3-11,-3.15,97.6,100.8,70.6,-.025,106.7,98.4,1360.0
217,208,Milwaukee,Horz,10-12,-3.23,102.8,106.0,70.3,-.010,102.0,104.2,1454.0
218,209,Penn,Ivy,0-0,-3.27,101.2,104.5,69.5,+.000,0.0,200.0,1335.0
219,210,Campbell,BSth,17-10,-3.29,103.7,106.9,64.3,+.064,98.8,104.6,1144.0
220,211,Appalachian St.,SB,17-11,-3.30,100.1,103.4,65.8,+.060,100.2,103.6,1111.0
221,212,Cornell,Ivy,0-0,-3.33,102.4,105.7,67.1,+.000,0.0,200.0,1165.0
222,213,Saint Peter's,MAAC,13-10,-3.62,90.7,94.4,67.8,+.009,98.3,104.4,1389.0
223,214,South Alabama,SB,17-11,-3.85,103.7,107.6,67.0,+.043,99.2,102.9,1375.0
224,215,Austin Peay,OVC,14-13,-3.87,104.6,108.4,67.2,-.071,98.3,104.4,1122.0
225,216,The Citadel,SC,13-12,-3.89,104.6,108.5,74.6,+.064,104.0,102.1,1154.0
226,217,Wagner,NEC,13-7,-3.96,101.7,105.7,66.0,+.068,97.8,106.5,1447.0
227,218,UMKC,Sum,11-13,-4.14,95.9,100.1,63.1,-.074,103.8,104.6,1282.0
228,219,Loyola MD,Pat,5-10,-4.25,96.5,100.7,69.7,-.235,101.4,107.7,1259.0
229,220,UMass Lowell,AE,11-11,-4.29,101.6,105.9,69.4,+.059,100.2,102.7,1262.0
230,221,George Washington,A10,5-12,-4.55,102.5,107.1,68.3,-.094,99.8,99.5,1203.0
231,222,Delaware,CAA,7-8,-4.64,97.8,102.4,67.0,-.069,101.7,106.3,1174.0
232,223,UC Davis,BW,9-7,-4.65,99.0,103.6,69.9,+.060,99.8,104.4,1413.0
233,224,Charleston,CAA,9-10,-4.84,102.9,107.8,63.9,-.030,101.5,104.0,1158.0
234,225,Charlotte,CUSA,9-15,-5.06,98.6,103.6,62.9,-.024,101.8,101.7,1150.0
235,226,Stony Brook,AE,9-14,-5.20,95.3,100.5,66.8,-.090,100.2,103.8,1392.0
236,227,Mount St. Mary's,NEC,11-10,-5.23,95.4,100.6,62.2,-.009,98.9,106.4,1291.0
237,228,Youngstown St.,Horz,15-12,-5.30,103.2,108.5,68.1,+.032,102.1,106.0,1464.0
238,229,Albany,AE,7-9,-5.37,98.0,103.4,70.1,-.079,98.9,103.8,1107.0
239,230,Cal Baptist,WAC,13-9,-5.48,105.0,110.5,71.0,-.018,98.5,105.2,1465.0
240,231,UNC Asheville,BSth,10-10,-5.70,101.4,107.1,68.6,-.008,99.2,105.2,1421.0
241,232,Longwood,BSth,12-16,-5.79,98.7,104.5,65.4,-.025,99.9,105.0,1255.0
242,233,Norfolk St.,MEAC,14-7,-5.79,99.8,105.6,67.6,+.034,96.5,106.2,1313.0
243,234,Western Carolina,SC,11-16,-5.80,100.5,106.3,70.9,+.031,104.2,102.9,1441.0
244,235,Radford,BSth,15-12,-5.83,98.3,104.2,63.9,+.023,99.9,105.0,1347.0
245,236,Brown,Ivy,0-0,-5.83,96.2,102.0,70.0,+.000,0.0,200.0,1135.0
246,237,UC San Diego,BW,7-10,-5.87,102.0,107.9,70.1,+.023,103.0,99.0,1471.0
247,238,Montana St.,BSky,11-9,-5.88,100.2,106.0,68.7,+.036,100.7,105.1,1286.0
248,239,Seattle,WAC,11-10,-5.92,98.5,104.5,69.2,-.064,100.9,105.3,1370.0
249,240,Little Rock,SB,11-15,-5.93,98.9,104.8,67.4,-.040,99.4,103.1,1114.0
252,241,Canisius,MAAC,7-6,-6.06,100.0,106.0,70.8,+.058,96.2,101.9,1145.0
253,242,Lipscomb,ASun,15-12,-6.11,101.2,107.3,66.5,+.024,99.8,104.7,1252.0
254,243,UNC Wilmington,CAA,7-10,-6.13,102.7,108.9,69.4,-.122,99.9,105.2,1423.0
255,244,Prairie View A&M,SWAC,14-4,-6.17,94.2,100.3,69.7,+.125,92.8,107.9,1341.0
256,245,Green Bay,Horz,8-17,-6.32,103.3,109.6,66.4,-.042,103.4,104.5,1453.0
257,246,Niagara,MAAC,8-10,-6.41,100.5,106.9,64.4,-.048,96.5,102.7,1310.0
258,247,Stetson,ASun,11-14,-6.41,101.7,108.2,68.9,-.014,100.8,104.8,1391.0
259,248,Portland St.,BSky,9-12,-6.72,93.9,100.6,69.4,-.129,100.1,104.5,1340.0
260,249,Northern Colorado,BSky,10-10,-6.86,96.6,103.4,67.6,-.008,99.6,104.4,1294.0
261,250,Arkansas St.,SB,11-13,-6.93,99.8,106.7,68.0,-.041,99.0,103.5,1117.0
262,251,UT Arlington,SB,13-13,-6.95,98.7,105.7,69.7,+.051,99.4,103.1,1426.0
263,252,Morgan St.,MEAC,12-7,-7.01,99.7,106.7,71.9,-.048,95.6,106.2,1288.0
264,253,Cal St. Fullerton,BW,6-9,-7.22,100.6,107.8,72.3,-.029,102.2,103.3,1168.0
265,254,Southern Miss,CUSA,8-16,-7.24,94.6,101.8,67.8,-.075,101.2,101.3,1379.0
266,255,Texas Southern,SWAC,13-8,-7.44,98.7,106.1,71.9,+.054,94.3,104.7,1411.0
267,256,IUPUI,Horz,8-10,-7.49,97.2,104.7,72.5,+.076,102.1,104.6,1237.0
268,257,Boston University,Pat,7-11,-7.52,101.3,108.8,65.9,+.009,102.1,104.7,1131.0
269,258,Sacramento St.,BSky,8-11,-7.53,100.7,108.2,65.6,-.019,102.7,104.0,1170.0
270,259,Lafayette,Pat,9-6,-7.59,104.0,111.6,68.7,+.062,96.1,105.3,1248.0
271,260,Marist,MAAC,12-8,-7.78,92.8,100.5,66.1,+.101,97.0,104.7,1265.0
272,261,American,Pat,4-6,-8.10,97.5,105.6,67.6,+.065,100.6,102.5,1110.0
273,262,Cal St. Northridge,BW,9-12,-8.10,102.5,110.6,70.5,+.061,101.4,102.4,1169.0
274,263,New Hampshire,AE,10-9,-8.22,96.6,104.8,66.9,+.056,97.5,104.1,1306.0
275,264,Samford,SC,6-13,-8.24,97.1,105.4,73.1,-.035,103.9,101.7,1359.0
276,265,Bucknell,Pat,5-6,-8.38,97.8,106.2,72.5,-.040,98.9,107.8,1137.0
277,266,Western Michigan,MAC,5-16,-8.48,95.8,104.3,66.3,-.036,106.6,102.0,1444.0
279,268,Tarleton St.,WAC,10-10,-8.56,97.3,105.9,64.8,-.052,101.0,102.1,1470.0
280,269,Idaho St.,BSky,13-10,-8.65,94.0,102.7,64.4,+.013,100.0,104.8,1226.0
281,270,Georgia Southern,SB,13-13,-8.77,94.6,103.4,67.1,+.032,100.3,104.3,1204.0
282,271,Dartmouth,Ivy,0-0,-8.83,95.8,104.7,66.9,+.000,0.0,200.0,1171.0
283,272,Southeast Missouri St.,OVC,11-16,-8.84,96.2,105.0,68.8,-.003,99.5,104.7,1369.0
284,273,Quinnipiac,MAAC,9-12,-8.86,91.1,99.9,72.4,-.056,97.3,105.5,1346.0
285,274,Long Beach St.,BW,5-11,-8.97,96.6,105.6,73.4,+.021,101.0,102.7,1253.0
286,275,Purdue Fort Wayne,Horz,8-15,-9.00,101.3,110.3,70.0,-.025,102.4,106.0,1236.0
287,276,Central Michigan,MAC,7-16,-9.23,101.1,110.3,72.4,-.046,103.8,102.8,1141.0
288,277,Florida A&M,MEAC,8-11,-9.23,91.2,100.5,68.4,+.010,98.4,104.9,1197.0
289,278,Jackson St.,SWAC,11-5,-9.31,87.6,96.9,68.9,+.140,92.7,106.5,1238.0
290,279,Columbia,Ivy,0-0,-9.39,95.7,105.1,69.2,+.000,0.0,200.0,1162.0
