,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
140,135,Buffalo,MAC,17-9,+3.11,103.4,100.3,74.6,+.034,101.2,102.2,1138.0
141,136,Nebraska,B10,7-18,+2.97,104.1,101.1,72.6,-.063,106.4,96.4,1304.0
142,137,Northeastern,CAA,13-13,+2.76,104.7,102.0,67.1,-.146,101.2,104.9,1318.0
143,138,Oral Roberts,Sum,14-12,+2.60,107.7,105.1,70.5,-.081,105.4,103.8,1331.0
144,139,Eastern Washington,BSky,17-8,+2.49,103.6,101.1,74.2,+.102,101.6,102.3,1186.0
145,140,New Mexico,MWC,17-11,+2.20,106.5,104.3,72.9,+.066,103.9,103.9,1307.0
146,141,Pepperdine,WCC,14-13,+2.00,108.7,106.7,71.6,+.046,103.0,100.9,1337.0
147,142,Boston University,Pat,16-11,+2.00,105.4,103.4,67.3,-.024,100.6,105.0,1131.0
148,143,Santa Clara,WCC,18-9,+1.64,101.5,99.9,71.7,+.087,100.3,103.7,1365.0
149,144,Valparaiso,MVC,14-13,+1.58,101.8,100.2,70.4,-.001,102.4,101.2,1434.0
150,145,Penn,Ivy,13-8,+1.57,102.0,100.4,70.7,+.078,102.6,102.1,1335.0
151,146,Appalachian St.,SB,15-12,+1.54,100.2,98.6,67.0,+.032,103.2,101.2,1111.0
152,147,Stony Brook,AE,17-9,+1.53,100.9,99.3,70.5,+.026,99.4,103.0,1392.0
153,148,Marshall,CUSA,13-14,+1.52,99.1,97.6,74.3,-.071,103.3,103.0,1267.0
154,149,Charleston,CAA,15-12,+1.51,105.2,103.7,65.9,-.012,102.5,102.9,1158.0
155,150,Southern Utah,BSky,14-11,+1.47,97.5,96.0,69.8,-.055,101.8,103.8,1381.0
156,151,Chattanooga,SC,16-11,+1.37,104.8,103.4,66.8,+.028,101.7,102.9,1151.0
157,152,Bowling Green,MAC,19-7,+1.14,105.8,104.7,70.5,+.160,101.0,101.6,1132.0
158,153,Austin Peay,OVC,18-9,+1.14,108.1,107.0,68.2,+.054,100.2,105.2,1122.0
159,154,Charlotte,CUSA,14-11,+1.13,99.9,98.8,66.3,-.024,100.5,102.8,1150.0
160,155,Boston College,ACC,13-13,+1.04,98.3,97.3,69.7,+.106,105.1,98.2,1130.0
161,156,Georgia Southern,SB,16-11,+1.03,101.1,100.1,72.2,+.003,101.6,103.2,1204.0
162,157,Western Carolina,SC,16-9,+1.00,107.2,106.2,71.9,+.098,101.9,101.7,1441.0
163,158,Towson,CAA,16-11,+0.93,104.6,103.6,65.8,+.007,101.5,103.7,1406.0
164,159,FIU,CUSA,17-10,+0.91,102.2,101.3,73.0,+.029,100.1,102.3,1198.0
165,160,Fresno St.,MWC,9-17,+0.82,104.2,103.3,64.7,-.128,105.0,101.4,1201.0
168,161,Northern Kentucky,Horz,19-8,+0.78,101.6,100.9,66.1,+.072,99.0,105.0,1297.0
169,162,Siena,MAAC,13-10,+0.74,105.9,105.1,68.0,-.050,98.6,103.2,1373.0
170,163,Old Dominion,CUSA,11-16,+0.63,97.2,96.6,66.8,-.088,102.4,101.7,1330.0
171,164,North Florida,ASun,18-10,+0.56,109.7,109.2,69.6,+.044,99.8,103.5,1316.0
172,165,UC Santa Barbara,BW,16-9,+0.52,106.8,106.3,64.7,-.016,100.1,104.8,1364.0
173,166,Wofford,SC,16-11,+0.49,104.4,104.0,66.3,+.005,100.6,103.9,1459.0
174,167,Radford,BSth,17-9,+0.44,105.9,105.4,65.0,+.046,101.1,104.1,1347.0
175,168,Southern Illinois,MVC,15-12,+0.36,97.8,97.5,64.0,+.022,101.9,102.5,1356.0
176,169,Texas A&M,SEC,12-12,+0.29,97.7,97.4,64.8,+.079,103.0,99.5,1401.0
177,170,Toledo,MAC,12-14,+0.29,106.3,106.0,68.0,-.117,101.3,102.3,1405.0
178,171,Eastern Michigan,MAC,15-11,+0.25,92.5,92.2,67.4,+.052,103.1,101.9,1185.0
179,172,George Mason,A10,14-11,+0.15,101.6,101.5,67.8,+.067,101.4,101.8,1206.0
180,173,Vanderbilt,SEC,9-17,+0.10,103.8,103.7,70.3,-.076,105.1,99.6,1435.0
181,174,South Dakota,Sum,19-9,-0.06,109.1,109.2,70.0,+.057,100.7,104.9,1377.0
182,175,Drake,MVC,17-10,-0.10,103.1,103.2,68.3,+.089,101.5,102.5,1179.0
183,176,St. Francis PA,NEC,18-8,-0.52,106.8,107.3,69.4,+.045,98.6,105.4,1384.0
184,177,Sam Houston St.,Slnd,17-9,-0.56,102.2,102.7,71.6,-.050,99.6,105.3,1358.0
185,178,California,P12,10-15,-0.68,99.8,100.5,65.2,+.070,105.2,98.6,1143.0
186,179,Northern Illinois,MAC,15-11,-0.71,97.6,98.3,65.2,+.033,101.9,104.0,1296.0
187,180,South Alabama,SB,16-11,-0.72,103.2,103.9,66.0,+.040,101.8,102.9,1375.0
188,181,La Salle,A10,11-13,-0.73,98.9,99.7,69.7,+.020,102.8,100.9,1247.0
189,182,Abilene Christian,Slnd,15-10,-0.87,98.0,98.9,69.3,-.061,99.8,105.3,1101.0
190,183,Princeton,Ivy,11-10,-1.33,106.1,107.5,66.4,+.025,101.4,102.4,1343.0
191,184,Portland St.,BSky,13-14,-1.35,107.8,109.2,71.2,-.034,101.7,102.3,1340.0
192,185,Delaware,CAA,19-8,-1.42,105.2,106.6,68.7,+.094,100.6,105.2,1174.0
193,186,Massachusetts,A10,11-15,-1.47,101.9,103.4,69.6,-.004,103.5,99.7,1269.0
194,187,Rider,MAAC,15-10,-1.56,101.9,103.5,70.9,+.044,98.1,103.5,1351.0
195,188,Nicholls St.,Slnd,17-9,-1.71,99.0,100.7,69.3,+.054,99.3,103.5,1311.0
196,189,Cal Baptist,WAC,18-7,-1.74,105.3,107.0,69.6,+.025,97.9,106.1,1465.0
197,190,UAB,CUSA,16-11,-1.82,100.7,102.5,65.5,+.049,99.6,102.3,1412.0
198,191,Ohio,MAC,13-13,-1.96,102.2,104.2,69.4,-.018,101.2,102.1,1325.0
199,192,Arkansas St.,SB,15-12,-1.99,105.5,107.5,67.3,+.072,101.9,102.1,1117.0
200,193,Prairie View A&M,SWAC,14-11,-2.25,95.8,98.0,70.6,+.000,98.4,102.3,1341.0
201,194,Sacred Heart,NEC,16-11,-2.25,101.1,103.4,69.8,-.000,99.0,106.3,1357.0
202,195,Central Michigan,MAC,13-12,-2.37,102.8,105.1,73.9,-.001,102.4,101.7,1141.0
203,196,UTSA,CUSA,12-15,-2.50,105.9,108.4,73.1,-.043,101.4,100.9,1427.0
204,197,Air Force,MWC,10-16,-2.52,108.3,110.8,69.4,-.072,103.0,101.3,1102.0
205,198,Rice,CUSA,13-14,-2.52,106.1,108.7,70.6,+.019,101.8,101.9,1349.0
206,199,Saint Peter's,MAAC,13-11,-2.53,95.5,98.0,68.4,-.026,98.3,104.7,1389.0
207,200,William & Mary,CAA,18-10,-2.55,102.7,105.3,67.9,+.131,101.6,104.2,1456.0
210,201,UTEP,CUSA,13-14,-2.56,94.9,97.5,68.1,-.022,101.7,101.6,1431.0
211,202,Sacramento St.,BSky,13-11,-2.76,94.4,97.1,63.6,+.015,101.3,103.5,1170.0
212,203,Florida Atlantic,CUSA,14-13,-2.78,97.3,100.1,69.2,-.008,101.4,103.0,1194.0
213,204,Coastal Carolina,SB,13-14,-2.85,103.2,106.1,73.2,-.019,101.9,102.2,1157.0
214,205,Monmouth,MAAC,14-11,-3.00,98.1,101.1,73.0,+.069,99.2,103.5,1284.0
215,206,Lafayette,Pat,16-9,-3.06,101.2,104.3,67.3,+.067,100.5,106.1,1248.0
216,207,Tulane,Amer,10-15,-3.21,100.8,104.0,68.4,-.013,101.9,100.0,1408.0
217,208,Nebraska Omaha,Sum,13-14,-3.31,103.2,106.5,69.6,+.038,104.2,104.2,1303.0
218,209,Hawaii,BW,14-10,-3.35,99.0,102.3,68.9,+.038,100.5,105.3,1218.0
219,210,Montana St.,BSky,14-11,-3.38,97.2,100.6,67.8,+.056,101.3,103.3,1286.0
220,211,San Diego,WCC,9-19,-3.65,93.2,96.8,70.7,-.036,104.6,101.2,1360.0
221,212,Northern Arizona,BSky,14-10,-3.80,104.1,107.9,67.5,+.111,101.2,103.1,1319.0
222,213,Loyola Marymount,WCC,9-17,-3.81,100.1,103.9,63.3,-.013,105.1,101.5,1258.0
223,214,East Carolina,Amer,10-16,-3.96,98.4,102.4,71.1,-.017,101.1,101.4,1187.0
224,215,Dartmouth,Ivy,9-14,-4.05,94.5,98.5,66.0,-.091,100.9,101.8,1171.0
225,216,George Washington,A10,11-14,-4.13,99.9,104.1,66.9,+.021,101.4,102.4,1203.0
226,217,Brown,Ivy,12-9,-4.14,97.9,102.0,70.5,+.127,100.9,101.9,1135.0
227,218,Robert Morris,NEC,15-13,-4.32,99.2,103.5,66.8,+.006,99.5,104.9,1352.0
228,219,UC Davis,BW,12-15,-4.50,104.6,109.1,68.7,-.019,100.8,102.9,1413.0
229,220,Illinois Chicago,Horz,13-15,-4.59,96.3,100.9,69.1,-.003,99.8,103.1,1227.0
230,221,American,Pat,13-12,-4.60,100.3,104.9,69.1,+.013,100.7,105.6,1110.0
231,222,Merrimack,NEC,18-10,-4.63,93.4,98.1,63.3,+.145,99.6,104.7,1467.0
232,223,UC Riverside,BW,14-13,-4.75,96.6,101.4,63.5,-.036,100.4,104.7,1415.0
233,224,Mercer,SC,13-14,-4.78,98.8,103.6,69.2,+.034,101.6,102.7,1273.0
234,225,Illinois St.,MVC,8-18,-4.83,98.6,103.5,68.8,-.008,103.3,100.9,1229.0
235,226,Seattle,WAC,12-14,-5.25,98.7,103.9,70.5,-.058,99.6,103.8,1370.0
236,227,Louisiana,SB,11-16,-5.37,100.1,105.4,71.1,+.004,101.9,102.1,1418.0
237,228,Drexel,CAA,13-14,-5.48,100.1,105.6,68.0,+.026,101.0,103.8,1180.0
238,229,Gardner Webb,BSth,11-14,-5.49,100.2,105.7,66.8,-.086,100.7,105.1,1205.0
239,230,North Dakota,Sum,12-14,-5.78,101.3,107.1,69.6,+.036,103.3,103.3,1315.0
240,231,Jacksonville,ASun,12-15,-5.97,95.3,101.3,66.8,-.063,99.3,104.0,1239.0
241,232,Bryant,NEC,13-14,-5.99,96.3,102.3,71.0,-.055,97.6,104.5,1136.0
242,233,Iona,MAAC,9-12,-6.09,101.8,107.9,69.0,-.042,97.1,102.8,1233.0
243,234,Green Bay,Horz,13-14,-6.13,105.4,111.6,74.3,+.063,101.0,102.7,1453.0
244,235,Tennessee St.,OVC,16-11,-6.46,98.0,104.4,70.8,+.078,99.7,105.5,1398.0
245,236,Albany,AE,14-12,-6.49,95.6,102.1,69.2,+.035,98.2,104.4,1107.0
246,237,UT Rio Grande Valley,WAC,12-14,-6.58,98.2,104.7,70.6,-.052,100.6,103.9,1410.0
247,238,Manhattan,MAAC,11-12,-6.64,92.3,98.9,67.0,+.021,99.4,104.4,1264.0
248,239,Norfolk St.,MEAC,13-13,-6.69,94.6,101.3,67.4,-.069,97.1,105.2,1313.0
249,240,Grand Canyon,WAC,12-13,-6.77,102.3,109.1,68.2,+.037,98.5,103.8,1213.0
252,241,Southern Miss,CUSA,9-18,-6.82,97.5,104.3,67.7,+.004,104.8,100.7,1379.0
253,242,Cal St. Northridge,BW,11-16,-6.83,105.3,112.1,70.5,+.019,103.2,103.6,1169.0
254,243,Western Michigan,MAC,11-15,-6.93,99.5,106.4,67.0,+.066,102.0,101.4,1444.0
255,244,Bucknell,Pat,11-17,-6.98,96.1,103.1,70.1,-.011,101.4,104.5,1137.0
256,245,Oakland,Horz,10-17,-7.01,98.2,105.2,66.2,-.041,101.4,103.4,1324.0
257,246,UMKC,WAC,13-14,-7.04,96.5,103.6,65.8,+.048,102.0,104.0,1282.0
258,247,Youngstown St.,Horz,15-12,-7.09,102.0,109.1,66.9,+.061,99.1,105.2,1464.0
259,248,Canisius,MAAC,9-16,-7.17,98.2,105.4,70.2,-.052,99.3,102.8,1145.0
260,249,Eastern Illinois,OVC,12-14,-7.35,98.2,105.5,69.4,-.121,98.7,107.5,1183.0
261,250,Cal St. Bakersfield,WAC,11-15,-7.38,97.7,105.1,65.3,-.052,101.4,104.6,1167.0
262,251,Army,Pat,13-12,-7.63,98.4,106.0,69.5,+.053,100.0,106.5,1119.0
263,252,McNeese St.,Slnd,12-13,-7.63,104.3,111.9,69.5,-.045,99.0,104.2,1270.0
264,253,Texas Southern,SWAC,12-13,-7.64,98.2,105.8,73.2,+.105,99.8,100.8,1411.0
265,254,New Hampshire,AE,11-13,-7.65,94.1,101.7,69.4,+.004,99.1,103.3,1306.0
266,255,Milwaukee,Horz,12-14,-7.73,94.9,102.7,70.5,+.029,100.4,105.3,1454.0
267,256,Hartford,AE,14-13,-7.88,93.0,100.9,68.7,+.043,98.9,105.0,1216.0
268,257,Navy,Pat,13-12,-7.95,97.7,105.6,62.3,+.044,98.8,105.3,1298.0
269,258,Saint Joseph's,A10,5-21,-8.25,101.0,109.3,72.0,+.016,105.2,98.8,1386.0
270,259,Miami OH,MAC,10-15,-8.26,100.4,108.6,68.4,+.006,101.3,102.3,1275.0
271,260,Quinnipiac,MAAC,11-13,-8.27,100.4,108.7,68.7,-.001,98.1,104.4,1346.0
272,261,Utah Valley,WAC,9-17,-8.39,96.0,104.3,70.9,-.096,100.4,103.6,1430.0
273,262,Loyola MD,Pat,13-14,-8.47,101.4,109.9,70.8,+.028,99.6,106.1,1259.0
275,264,Lamar,Slnd,13-13,-8.49,94.0,102.5,69.8,+.028,99.9,105.1,1249.0
276,265,Fordham,A10,7-17,-8.63,88.3,97.0,64.0,-.066,100.6,103.0,1200.0
277,266,Jacksonville St.,OVC,10-17,-8.66,95.9,104.5,69.1,-.104,99.5,105.6,1240.0
278,267,Purdue Fort Wayne,Sum,12-16,-8.70,97.3,106.0,68.0,-.013,103.1,105.9,1236.0
279,268,Columbia,Ivy,6-18,-8.77,95.3,104.1,69.1,-.145,100.8,102.3,1162.0
