,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
136,131,Murray St.,OVC,21-10,+3.37,105.6,102.3,64.9,-.012,102.2,105.3,1293.0
137,132,Northwestern,B10,13-19,+3.27,104.5,101.2,60.0,-.022,106.9,98.2,1321.0
138,133,George Mason,CAA,22-16,+3.21,103.5,100.3,65.6,-.007,103.2,103.6,1206.0
139,134,San Francisco,WCC,15-16,+3.13,107.1,104.0,65.5,-.041,104.3,101.4,1362.0
140,135,Vermont,AE,21-12,+3.12,103.0,99.9,60.9,-.006,99.9,104.3,1436.0
141,136,Nebraska,B10,15-18,+3.03,102.1,99.1,60.5,+.104,108.0,97.8,1304.0
142,137,Wake Forest,ACC,13-18,+2.88,101.6,98.7,67.8,-.006,106.4,100.5,1448.0
143,138,Northwestern St.,Slnd,23-9,+2.82,106.6,103.8,71.9,+.075,99.6,103.2,1322.0
144,139,Niagara,MAAC,19-14,+2.81,107.0,104.2,67.7,+.012,102.3,102.8,1310.0
145,140,Western Michigan,MAC,22-13,+2.63,102.6,100.0,65.0,+.062,101.8,103.2,1444.0
146,141,South Florida,BE,12-19,+2.63,102.4,99.7,58.7,-.007,105.8,98.3,1378.0
147,142,Robert Morris,NEC,24-11,+2.28,105.1,102.9,63.3,+.038,100.4,106.2,1352.0
148,143,Boston University,AE,17-13,+2.23,105.3,103.0,64.4,-.036,99.6,102.8,1131.0
149,144,Oral Roberts,Slnd,20-15,+2.23,106.6,104.4,64.9,-.028,100.3,102.9,1331.0
150,145,Montana,BSky,25-7,+2.14,104.9,102.8,62.7,+.175,101.8,107.0,1285.0
151,146,Tulane,CUSA,20-15,+1.88,107.2,105.3,64.3,-.052,100.0,103.8,1408.0
152,147,UC Irvine,BW,21-16,+1.86,101.1,99.2,65.2,+.018,103.4,103.5,1414.0
153,148,Arkansas St.,SB,19-12,+1.74,98.8,97.1,64.2,-.033,99.9,105.6,1117.0
154,149,UT Arlington,WAC,19-14,+1.37,98.8,97.5,65.6,+.043,101.9,103.2,1426.0
155,150,Albany,AE,24-11,+1.36,102.6,101.3,61.7,+.082,98.6,103.8,1107.0
156,151,Fairfield,MAAC,19-16,+1.20,98.0,96.8,60.5,-.002,101.9,103.1,1193.0
157,152,Cal Poly,BW,18-14,+1.16,106.4,105.3,58.3,+.031,103.5,103.9,1142.0
158,153,College of Charleston,SC,24-11,+1.10,102.7,101.6,62.9,+.091,99.7,106.0,1158.0
159,154,Manhattan,MAAC,14-18,+0.90,95.3,94.4,60.7,-.021,103.6,102.4,1264.0
160,155,Texas Southern,SWAC,17-14,+0.68,105.7,105.0,62.4,-.061,97.0,105.1,1411.0
161,156,Western Illinois,Sum,22-9,+0.66,97.3,96.6,56.7,+.047,100.8,106.6,1442.0
162,157,Long Beach St.,BW,19-14,+0.62,105.7,105.1,65.7,+.107,104.1,101.7,1253.0
163,158,Army,Pat,16-15,+0.60,105.3,104.7,66.7,-.084,100.6,104.9,1119.0
164,159,Bradley,MVC,18-17,+0.59,104.4,103.8,65.6,+.043,104.2,102.3,1133.0
165,160,Rider,MAAC,19-15,+0.59,98.8,98.2,64.6,+.048,102.1,102.7,1351.0
168,161,Penn St.,B10,10-21,+0.57,102.1,101.5,64.0,+.020,108.1,97.8,1336.0
169,162,Southern,SWAC,23-10,+0.50,99.3,98.8,63.4,-.031,95.2,106.7,1380.0
170,163,UAB,CUSA,16-17,+0.35,100.9,100.6,69.3,+.003,104.0,102.4,1412.0
171,164,North Carolina Central,MEAC,22-9,+0.32,99.3,99.0,62.8,+.026,96.3,104.0,1300.0
172,165,Tennessee St.,OVC,18-15,+0.18,104.9,104.7,66.7,+.038,103.6,103.8,1398.0
173,166,Loyola Chicago,Horz,15-16,+0.12,103.2,103.1,61.8,-.083,100.6,103.2,1260.0
174,167,Delaware,CAA,19-14,+0.11,104.4,104.3,65.9,+.079,101.7,102.9,1174.0
175,168,Drexel,CAA,13-18,+0.08,102.1,102.0,60.5,-.089,102.9,103.6,1180.0
176,169,Virginia Tech,ACC,13-19,-0.10,107.2,107.3,65.9,+.032,105.8,99.4,1439.0
177,170,San Diego,WCC,16-18,-0.14,102.8,103.0,62.5,+.039,104.4,101.4,1360.0
178,171,Lafayette,Pat,19-15,-0.25,106.0,106.2,64.5,+.048,101.9,104.6,1248.0
179,172,Nevada,MWC,12-19,-0.28,105.1,105.4,65.5,+.038,106.1,99.5,1305.0
180,173,Western Kentucky,SB,20-16,-0.41,101.8,102.2,64.6,+.029,100.9,103.3,1443.0
181,174,DePaul,BE,11-21,-0.43,105.5,105.9,70.7,-.049,104.2,98.4,1177.0
182,175,Towson,CAA,18-13,-0.45,103.1,103.6,64.7,+.054,101.9,103.8,1406.0
183,176,Bryant,NEC,19-12,-0.53,109.4,109.9,65.1,+.043,100.5,106.5,1136.0
184,177,Southern Illinois,MVC,14-17,-0.73,102.7,103.4,61.6,+.046,104.6,100.9,1356.0
185,178,Northeastern,CAA,20-13,-0.76,106.4,107.2,62.7,+.079,101.5,104.0,1318.0
186,179,Charleston Southern,BSth,19-13,-0.78,102.3,103.1,66.6,-.059,99.4,106.3,1149.0
187,180,Houston,CUSA,20-13,-0.82,108.0,108.8,69.0,-.007,98.9,104.7,1222.0
188,181,Tulsa,CUSA,17-16,-0.87,99.5,100.3,66.3,+.052,103.5,102.7,1409.0
189,182,James Madison,CAA,21-15,-0.92,100.2,101.1,62.9,+.063,101.9,105.3,1241.0
190,183,Illinois Chicago,Horz,18-16,-1.11,98.8,99.9,63.0,+.041,102.3,102.8,1227.0
191,184,Wagner,NEC,19-12,-1.17,97.2,98.4,65.9,+.053,101.6,107.1,1447.0
192,185,SMU,CUSA,15-17,-1.25,100.8,102.1,62.4,-.070,100.9,103.3,1374.0
193,186,Toledo,MAC,15-13,-1.31,104.2,105.5,66.1,+.012,100.5,103.7,1405.0
194,187,Georgia St.,CAA,15-16,-1.33,105.8,107.1,62.6,-.051,101.5,104.7,1209.0
195,188,FIU,SB,18-14,-1.39,101.6,102.9,67.8,+.070,100.3,102.6,1198.0
196,189,Buffalo,MAC,14-20,-1.40,103.3,104.7,63.9,-.067,102.9,102.6,1138.0
197,190,Gardner Webb,BSth,21-13,-1.63,98.0,99.6,61.5,-.044,99.6,106.8,1205.0
198,191,Youngstown St.,Horz,18-16,-1.91,102.9,104.8,66.9,+.025,102.4,102.9,1464.0
199,192,LIU Brooklyn,NEC,20-14,-2.13,110.5,112.6,67.3,+.015,99.3,106.0,1254.0
200,193,Rhode Island,A10,8-21,-2.24,100.5,102.8,61.6,-.042,105.5,100.6,1348.0
201,194,South Alabama,SB,17-13,-2.34,99.1,101.4,67.0,+.043,100.3,103.9,1375.0
202,195,USC Upstate,ASun,16-17,-2.37,103.0,105.3,64.9,-.076,100.5,105.4,1367.0
203,196,Columbia,Ivy,12-16,-2.42,101.1,103.5,60.3,-.121,101.0,104.2,1162.0
204,197,Auburn,SEC,9-23,-2.83,98.8,101.6,65.6,-.117,104.3,100.5,1120.0
205,198,Yale,Ivy,14-17,-2.95,102.7,105.7,63.0,+.032,103.1,102.5,1463.0
206,199,Idaho,WAC,12-18,-2.97,109.9,112.8,62.0,-.000,101.9,101.4,1225.0
207,200,Oakland,Sum,16-17,-3.09,107.3,110.4,68.1,+.041,103.8,103.4,1324.0
210,201,Cal St. Fullerton,BW,14-18,-3.09,107.2,110.3,68.4,-.097,101.8,104.7,1168.0
211,202,Morgan St.,MEAC,16-15,-3.19,99.4,102.6,65.9,-.049,96.8,103.6,1288.0
212,203,UNC Asheville,BSth,16-16,-3.25,101.5,104.7,67.9,-.076,100.7,105.4,1421.0
213,204,Jacksonville St.,OVC,17-11,-3.43,102.6,106.0,60.9,+.087,100.5,104.6,1240.0
214,205,Loyola Marymount,WCC,11-23,-3.44,98.4,101.9,63.4,-.016,105.6,102.3,1258.0
215,206,Elon,SC,21-12,-3.51,99.0,102.5,64.8,+.055,100.0,106.9,1189.0
216,207,Quinnipiac,NEC,15-16,-3.54,102.3,105.9,65.3,-.032,102.0,106.8,1346.0
217,208,Savannah St.,MEAC,19-15,-3.58,88.2,91.8,61.8,+.044,98.1,103.1,1366.0
218,209,South Carolina,SEC,14-18,-3.58,101.7,105.3,65.2,+.028,100.9,101.0,1376.0
219,210,Hawaii,BW,17-15,-3.72,102.8,106.6,67.9,+.010,100.7,105.1,1218.0
220,211,Mount St. Mary's,NEC,18-14,-3.78,102.5,106.3,66.0,+.118,101.8,105.6,1291.0
221,212,Missouri St.,MVC,11-22,-3.82,101.0,104.8,59.6,+.023,105.5,99.5,1283.0
222,213,Bowling Green,MAC,13-19,-3.87,96.9,100.8,62.8,-.091,101.6,103.8,1132.0
223,214,William & Mary,CAA,13-17,-4.01,106.6,110.6,62.2,-.064,100.2,103.8,1456.0
224,215,UC Davis,BW,14-17,-4.06,104.6,108.6,66.1,-.008,102.3,105.5,1413.0
225,216,Norfolk St.,MEAC,21-12,-4.26,96.4,100.6,67.1,+.112,97.8,104.8,1313.0
226,217,Marshall,CUSA,13-19,-4.35,102.3,106.6,66.4,-.009,102.9,102.5,1267.0
227,218,High Point,BSth,17-14,-4.37,100.2,104.5,64.5,-.061,99.3,107.7,1219.0
228,219,Cal St. Northridge,BW,14-17,-4.56,104.1,108.6,69.2,-.017,102.0,104.3,1169.0
230,221,Pepperdine,WCC,12-18,-4.77,98.9,103.6,62.2,+.027,104.3,102.9,1337.0
231,222,St. Francis NY,NEC,12-18,-4.79,103.1,107.9,65.2,-.068,101.6,105.2,1383.0
232,223,UC Santa Barbara,BW,11-20,-4.80,98.5,103.3,62.5,-.040,104.2,103.1,1364.0
233,224,Southeast Missouri St.,OVC,17-16,-4.87,103.9,108.8,67.0,-.033,99.6,107.1,1369.0
234,225,Morehead St.,OVC,15-18,-5.04,99.6,104.6,68.2,+.033,103.7,104.5,1287.0
235,226,Hartford,AE,17-14,-5.24,94.0,99.2,62.5,+.080,99.7,104.8,1216.0
236,227,North Carolina A&T,MEAC,20-17,-5.30,93.2,98.5,65.5,+.037,97.2,104.2,1299.0
237,228,Sam Houston St.,Slnd,17-17,-5.46,94.0,99.5,61.3,-.019,100.0,105.6,1358.0
239,230,Seattle,WAC,8-22,-5.73,94.0,99.7,68.2,-.173,101.6,104.1,1370.0
240,231,Coastal Carolina,BSth,14-15,-5.83,97.8,103.6,63.8,-.074,99.9,106.1,1157.0
241,232,Brown,Ivy,13-15,-5.94,95.8,101.7,63.3,+.042,101.8,104.7,1135.0
242,233,Eastern Michigan,MAC,16-18,-5.94,93.0,99.0,58.9,+.017,101.4,103.8,1185.0
243,234,Stetson,ASun,15-16,-5.95,101.2,107.2,67.3,+.016,100.2,105.5,1391.0
244,235,Florida Atlantic,SB,14-18,-6.11,99.5,105.7,63.8,+.012,99.9,103.6,1194.0
245,236,Holy Cross,Pat,12-18,-6.48,99.0,105.5,61.5,+.002,101.8,103.9,1221.0
246,237,Cal St. Bakersfield,ind,14-16,-6.52,98.3,104.8,64.5,+.006,102.2,103.8,1167.0
247,238,Marist,MAAC,10-21,-6.60,98.8,105.4,66.8,-.052,101.6,102.3,1265.0
248,239,Texas Tech,B12,11-20,-6.63,100.5,107.1,66.6,+.024,104.2,99.7,1403.0
249,240,Duquesne,A10,8-22,-6.75,100.7,107.5,67.9,+.022,104.9,100.7,1182.0
252,241,Miami OH,MAC,9-22,-7.03,98.7,105.7,64.1,-.066,102.7,101.3,1275.0
253,242,Northern Colorado,BSky,13-18,-7.09,102.8,109.8,64.9,-.051,100.8,106.2,1294.0
254,243,IPFW,Sum,16-17,-7.22,98.2,105.4,64.7,+.021,101.2,106.8,1236.0
255,244,Northern Kentucky,ASun,11-16,-7.26,97.5,104.7,58.1,-.033,100.1,105.3,1297.0
256,245,Western Carolina,SC,14-19,-7.39,101.6,109.0,65.0,-.031,100.2,105.9,1441.0
257,246,Wofford,SC,13-19,-7.42,89.2,96.7,62.3,-.058,100.3,105.5,1459.0
258,247,Central Michigan,MAC,11-20,-7.43,105.1,112.5,64.2,+.000,100.9,102.0,1141.0
259,248,North Florida,ASun,13-19,-7.51,101.0,108.5,64.8,-.010,101.0,103.6,1316.0
260,249,Penn,Ivy,9-22,-7.74,94.9,102.6,66.7,-.008,102.4,102.9,1335.0
261,250,North Dakota,BSky,16-17,-7.78,97.2,105.0,66.4,+.038,100.8,106.6,1315.0
262,251,South Dakota,Sum,10-20,-7.79,105.2,113.0,65.8,-.082,102.4,104.6,1377.0
263,252,Fordham,A10,7-24,-7.82,100.2,108.0,67.3,+.027,105.8,98.9,1200.0
264,253,Ball St.,MAC,15-15,-7.84,99.5,107.3,64.9,+.080,100.3,104.3,1123.0
265,254,UTSA,WAC,10-22,-7.85,100.9,108.8,62.7,-.046,101.3,102.3,1427.0
266,255,Texas St.,WAC,12-22,-8.00,101.1,109.1,70.5,+.009,100.9,102.6,1402.0
267,256,Mississippi St.,SEC,10-22,-8.01,91.8,99.9,66.8,-.010,104.4,100.1,1280.0
268,257,Central Connecticut,NEC,13-17,-8.18,101.8,109.9,68.8,+.056,100.7,105.0,1148.0
269,258,Portland,WCC,11-21,-8.18,95.2,103.4,63.6,+.036,105.8,101.8,1339.0
270,259,North Texas,SB,12-20,-8.30,97.2,105.5,65.3,-.023,99.6,103.8,1317.0
271,260,Cleveland St.,Horz,14-18,-8.42,99.6,108.0,63.6,+.033,103.7,102.0,1156.0
272,261,Cornell,Ivy,13-18,-8.68,99.9,108.6,66.1,+.028,101.0,103.6,1165.0
273,262,Maine,AE,11-19,-8.80,97.3,106.1,67.8,+.020,100.3,102.9,1263.0
274,263,NJIT,GWC,16-13,-8.82,94.6,103.4,65.9,-.048,95.4,106.4,1312.0
275,264,Appalachian St.,SC,15-16,-8.90,99.4,108.3,66.5,+.011,100.2,107.6,1111.0
276,265,TCU,B12,11-21,-9.36,93.4,102.7,59.5,+.090,104.2,100.7,1395.0
277,266,Liberty,BSth,15-21,-9.38,101.3,110.6,64.4,-.034,99.4,105.8,1251.0
278,267,New Hampshire,AE,9-20,-9.41,92.8,102.2,62.9,-.054,100.4,103.5,1306.0
279,268,Sacred Heart,NEC,9-20,-9.66,101.5,111.1,66.9,+.007,102.8,105.2,1357.0
280,269,Colgate,Pat,11-21,-9.66,97.6,107.3,65.6,+.002,101.7,103.3,1159.0
