,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
85,82,UNC Greensboro,SC,27-8,+9.22,104.9,95.7,65.2,-.024,103.7,108.2,1422.0
86,83,Belmont,OVC,24-9,+9.15,112.7,103.5,66.9,-.004,103.1,106.4,1125.0
87,84,SMU,Amer,17-16,+8.61,109.5,100.9,64.3,-.102,105.4,103.0,1374.0
88,85,Northwestern,B10,15-17,+8.57,109.2,100.6,63.9,-.068,109.0,100.2,1321.0
89,86,Temple,Amer,17-16,+8.38,108.3,100.0,67.6,+.028,108.9,100.3,1396.0
90,87,Stanford,P12,19-16,+8.37,107.7,99.3,70.9,+.016,109.1,102.8,1390.0
91,88,Iowa,B10,14-19,+8.14,116.6,108.4,70.3,-.090,109.2,101.0,1234.0
92,89,Wake Forest,ACC,11-20,+7.94,110.9,103.0,69.5,-.120,109.2,100.2,1448.0
93,90,Northern Kentucky,Horz,22-10,+7.93,107.5,99.6,68.6,-.073,102.6,106.6,1297.0
94,91,Vanderbilt,SEC,12-20,+7.93,115.3,107.3,65.8,-.080,110.8,99.7,1435.0
95,92,Utah Valley,WAC,23-11,+7.78,110.8,103.0,68.1,-.006,102.4,104.4,1430.0
96,93,East Tennessee St.,SC,25-9,+7.49,105.3,97.8,67.6,-.000,103.6,107.7,1190.0
97,94,Georgetown,BE,15-15,+7.44,109.7,102.3,70.5,-.046,108.4,102.1,1207.0
98,95,Furman,SC,23-10,+7.41,108.9,101.5,68.6,-.005,103.1,107.6,1202.0
99,96,Northeastern,CAA,23-10,+7.34,107.8,100.5,67.0,+.030,106.1,107.4,1318.0
100,97,Bucknell,Pat,25-10,+7.31,109.5,102.2,71.4,+.006,102.8,107.1,1137.0
101,98,Washington,P12,21-13,+7.09,106.6,99.5,69.8,+.075,108.3,103.5,1449.0
102,99,DePaul,BE,11-20,+7.03,104.5,97.5,69.8,-.103,111.2,101.5,1177.0
103,100,Oregon St.,P12,16-16,+6.99,108.2,101.3,65.5,-.083,107.3,104.3,1333.0
104,101,Georgia St.,SB,24-11,+6.92,108.8,101.9,66.8,-.015,103.4,105.9,1209.0
105,102,Illinois,B10,14-18,+6.67,109.6,103.0,69.9,-.093,108.1,100.8,1228.0
106,103,Iowa St.,B12,13-18,+6.58,109.9,103.4,68.9,-.009,110.5,99.7,1235.0
107,104,Northern Colorado,BSky,26-12,+6.55,107.3,100.8,72.2,-.023,104.4,106.1,1294.0
108,105,Marshall,CUSA,25-11,+6.53,109.4,102.9,74.7,+.060,105.6,105.5,1267.0
109,106,New Mexico,MWC,19-15,+6.52,113.3,106.8,71.3,-.022,105.9,103.2,1307.0
110,107,UNLV,MWC,20-13,+6.44,111.4,104.9,72.3,-.012,106.0,105.1,1424.0
111,108,Mississippi,SEC,12-20,+6.42,111.1,104.7,70.0,-.053,109.7,100.0,1279.0
112,109,UAB,CUSA,20-13,+6.32,109.6,103.3,67.7,-.047,104.5,105.4,1412.0
113,110,Tulsa,Amer,19-12,+6.02,108.3,102.3,67.3,+.029,105.5,104.8,1409.0
114,111,UCF,Amer,19-13,+5.62,98.9,93.2,64.5,+.062,106.5,104.0,1416.0
115,112,Stephen F. Austin,Slnd,28-7,+5.58,104.5,99.0,71.1,+.031,100.6,107.8,1372.0
116,113,Toledo,MAC,23-11,+5.31,113.9,108.6,68.4,+.049,103.9,105.8,1405.0
117,114,Colorado,P12,17-15,+5.27,104.9,99.6,67.8,+.068,110.1,103.8,1160.0
118,115,College of Charleston,CAA,26-8,+5.16,108.7,103.6,64.9,+.035,104.8,108.9,1158.0
119,116,Saint Joseph's,A10,16-16,+5.15,105.6,100.5,70.5,-.052,105.3,104.6,1386.0
120,117,Minnesota,B10,15-17,+5.08,108.7,103.7,69.8,-.020,108.8,101.9,1278.0
121,118,Wyoming,MWC,20-13,+4.99,105.6,100.6,73.5,+.068,107.2,103.8,1461.0
122,119,Georgia Tech,ACC,13-19,+4.90,103.6,98.7,66.1,-.022,108.8,100.6,1210.0
123,120,Missouri St.,MVC,18-15,+4.81,108.3,103.5,65.5,-.046,103.9,102.9,1283.0
126,121,Grand Canyon,WAC,22-12,+4.53,102.1,97.5,69.0,-.066,100.0,106.9,1213.0
127,122,Northern Iowa,MVC,16-16,+4.51,103.2,98.7,62.7,-.032,106.8,102.2,1320.0
128,123,UC Santa Barbara,BW,23-9,+4.27,111.4,107.1,66.7,+.034,101.8,105.7,1364.0
129,124,Bradley,MVC,20-13,+3.98,104.4,100.4,65.8,+.042,104.7,103.6,1133.0
130,125,Penn,Ivy,24-9,+3.69,103.1,99.4,68.9,+.076,103.7,107.8,1335.0
131,126,Idaho,BSky,22-9,+3.54,109.2,105.6,65.6,+.039,103.1,107.1,1225.0
132,127,Florida Gulf Coast,ASun,23-12,+3.47,107.5,104.0,71.6,-.059,102.4,109.3,1195.0
133,128,UT Arlington,SB,21-13,+3.37,105.5,102.1,72.8,+.009,104.2,105.5,1426.0
134,129,UC Davis,BW,22-11,+3.25,104.1,100.9,66.5,+.041,103.7,104.8,1413.0
135,130,Rutgers,B10,15-19,+3.07,99.2,96.2,66.0,-.043,108.2,102.6,1353.0
136,131,Canisius,MAAC,21-12,+3.05,107.2,104.1,68.9,-.034,102.4,107.2,1145.0
137,132,San Diego,WCC,20-14,+3.01,103.6,100.6,66.9,-.014,104.5,105.2,1360.0
138,133,Wright St.,Horz,25-10,+2.89,100.6,97.7,68.3,+.074,102.7,106.5,1460.0
139,134,Evansville,MVC,17-15,+2.85,99.3,96.5,65.7,+.015,105.4,104.0,1191.0
140,135,Southern Illinois,MVC,20-13,+2.82,106.1,103.3,66.6,+.073,104.5,103.3,1356.0
141,136,Eastern Washington,BSky,20-15,+2.67,107.3,104.6,66.5,-.004,105.4,105.2,1186.0
142,137,Iona,MAAC,20-14,+2.63,110.0,107.3,70.7,-.008,103.1,105.2,1233.0
143,138,Indiana St.,MVC,13-18,+2.63,104.7,102.1,69.9,-.097,105.1,102.0,1232.0
144,139,Utah St.,MWC,17-17,+2.57,107.2,104.7,66.8,-.014,106.7,103.9,1429.0
145,140,Illinois St.,MVC,18-15,+2.39,105.7,103.3,68.9,+.116,106.1,101.2,1229.0
146,141,Harvard,Ivy,18-14,+2.33,100.6,98.3,65.6,-.008,105.4,106.4,1217.0
147,142,Jacksonville St.,OVC,23-13,+2.32,102.3,100.0,66.2,-.005,103.6,108.1,1240.0
148,143,Eastern Michigan,MAC,22-13,+2.31,102.3,100.0,65.1,-.006,105.4,107.9,1185.0
149,144,VCU,A10,18-15,+2.28,106.1,103.8,70.9,+.015,105.3,104.8,1433.0
150,145,Rider,MAAC,22-10,+2.28,109.2,106.9,73.8,+.088,103.1,105.9,1351.0
151,146,North Texas,CUSA,20-18,+2.20,105.6,103.4,67.8,-.048,103.5,104.1,1317.0
152,147,UC Irvine,BW,18-17,+2.11,100.1,98.0,67.0,-.025,105.6,104.5,1414.0
153,148,Saint Louis,A10,17-16,+2.10,102.1,100.0,64.1,+.003,106.8,105.6,1387.0
154,149,Louisiana Tech,CUSA,17-16,+2.01,106.9,104.9,67.3,-.067,104.1,104.5,1256.0
155,150,Valparaiso,MVC,15-17,+1.78,103.0,101.2,69.7,-.053,105.0,103.4,1434.0
156,151,Albany,AE,22-10,+1.71,107.1,105.4,66.2,+.007,101.4,107.9,1107.0
157,152,Georgia Southern,SB,21-12,+1.65,105.9,104.3,68.9,+.015,102.9,105.4,1204.0
158,153,Towson,CAA,18-14,+1.29,106.0,104.7,67.9,-.070,104.8,107.6,1406.0
159,154,Mercer,SC,19-15,+1.27,111.7,110.5,64.3,-.047,102.9,105.8,1273.0
160,155,Drake,MVC,17-17,+1.09,105.9,104.8,68.4,+.016,105.4,103.2,1179.0
161,156,La Salle,A10,13-19,+1.06,104.9,103.8,68.9,-.072,105.5,104.4,1247.0
162,157,Hofstra,CAA,19-12,+0.99,111.1,110.1,68.9,+.062,105.4,107.2,1220.0
163,158,San Francisco,WCC,22-17,+0.97,102.1,101.1,67.1,+.066,106.5,106.4,1362.0
164,159,Weber St.,BSky,20-11,+0.88,106.7,105.8,67.5,+.037,103.9,106.8,1451.0
165,160,Winthrop,BSth,19-12,+0.85,106.1,105.2,71.6,-.037,101.6,107.1,1457.0
168,161,Memphis,Amer,21-13,+0.78,107.5,106.7,66.6,+.135,104.7,104.2,1272.0
169,162,Cal St. Fullerton,BW,20-12,+0.62,103.7,103.1,69.6,+.097,103.8,105.0,1168.0
170,163,Wofford,SC,21-13,+0.59,109.1,108.5,66.1,+.043,103.7,106.3,1459.0
171,164,Portland St.,BSky,20-14,+0.56,107.9,107.3,74.6,+.022,104.9,105.7,1340.0
172,165,Fort Wayne,Sum,18-15,+0.50,107.7,107.2,72.6,-.072,104.4,106.9,1236.0
173,166,UMBC,AE,25-11,+0.50,103.1,102.6,68.4,+.125,102.7,107.1,1420.0
174,167,Lipscomb,ASun,23-10,+0.43,103.2,102.8,74.9,+.112,103.2,107.5,1252.0
175,168,Central Michigan,MAC,21-15,+0.13,110.1,109.9,67.6,-.022,103.4,106.5,1141.0
176,169,William & Mary,CAA,19-12,+0.09,115.3,115.2,70.0,+.098,105.5,106.3,1456.0
177,170,Radford,BSth,23-13,+0.07,102.9,102.9,63.0,+.063,102.8,106.9,1347.0
178,171,Tulane,Amer,14-17,+0.04,106.9,106.9,69.0,-.018,104.6,103.9,1408.0
179,172,Dayton,A10,14-17,+0.02,108.4,108.3,66.3,-.004,105.6,104.2,1173.0
180,173,Ball St.,MAC,19-13,-0.08,103.3,103.3,69.9,+.060,104.7,106.7,1123.0
181,174,UTSA,CUSA,20-15,-0.09,104.7,104.7,71.8,+.038,103.9,104.9,1427.0
182,175,Oakland,Horz,19-14,-0.23,107.4,107.7,70.3,+.011,102.5,106.9,1324.0
183,176,North Dakota St.,Sum,15-17,-0.37,105.0,105.4,66.5,-.078,106.3,106.4,1295.0
184,177,Troy,SB,16-17,-0.37,106.2,106.5,68.3,-.065,103.7,104.8,1407.0
185,178,Pacific,WCC,14-18,-0.43,106.6,107.0,66.3,-.016,105.8,104.6,1334.0
186,179,Connecticut,Amer,14-18,-0.43,105.0,105.4,67.0,+.075,107.7,101.8,1163.0
187,180,Wagner,NEC,23-10,-0.60,103.0,103.6,67.6,+.070,101.2,109.5,1447.0
188,181,Richmond,A10,12-20,-0.78,107.4,108.1,67.9,-.022,106.6,103.8,1350.0
189,182,Illinois Chicago,Horz,20-16,-0.84,100.9,101.8,72.5,-.010,102.7,106.8,1227.0
190,183,Monmouth,MAAC,11-20,-1.21,103.5,104.7,70.0,-.112,104.8,105.7,1284.0
191,184,Liberty,BSth,22-15,-1.22,103.9,105.2,63.1,-.052,101.7,108.4,1251.0
192,185,Nicholls St.,Slnd,21-11,-1.56,103.3,104.9,73.5,+.037,101.9,107.6,1311.0
193,186,Washington St.,P12,12-19,-1.66,108.4,110.0,68.2,+.004,107.2,102.8,1450.0
194,187,UNC Asheville,BSth,21-13,-1.91,105.7,107.6,69.4,+.095,103.3,106.7,1421.0
195,188,Western Michigan,MAC,17-15,-2.02,106.2,108.2,67.8,+.010,104.4,106.4,1444.0
196,189,Austin Peay,OVC,19-15,-2.09,105.0,107.0,69.2,+.052,103.1,105.8,1122.0
197,190,Princeton,Ivy,13-16,-2.44,105.3,107.8,64.5,-.055,104.2,106.2,1343.0
198,191,Long Beach St.,BW,15-18,-2.62,106.1,108.7,71.8,+.027,104.7,103.5,1253.0
199,192,George Washington,A10,15-18,-2.66,103.6,106.2,65.8,+.036,105.3,105.0,1203.0
200,193,Ohio,MAC,14-17,-2.74,100.4,103.1,71.3,-.047,104.9,106.4,1325.0
201,194,Miami OH,MAC,16-18,-2.82,100.2,103.0,66.7,+.022,104.8,105.5,1275.0
202,195,Seattle,WAC,20-14,-2.95,103.7,106.7,67.4,+.038,101.9,106.4,1370.0
203,196,Milwaukee,Horz,16-17,-3.11,100.3,103.4,65.7,-.023,102.3,106.7,1454.0
204,197,Yale,Ivy,16-15,-3.18,103.8,107.0,68.8,+.042,104.8,106.7,1463.0
205,198,Tennessee St.,OVC,15-15,-3.27,97.5,100.8,65.6,+.016,103.5,106.5,1398.0
206,199,Southeastern Louisiana,Slnd,22-12,-3.31,102.6,105.9,65.7,+.118,101.6,106.7,1368.0
207,200,Hawaii,BW,17-13,-3.38,99.1,102.5,67.9,+.034,102.9,106.9,1218.0
210,201,Duquesne,A10,16-16,-3.63,104.6,108.2,66.2,-.059,101.2,107.4,1182.0
211,202,Colgate,Pat,19-14,-3.72,105.0,108.7,66.6,+.030,101.7,108.0,1159.0
212,203,Lamar,Slnd,19-14,-3.72,101.6,105.3,67.8,-.059,100.5,107.5,1249.0
213,204,Sam Houston St.,Slnd,21-15,-3.77,102.1,105.9,67.2,+.040,102.3,106.6,1358.0
214,205,Niagara,MAAC,19-14,-3.99,109.5,113.5,73.7,+.090,102.6,106.7,1310.0
215,206,Southern Miss,CUSA,16-18,-4.04,105.8,109.9,65.4,+.037,105.3,102.9,1379.0
216,207,Massachusetts,A10,13-20,-4.09,106.4,110.5,66.4,-.013,104.3,104.8,1269.0
217,208,Appalachian St.,SB,15-18,-4.11,103.4,107.5,70.1,-.026,103.0,105.6,1111.0
218,209,Coastal Carolina,SB,14-18,-4.19,101.8,105.9,67.8,-.052,103.5,105.8,1157.0
219,210,Denver,Sum,15-15,-4.23,102.6,106.8,66.4,+.026,104.6,106.6,1176.0
220,211,Kent St.,MAC,17-17,-4.34,102.1,106.4,68.7,+.066,104.3,106.0,1245.0
221,212,Fairfield,MAAC,17-16,-4.37,102.1,106.4,70.5,+.051,103.0,107.5,1193.0
222,213,Central Arkansas,Slnd,18-17,-4.41,105.4,109.8,72.7,+.001,100.7,106.1,1146.0
223,214,St. Francis PA,NEC,18-13,-4.86,106.4,111.2,68.2,+.039,101.3,108.7,1384.0
224,215,Hartford,AE,19-14,-4.89,102.9,107.8,66.5,+.065,101.2,107.2,1216.0
225,216,Manhattan,MAAC,14-17,-4.95,99.3,104.2,65.8,-.007,103.5,107.7,1264.0
226,217,Saint Peter's,MAAC,14-18,-5.00,95.5,100.5,62.6,-.037,103.9,108.3,1389.0
227,218,Campbell,BSth,18-16,-5.01,105.8,110.8,68.0,-.057,100.6,107.9,1144.0
228,219,Tennessee Tech,OVC,19-14,-5.06,98.5,103.5,70.9,+.118,104.1,106.9,1399.0
229,220,George Mason,A10,16-17,-5.17,102.1,107.3,69.1,+.117,105.2,105.9,1206.0
230,221,South Alabama,SB,14-18,-5.32,96.9,102.2,70.4,-.033,103.0,105.9,1375.0
231,222,FIU,CUSA,14-18,-5.33,98.4,103.7,69.0,-.039,103.0,106.1,1198.0
232,223,Stony Brook,AE,13-19,-5.33,96.8,102.1,68.4,+.009,104.2,106.4,1392.0
233,224,Colorado St.,MWC,11-21,-5.66,102.6,108.3,69.6,+.037,107.1,103.2,1161.0
234,225,Navy,Pat,20-12,-5.67,98.7,104.3,65.4,+.095,100.8,109.0,1298.0
235,226,Idaho St.,BSky,14-16,-5.70,103.2,108.9,68.1,-.005,103.8,107.5,1226.0
236,227,Pittsburgh,ACC,8-24,-5.76,98.9,104.7,65.2,+.007,110.0,100.8,1338.0
237,228,Texas St.,SB,15-18,-5.79,99.8,105.6,62.7,+.003,103.1,106.1,1402.0
238,229,James Madison,CAA,10-22,-5.97,101.4,107.4,67.9,-.025,105.6,107.6,1241.0
239,230,Louisiana Monroe,SB,16-16,-6.00,100.5,106.5,66.1,+.042,102.7,105.6,1419.0
240,231,Columbia,Ivy,8-19,-6.01,107.3,113.3,70.0,-.146,102.7,106.2,1162.0
241,232,Bowling Green,MAC,16-16,-6.04,102.0,108.1,70.0,+.066,103.8,106.5,1132.0
242,233,Florida Atlantic,CUSA,12-19,-6.10,95.9,102.0,69.2,-.025,104.8,105.1,1194.0
243,234,Loyola Marymount,WCC,11-20,-6.17,107.2,113.4,66.9,+.012,105.3,104.8,1258.0
244,235,Lehigh,Pat,16-14,-6.23,105.7,111.9,70.8,+.042,101.2,108.0,1250.0
245,236,Oral Roberts,Sum,11-21,-6.24,106.0,112.3,65.3,-.033,107.2,104.3,1331.0
246,237,Air Force,MWC,12-19,-6.25,100.5,106.8,66.0,+.022,105.7,104.0,1102.0
247,238,Mount St. Mary's,NEC,18-14,-6.36,103.7,110.1,64.7,+.029,100.7,109.4,1291.0
248,239,North Dakota,BSky,12-20,-6.41,103.1,109.5,71.4,+.015,106.0,104.9,1315.0
249,240,UTEP,CUSA,11-20,-6.49,98.0,104.5,67.6,-.039,104.3,105.4,1431.0
252,241,High Point,BSth,14-16,-6.51,100.1,106.6,65.9,-.082,101.6,108.0,1219.0
253,242,Cal St. Bakersfield,WAC,12-18,-6.65,97.3,103.9,65.3,-.024,105.5,104.9,1167.0
254,243,Texas Southern,SWAC,16-20,-6.65,104.6,111.2,71.7,-.010,101.0,107.3,1411.0
255,244,California,P12,8-24,-7.27,98.2,105.4,68.7,+.008,108.9,103.8,1143.0
256,245,UNC Wilmington,CAA,11-21,-7.43,104.3,111.7,72.0,-.023,106.6,106.9,1423.0
257,246,Charleston Southern,BSth,15-16,-7.43,99.4,106.8,66.5,-.019,102.3,108.4,1149.0
258,247,Delaware,CAA,14-19,-7.57,102.0,109.6,65.9,+.015,105.0,107.6,1174.0
259,248,Elon,CAA,14-18,-7.62,103.6,111.3,67.3,+.061,105.3,106.3,1189.0
260,249,Northern Illinois,MAC,13-19,-7.66,103.3,111.0,67.0,+.002,104.8,106.2,1296.0
261,250,Hampton,MEAC,19-16,-7.68,101.0,108.7,71.9,-.017,99.5,110.6,1214.0
262,251,Drexel,CAA,13-20,-7.73,103.0,110.7,69.0,+.064,105.4,107.5,1180.0
263,252,Southern Utah,BSky,13-19,-7.74,102.2,110.0,71.7,+.062,105.8,106.3,1381.0
264,253,Robert Morris,NEC,16-17,-7.79,94.7,102.5,69.3,+.036,102.7,108.5,1352.0
265,254,NJIT,ASun,14-16,-7.95,98.6,106.6,66.9,-.024,103.3,110.6,1312.0
266,255,Akron,MAC,14-18,-8.08,101.8,109.9,67.8,+.068,104.5,106.5,1103.0
267,256,Southeast Missouri St.,OVC,14-17,-8.11,108.5,116.6,69.2,+.021,101.7,106.2,1369.0
268,257,Eastern Illinois,OVC,12-19,-8.14,99.0,107.1,65.5,+.009,103.3,105.8,1183.0
269,258,Boston University,Pat,15-16,-8.21,100.2,108.4,67.5,+.057,102.2,107.7,1131.0
270,259,LIU Brooklyn,NEC,18-17,-8.27,102.3,110.6,71.6,+.012,100.2,108.9,1254.0
271,260,UT Rio Grande Valley,WAC,15-18,-8.47,99.3,107.8,73.7,+.064,102.0,104.7,1410.0
272,261,Gardner Webb,BSth,14-18,-8.52,97.6,106.1,67.7,+.021,103.1,106.0,1205.0
273,262,Abilene Christian,Slnd,16-16,-8.66,98.2,106.8,68.6,+.014,101.3,107.8,1101.0
274,263,Green Bay,Horz,13-20,-8.67,99.9,108.6,72.2,-.028,102.6,106.7,1453.0
275,264,Army,Pat,13-17,-8.69,99.8,108.5,70.4,-.045,101.9,109.1,1119.0
276,265,Cornell,Ivy,12-16,-8.90,104.7,113.6,69.2,+.057,103.5,106.6,1165.0
277,266,New Orleans,Slnd,16-17,-8.95,98.5,107.4,66.1,+.047,101.6,106.5,1309.0
278,267,Brown,Ivy,11-16,-9.16,100.8,110.0,71.7,+.004,102.4,108.0,1135.0
