,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
31,32,Cincinnati,Amer,22-11,+17.06,111.2,94.1,64.0,-.067,107.3,102.1,1153.0
32,33,Utah,P12,27-9,+16.79,115.6,98.8,65.3,+.112,109.8,100.0,1428.0
33,34,Saint Mary's,WCC,29-6,+16.74,117.3,100.6,61.8,+.025,104.0,105.1,1388.0
34,35,Florida,SEC,21-15,+16.64,110.5,93.9,69.2,-.056,110.7,100.5,1196.0
35,36,Notre Dame,ACC,24-12,+16.60,120.6,104.0,64.6,+.054,111.3,100.5,1323.0
36,37,Pittsburgh,ACC,21-12,+16.60,114.9,98.3,65.3,-.011,110.8,101.7,1338.0
37,38,Wisconsin,B10,22-13,+16.55,110.1,93.6,63.3,-.022,110.3,100.7,1458.0
38,39,Texas,B12,20-13,+16.19,113.0,96.8,65.3,+.022,111.5,99.0,1400.0
39,40,Creighton,BE,20-15,+15.82,113.4,97.6,70.2,-.095,107.8,101.6,1166.0
42,41,Stephen F. Austin,Slnd,28-6,+15.62,112.2,96.6,67.3,+.007,102.7,108.6,1372.0
43,42,Valparaiso,Horz,30-7,+15.46,107.5,92.0,66.8,-.007,106.2,105.7,1434.0
44,43,Saint Joseph's,A10,28-8,+15.37,114.3,98.9,70.2,+.030,107.0,102.3,1386.0
45,44,Providence,BE,24-11,+14.49,110.0,95.5,68.4,+.062,109.5,100.6,1344.0
46,45,Clemson,ACC,17-14,+14.38,113.3,98.9,63.7,-.095,108.7,102.0,1155.0
47,46,San Diego St.,MWC,28-10,+14.35,104.8,90.5,64.8,+.015,106.7,103.1,1361.0
48,47,Yale,Ivy,23-7,+14.33,110.4,96.0,66.0,+.026,105.5,106.4,1463.0
49,48,Florida St.,ACC,20-14,+14.26,113.1,98.9,71.6,-.020,110.2,100.7,1199.0
50,49,USC,P12,21-13,+14.25,113.9,99.7,71.0,-.028,108.7,101.1,1425.0
51,50,Michigan,B10,23-13,+14.15,114.6,100.5,65.8,+.013,110.1,101.1,1276.0
52,51,Georgia Tech,ACC,21-15,+14.13,113.8,99.6,67.1,+.015,111.1,100.4,1210.0
53,52,BYU,WCC,26-11,+13.89,113.1,99.2,73.7,-.050,106.2,104.9,1140.0
54,53,George Washington,A10,28-10,+13.86,114.8,101.0,66.2,+.031,106.0,102.6,1203.0
55,54,Texas Tech,B12,19-13,+13.78,113.2,99.4,66.0,+.028,110.4,99.7,1403.0
56,55,Kansas St.,B12,17-16,+13.46,108.8,95.4,66.7,-.052,110.7,100.3,1243.0
58,57,Colorado,P12,22-12,+12.91,108.8,95.9,69.0,+.015,109.5,102.0,1160.0
59,58,South Carolina,SEC,25-9,+12.87,109.0,96.2,70.1,+.060,107.2,102.6,1376.0
60,59,Dayton,A10,25-8,+12.63,106.6,94.0,67.8,+.082,107.3,103.4,1173.0
61,60,Hawaii,BW,28-6,+12.16,108.2,96.1,70.6,+.013,102.5,104.9,1218.0
62,61,Houston,Amer,22-10,+11.81,116.7,104.9,66.3,-.006,103.9,103.1,1222.0
63,62,Georgetown,BE,15-18,+11.71,111.4,99.7,67.9,-.102,109.6,100.3,1207.0
64,63,Virginia Tech,ACC,20-15,+11.68,110.6,98.9,69.5,+.015,110.5,101.2,1439.0
65,64,Oregon St.,P12,19-13,+11.65,110.7,99.1,67.1,+.043,109.8,100.2,1333.0
66,65,Tulsa,Amer,20-12,+11.50,111.2,99.7,68.4,-.003,107.0,101.4,1409.0
67,66,Washington,P12,19-15,+11.22,110.4,99.2,77.5,-.016,108.8,101.1,1449.0
68,67,Northern Iowa,MVC,23-13,+11.13,109.6,98.5,62.9,+.013,106.1,101.3,1320.0
69,68,Northwestern,B10,20-12,+11.04,111.1,100.1,63.7,-.002,106.5,103.8,1321.0
70,69,UCLA,P12,15-17,+10.75,112.6,101.9,69.5,-.056,110.5,100.9,1417.0
71,70,Princeton,Ivy,22-7,+10.63,112.3,101.7,68.6,+.036,104.2,105.8,1343.0
72,71,Georgia,SEC,20-14,+10.59,107.9,97.3,67.3,+.065,109.5,101.4,1208.0
73,72,Evansville,MVC,25-9,+10.56,108.3,97.8,68.6,-.011,102.5,103.9,1191.0
74,73,Arkansas,SEC,16-16,+10.45,110.7,100.3,69.7,-.080,108.6,102.2,1116.0
75,74,N.C. State,ACC,16-17,+10.44,114.1,103.7,67.7,-.037,110.6,101.8,1301.0
76,75,Memphis,Amer,19-15,+10.10,107.5,97.4,73.4,-.098,104.3,102.3,1272.0
77,76,Ohio St.,B10,21-14,+10.00,107.0,97.0,67.5,+.049,107.9,101.7,1326.0
78,77,Mississippi,SEC,20-12,+9.88,111.9,102.0,68.5,+.022,105.9,101.4,1279.0
79,78,Mississippi St.,SEC,14-17,+9.62,110.1,100.5,69.3,-.120,108.0,102.4,1280.0
80,79,Oakland,Horz,23-12,+9.60,116.3,106.7,73.8,-.058,103.8,104.8,1324.0
81,80,South Dakota St.,Sum,26-8,+9.57,111.4,101.8,68.3,+.004,104.6,104.8,1355.0
84,81,LSU,SEC,19-14,+9.56,111.9,102.3,72.3,+.022,108.3,101.4,1261.0
85,82,Rhode Island,A10,17-15,+9.37,108.4,99.0,64.4,-.115,105.3,103.0,1348.0
86,83,UNC Wilmington,CAA,25-8,+9.21,110.7,101.5,70.3,+.033,105.7,104.9,1423.0
87,84,UC Irvine,BW,28-10,+9.10,106.0,96.9,67.5,+.093,105.5,103.9,1414.0
88,85,Nebraska,B10,16-18,+8.82,110.4,101.6,67.1,-.097,107.4,101.6,1304.0
89,86,Temple,Amer,21-12,+8.82,107.0,98.1,65.9,+.095,107.8,101.5,1396.0
90,87,William & Mary,CAA,20-11,+8.79,113.3,104.5,68.3,-.015,105.9,103.9,1456.0
91,88,Akron,MAC,26-9,+8.63,110.1,101.5,67.5,+.025,104.6,105.9,1103.0
92,89,St. Bonaventure,A10,22-9,+8.63,113.7,105.1,68.0,-.001,105.6,104.4,1382.0
93,90,Boise St.,MWC,20-12,+8.61,109.5,100.9,69.2,-.050,105.8,103.2,1129.0
94,91,James Madison,CAA,21-11,+8.50,108.1,99.6,66.8,-.043,105.5,105.6,1241.0
95,92,Hofstra,CAA,24-10,+8.43,111.6,103.2,69.5,+.024,105.9,104.3,1220.0
96,93,Arizona St.,P12,15-17,+8.38,109.6,101.2,67.9,-.015,109.9,100.8,1113.0
97,94,Stony Brook,AE,26-7,+8.13,107.3,99.1,67.2,+.049,103.3,108.9,1392.0
98,95,Monmouth,MAAC,28-8,+8.10,107.3,99.2,73.0,+.021,103.7,105.7,1284.0
99,96,Alabama,SEC,18-15,+8.07,105.5,97.4,64.8,+.093,110.5,100.8,1104.0
100,97,Marquette,BE,20-13,+7.91,108.0,100.1,70.1,+.055,107.3,101.6,1266.0
101,98,Oklahoma St.,B12,12-20,+7.75,106.4,98.6,63.9,-.103,109.4,100.3,1329.0
102,99,Richmond,A10,16-16,+7.70,113.6,105.9,68.0,-.075,106.8,102.4,1350.0
103,100,Old Dominion,CUSA,25-13,+7.52,107.0,99.5,61.1,-.032,104.5,107.6,1330.0
104,101,Stanford,P12,15-15,+7.46,108.0,100.5,65.8,+.040,110.8,100.4,1390.0
105,102,UT Arlington,SB,24-11,+7.45,106.9,99.5,72.2,-.036,102.0,104.9,1426.0
106,103,Tennessee,SEC,15-19,+7.31,111.0,103.7,68.8,-.051,108.7,100.9,1397.0
107,104,Iona,MAAC,22-11,+7.13,110.5,103.4,71.9,-.005,103.7,105.5,1233.0
108,105,UC Santa Barbara,BW,19-14,+6.83,106.3,99.5,66.9,-.006,105.7,102.6,1364.0
109,106,Davidson,A10,20-13,+6.73,114.3,107.6,70.2,+.078,107.7,102.9,1172.0
110,107,Long Beach St.,BW,20-15,+6.64,108.5,101.9,70.2,+.063,107.0,100.9,1253.0
111,108,Fresno St.,MWC,25-10,+6.63,107.4,100.8,69.0,+.085,105.3,103.7,1201.0
112,109,Chattanooga,SC,29-6,+6.50,107.5,101.0,66.3,+.132,104.4,107.6,1151.0
113,110,Cal St. Bakersfield,WAC,24-9,+6.26,104.0,97.8,67.6,-.003,100.6,107.1,1167.0
114,111,New Mexico St.,WAC,23-11,+6.13,103.3,97.2,65.3,-.014,102.1,106.8,1308.0
116,113,Columbia,Ivy,25-10,+5.67,112.4,106.7,65.1,-.001,102.3,106.4,1162.0
117,114,Milwaukee,Horz,20-13,+5.20,112.5,107.3,65.9,-.077,104.1,106.1,1454.0
118,115,New Mexico,MWC,17-15,+5.14,108.3,103.2,70.9,-.035,104.7,102.9,1307.0
119,116,UAB,CUSA,26-7,+5.12,109.3,104.2,68.2,+.083,103.2,107.2,1412.0
120,117,UNLV,MWC,18-15,+5.09,103.4,98.3,73.0,-.044,106.2,103.7,1424.0
121,118,Wake Forest,ACC,11-20,+4.78,107.3,102.5,71.4,+.026,112.6,101.0,1448.0
122,119,Middle Tennessee,CUSA,25-10,+4.76,104.6,99.9,67.6,+.088,105.5,106.1,1292.0
123,120,Illinois St.,MVC,18-14,+4.63,104.0,99.4,67.2,+.010,103.8,102.1,1229.0
126,121,Albany,AE,24-9,+4.25,106.9,102.7,66.2,-.030,100.8,108.9,1107.0
127,122,College of Charleston,CAA,17-14,+4.16,98.6,94.4,63.8,-.058,106.2,105.9,1158.0
128,123,Toledo,MAC,17-15,+4.02,108.6,104.5,68.9,-.121,103.8,105.9,1405.0
129,124,Nevada,MWC,24-14,+3.94,102.4,98.5,71.3,+.065,105.9,104.6,1305.0
130,125,Illinois,B10,15-19,+3.91,106.9,103.0,68.1,+.020,108.6,101.7,1228.0
131,126,Morehead St.,OVC,23-14,+3.78,106.6,102.8,65.7,-.006,105.4,106.4,1287.0
132,127,Green Bay,Horz,23-13,+3.74,108.3,104.6,76.2,+.057,104.4,104.3,1453.0
133,128,Siena,MAAC,21-13,+3.67,108.1,104.5,70.1,-.028,102.9,106.7,1373.0
134,129,Belmont,OVC,20-12,+3.51,114.0,110.5,71.6,-.009,103.9,105.5,1125.0
135,130,Grand Canyon,WAC,27-7,+3.49,105.0,101.5,68.8,+.100,100.0,108.2,1213.0
136,131,UNC Asheville,BSth,22-12,+3.44,103.6,100.1,70.1,-.008,103.4,107.5,1421.0
137,132,Northeastern,CAA,18-15,+3.38,107.0,103.7,65.2,+.016,106.4,104.1,1318.0
138,133,Louisiana Monroe,SB,20-14,+3.31,106.5,103.1,65.8,+.028,104.4,104.5,1419.0
139,134,Utah St.,MWC,16-15,+3.25,111.2,108.0,67.0,-.032,104.8,102.9,1429.0
140,135,IPFW,Sum,24-10,+3.17,111.7,108.6,69.5,+.139,105.0,105.3,1236.0
141,136,TCU,B12,12-21,+3.02,101.6,98.5,69.6,-.031,110.0,99.8,1395.0
142,137,Pepperdine,WCC,18-14,+3.02,106.1,103.0,67.5,+.030,107.1,105.8,1337.0
143,138,Buffalo,MAC,20-15,+2.95,105.9,102.9,72.1,+.044,106.5,105.6,1138.0
144,139,Southern Illinois,MVC,22-10,+2.80,107.2,104.4,69.3,+.082,101.5,104.4,1356.0
145,140,Penn St.,B10,16-16,+2.58,103.4,100.8,66.1,+.112,108.9,102.3,1336.0
146,141,Ohio,MAC,23-12,+2.56,110.6,108.1,70.0,+.052,103.4,105.3,1325.0
147,142,Weber St.,BSky,26-9,+2.45,103.4,100.9,66.8,+.019,103.3,109.0,1451.0
148,143,Montana,BSky,21-12,+2.28,106.9,104.6,65.4,+.005,102.7,107.5,1285.0
149,144,Colorado St.,MWC,18-16,+2.17,112.3,110.2,68.1,-.031,104.8,104.1,1161.0
150,145,North Dakota St.,Sum,20-13,+2.07,101.9,99.8,64.5,+.003,105.2,106.9,1295.0
151,146,Wright St.,Horz,22-13,+2.01,101.4,99.4,65.1,+.057,104.5,106.1,1460.0
152,147,Marshall,CUSA,17-16,+1.84,111.0,109.1,77.3,-.018,105.4,105.9,1267.0
153,148,Nebraska Omaha,Sum,18-14,+1.83,109.7,107.9,76.2,-.052,105.1,106.1,1303.0
154,149,High Point,BSth,21-11,+1.54,110.8,109.2,66.1,-.012,102.5,107.2,1219.0
155,150,Eastern Michigan,MAC,18-15,+1.27,106.7,105.4,70.3,+.013,106.9,105.4,1185.0
156,151,Vermont,AE,23-14,+1.19,107.8,106.6,67.6,+.028,101.7,106.4,1436.0
157,152,Towson,CAA,20-13,+0.98,105.4,104.4,65.7,+.043,104.3,105.7,1406.0
158,153,East Tennessee St.,SC,24-12,+0.88,107.7,106.8,69.7,+.124,105.3,106.8,1190.0
159,154,Louisiana Tech,CUSA,23-10,+0.87,104.6,103.7,71.7,+.047,102.4,107.6,1256.0
160,155,Ball St.,MAC,21-14,+0.84,103.5,102.6,65.3,-.017,102.9,106.7,1123.0
161,156,Duquesne,A10,17-17,+0.72,107.6,106.9,72.9,-.010,105.7,105.1,1182.0
162,157,Winthrop,BSth,23-9,+0.69,108.4,107.7,72.8,+.034,101.8,108.2,1457.0
163,158,Central Michigan,MAC,17-16,+0.51,110.5,110.0,66.7,-.062,104.6,105.8,1141.0
164,159,Missouri,SEC,10-21,+0.20,104.7,104.5,68.0,-.088,108.0,101.1,1281.0
165,160,Elon,CAA,16-16,+0.20,106.6,106.4,71.1,+.018,105.5,104.1,1189.0
168,161,Fordham,A10,17-14,-0.06,102.3,102.4,66.4,-.000,104.1,106.3,1200.0
169,162,Florida Gulf Coast,ASun,21-14,-0.08,103.6,103.7,67.0,-.038,104.1,110.0,1195.0
170,163,Murray St.,OVC,17-14,-0.10,106.3,106.4,64.3,-.041,103.5,106.7,1293.0
171,164,Tennessee St.,OVC,20-11,-0.11,101.5,101.6,68.1,-.003,103.6,109.1,1398.0
172,165,Northern Illinois,MAC,21-13,-0.18,101.6,101.7,67.9,+.038,104.4,105.9,1296.0
173,166,Wyoming,MWC,14-18,-0.19,108.3,108.5,64.6,-.033,105.4,103.5,1461.0
174,167,Massachusetts,A10,14-18,-0.29,102.8,103.1,70.8,+.008,106.4,103.4,1269.0
175,168,Indiana St.,MVC,15-17,-0.37,99.4,99.8,70.2,+.013,104.4,102.5,1232.0
176,169,Western Kentucky,CUSA,18-16,-0.66,108.6,109.2,67.0,+.010,105.3,107.0,1443.0
177,170,Texas A&M Corpus Chris,Slnd,25-8,-0.66,102.6,103.3,68.5,+.169,102.7,108.2,1394.0
178,171,Harvard,Ivy,14-16,-0.69,100.3,101.0,65.9,-.047,104.7,104.8,1217.0
179,172,Bucknell,Pat,17-14,-0.89,105.6,106.5,71.2,-.067,101.5,107.4,1137.0
180,173,Detroit,Horz,16-15,-0.90,110.6,111.5,73.7,+.024,104.4,105.1,1178.0
181,174,Oral Roberts,Sum,14-17,-0.99,107.6,108.6,68.8,+.025,106.8,104.2,1331.0
182,175,Furman,SC,19-16,-1.01,105.0,106.0,65.0,-.024,103.2,106.8,1202.0
183,176,Coastal Carolina,BSth,21-12,-1.09,101.7,102.8,66.7,+.016,102.2,107.0,1157.0
184,177,North Florida,ASun,22-12,-1.19,113.9,115.0,70.4,+.058,102.3,107.5,1316.0
185,178,Texas Southern,SWAC,18-15,-1.26,107.3,108.5,67.8,-.016,100.5,106.6,1411.0
186,179,Kent St.,MAC,19-13,-1.37,106.4,107.8,67.2,+.082,104.4,106.3,1245.0
187,180,Georgia St.,SB,16-14,-1.39,99.9,101.2,64.9,+.013,103.3,104.6,1209.0
188,181,Western Michigan,MAC,13-19,-1.65,103.7,105.4,68.1,-.054,105.4,104.9,1444.0
189,182,Mercer,SC,19-15,-1.67,105.8,107.5,63.4,-.025,103.5,107.5,1273.0
190,183,DePaul,BE,9-22,-1.69,104.5,106.2,66.9,+.004,109.4,100.0,1177.0
191,184,Loyola Chicago,MVC,15-17,-1.73,100.0,101.8,65.0,+.013,102.5,102.8,1260.0
192,185,UCF,Amer,12-18,-1.89,102.1,104.0,67.9,-.019,105.1,103.2,1416.0
193,186,Washington St.,P12,9-22,-2.19,103.7,105.9,68.8,-.051,109.2,101.1,1450.0
194,187,Wofford,SC,15-17,-2.22,106.3,108.5,65.2,-.017,104.9,106.1,1459.0
195,188,Wagner,NEC,23-11,-2.32,100.7,103.1,65.9,+.027,98.3,109.6,1447.0
196,189,Auburn,SEC,11-20,-2.56,101.7,104.2,71.8,+.049,108.7,100.8,1120.0
197,190,East Carolina,Amer,12-20,-2.70,103.2,105.9,67.2,-.024,105.1,102.2,1187.0
198,191,Lehigh,Pat,17-15,-2.71,104.9,107.6,67.8,-.004,101.3,107.2,1250.0
199,192,Minnesota,B10,8-23,-2.77,101.5,104.3,68.4,-.061,108.7,102.6,1278.0
200,193,Charlotte,CUSA,14-19,-2.84,105.8,108.7,70.3,-.040,105.2,107.9,1150.0
201,194,Western Carolina,SC,16-18,-2.92,101.5,104.4,69.1,+.021,106.2,105.8,1441.0
202,195,Denver,Sum,16-15,-2.92,102.9,105.9,60.8,+.029,104.3,107.6,1176.0
203,196,Tennessee Tech,OVC,19-12,-3.14,108.5,111.6,69.2,+.077,103.0,106.5,1399.0
204,197,Eastern Washington,BSky,18-16,-3.26,111.8,115.1,68.7,-.045,101.6,107.9,1186.0
205,198,George Mason,A10,11-21,-3.32,101.5,104.8,67.8,-.005,106.7,103.3,1206.0
206,199,North Dakota,BSky,17-16,-3.35,99.6,103.0,71.6,-.053,102.3,107.9,1315.0
207,200,Tulane,Amer,12-22,-3.39,97.9,101.3,67.7,-.010,106.6,103.3,1408.0
210,201,Eastern Kentucky,OVC,15-16,-3.58,107.4,111.0,72.1,-.029,103.4,108.1,1184.0
211,202,NJIT,ASun,20-15,-3.61,102.3,105.9,69.0,+.048,103.6,109.2,1312.0
212,203,Cal Poly,BW,10-20,-3.65,107.6,111.3,66.2,-.062,105.3,102.9,1142.0
213,204,Navy,Pat,19-14,-3.68,99.4,103.1,64.9,-.006,101.7,109.2,1298.0
214,205,San Francisco,WCC,15-15,-3.75,107.4,111.1,70.5,+.036,104.0,106.4,1362.0
215,206,Portland,WCC,12-20,-4.01,107.1,111.1,71.8,-.072,104.7,105.5,1339.0
216,207,IUPUI,Sum,13-19,-4.05,99.9,103.9,68.4,+.042,106.3,104.1,1237.0
217,208,Fairfield,MAAC,19-14,-4.06,103.8,107.9,71.4,+.101,102.3,106.4,1193.0
218,209,Tennessee Martin,OVC,20-15,-4.26,104.9,109.2,66.6,+.074,103.1,107.4,1404.0
219,210,Georgia Southern,SB,14-17,-4.31,105.0,109.3,68.7,-.017,103.0,105.6,1204.0
220,211,St. John's,BE,8-24,-4.40,97.8,102.2,72.1,-.023,109.0,100.5,1385.0
221,212,Texas St.,SB,15-16,-4.43,99.5,103.9,63.6,-.014,102.4,105.7,1402.0
222,213,Sam Houston St.,Slnd,18-16,-4.61,102.6,107.2,67.0,-.008,101.5,108.3,1358.0
223,214,Idaho,BSky,21-13,-4.87,98.6,103.5,65.8,+.076,102.1,108.4,1225.0
224,215,UTEP,CUSA,19-14,-4.93,102.6,107.6,71.6,+.035,102.0,108.5,1431.0
225,216,South Dakota,Sum,14-18,-4.96,106.0,111.0,70.5,+.057,105.5,105.0,1377.0
226,217,Austin Peay,OVC,18-18,-5.10,104.5,109.6,69.5,+.061,105.1,108.0,1122.0
227,218,Loyola Marymount,WCC,14-17,-5.21,103.7,108.9,67.5,+.076,105.4,105.2,1258.0
228,219,Saint Peter's,MAAC,14-16,-5.24,96.7,102.0,64.5,-.005,102.6,107.6,1389.0
229,220,UNC Greensboro,SC,15-19,-5.27,102.2,107.5,67.7,-.017,105.1,107.5,1422.0
230,221,Samford,SC,14-19,-5.28,103.0,108.2,67.9,-.056,102.9,107.0,1359.0
231,222,Radford,BSth,16-15,-5.29,104.2,109.5,65.8,+.053,103.0,106.3,1347.0
232,223,Rider,MAAC,13-20,-5.33,99.3,104.7,64.3,-.060,102.1,106.0,1351.0
233,224,Missouri St.,MVC,13-19,-5.38,100.4,105.8,68.9,+.060,104.3,102.3,1283.0
234,225,Boston College,ACC,7-25,-5.56,95.3,100.8,66.7,-.058,110.3,101.4,1130.0
235,226,Saint Louis,A10,11-21,-5.56,96.9,102.4,69.0,+.018,106.1,103.8,1387.0
236,227,Pacific,WCC,8-20,-5.63,100.6,106.3,66.5,-.006,106.8,104.9,1334.0
237,228,FIU,CUSA,13-19,-5.67,103.2,108.8,65.3,-.127,102.5,108.2,1198.0
238,229,Southern,SWAC,22-13,-5.75,100.5,106.3,68.9,+.040,99.1,107.6,1380.0
239,230,Bowling Green,MAC,16-18,-5.78,100.9,106.7,68.3,+.037,104.7,106.2,1132.0
240,231,Boston University,Pat,19-15,-5.88,102.8,108.7,69.7,+.051,100.9,107.3,1131.0
241,232,Western Illinois,Sum,10-17,-5.91,101.2,107.1,67.8,-.069,105.3,105.2,1442.0
242,233,UC Riverside,BW,14-19,-5.94,100.1,106.1,67.0,-.026,103.1,105.9,1415.0
243,234,Dartmouth,Ivy,10-18,-5.99,99.5,105.5,67.5,-.099,103.6,107.1,1171.0
244,235,New Hampshire,AE,20-13,-6.01,99.9,105.9,67.4,+.110,101.0,108.0,1306.0
245,236,Gardner Webb,BSth,17-16,-6.02,100.7,106.8,69.0,+.045,103.6,107.6,1205.0
246,237,Canisius,MAAC,14-19,-6.29,108.1,114.4,67.5,-.013,102.1,105.8,1145.0
247,238,South Florida,Amer,8-25,-6.49,98.3,104.8,66.7,-.016,106.6,102.3,1378.0
248,239,Cal St. Northridge,BW,10-20,-6.52,100.9,107.4,70.4,-.013,104.1,103.9,1169.0
249,240,Jackson St.,SWAC,20-16,-6.53,95.7,102.3,67.3,-.004,99.0,108.0,1238.0
252,241,UC Davis,BW,11-19,-6.64,93.9,100.5,65.9,-.005,103.4,104.7,1413.0
253,242,Air Force,MWC,14-18,-6.92,99.1,106.0,67.0,+.087,104.4,103.8,1102.0
254,243,Incarnate Word,Slnd,17-12,-7.06,102.1,109.1,67.2,+.123,101.7,108.1,1230.0
255,244,Santa Clara,WCC,11-20,-7.07,101.8,108.9,65.5,+.019,105.4,104.3,1365.0
256,245,Drexel,CAA,6-25,-7.16,99.5,106.7,64.5,-.026,106.3,103.5,1180.0
257,246,Montana St.,BSky,14-17,-7.20,106.5,113.7,68.5,-.024,102.2,107.6,1286.0
258,247,Miami OH,MAC,13-20,-7.25,97.4,104.7,64.3,+.046,104.8,105.4,1275.0
259,248,Hampton,MEAC,21-11,-7.40,99.8,107.2,71.2,+.157,98.9,108.7,1214.0
260,249,San Jose St.,MWC,9-22,-7.46,97.2,104.7,69.5,-.058,105.7,104.6,1363.0
261,250,UMKC,WAC,12-19,-7.48,103.2,110.7,66.4,-.054,103.2,105.1,1282.0
262,251,Arkansas St.,SB,11-20,-7.51,100.3,107.8,72.0,-.011,103.1,104.7,1117.0
263,252,Norfolk St.,MEAC,17-17,-7.52,105.6,113.1,67.7,+.001,100.2,107.1,1313.0
264,253,Penn,Ivy,11-17,-7.56,100.1,107.7,67.8,-.025,102.7,105.4,1335.0
265,254,Army,Pat,19-14,-7.57,99.5,107.0,72.2,+.040,100.4,109.1,1119.0
266,255,Northern Kentucky,Horz,9-21,-7.66,100.7,108.4,67.3,-.079,105.3,105.2,1297.0
267,256,Colgate,Pat,13-17,-7.71,104.0,111.7,64.9,-.018,101.2,106.8,1159.0
268,257,Manhattan,MAAC,13-18,-7.77,98.8,106.6,67.9,+.045,103.0,106.4,1264.0
269,258,Appalachian St.,SB,9-22,-8.17,102.7,110.9,70.3,-.015,104.0,104.4,1111.0
270,259,South Alabama,SB,14-19,-8.22,95.8,104.1,69.6,+.084,104.8,105.4,1375.0
271,260,Portland St.,BSky,13-18,-8.35,102.1,110.4,72.1,-.045,102.3,108.4,1340.0
272,261,Kennesaw St.,ASun,11-20,-8.57,101.6,110.2,68.6,-.026,105.2,106.6,1244.0
273,262,Drake,MVC,7-24,-8.60,104.1,112.7,65.4,-.101,102.4,102.3,1179.0
274,263,Mount St. Mary's,NEC,14-19,-8.78,93.7,102.4,68.5,-.032,100.3,108.5,1291.0
275,264,Cal St. Fullerton,BW,10-20,-8.82,101.7,110.5,68.6,+.011,103.6,103.8,1168.0
276,265,Brown,Ivy,8-20,-9.26,102.4,111.6,70.4,-.056,102.8,105.8,1135.0
277,266,Eastern Illinois,OVC,13-17,-9.34,100.5,109.8,67.2,+.046,103.9,107.8,1183.0
278,267,La Salle,A10,9-22,-9.34,99.2,108.5,66.3,+.036,107.2,103.0,1247.0
279,268,South Carolina St.,MEAC,19-15,-9.48,103.3,112.8,67.6,+.091,99.6,107.7,1354.0
280,269,San Diego,WCC,9-21,-9.77,93.9,103.7,66.1,-.012,105.3,105.1,1360.0
