,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
281,270,Oakland,MCon,11-18,-10.34,103.9,114.3,67.8,-.015,102.4,106.2,1324.0
282,271,Hampton,MEAC,16-16,-10.40,91.9,102.3,68.5,-.057,93.3,107.6,1214.0
283,272,East Carolina,CUSA,8-20,-10.62,95.6,106.3,63.3,-.031,100.4,101.8,1187.0
284,273,UNC Greensboro,SC,12-19,-10.86,99.5,110.3,65.6,+.004,101.0,105.1,1422.0
285,274,FIU,SB,8-20,-10.88,89.6,100.5,65.7,+.009,104.4,104.4,1198.0
286,275,South Carolina St.,MEAC,14-16,-11.06,92.4,103.4,64.4,+.050,97.3,105.8,1354.0
287,276,IPFW,ind,10-18,-11.07,97.0,108.0,62.8,-.004,102.4,103.9,1236.0
288,277,New Hampshire,AE,12-17,-11.16,98.2,109.3,58.7,+.065,100.4,105.7,1306.0
289,278,Southern Miss,CUSA,10-21,-11.24,97.4,108.6,59.9,+.003,102.4,100.5,1379.0
290,279,UMKC,MCon,14-14,-11.28,102.1,113.4,65.6,+.119,101.2,107.4,1282.0
291,280,Coppin St.,MEAC,12-18,-11.81,95.4,107.2,65.6,+.047,97.8,104.1,1164.0
294,281,Stetson,ASun,14-18,-11.90,95.6,107.5,62.7,+.026,99.5,109.0,1391.0
295,282,LIU Brooklyn,NEC,12-16,-11.97,97.1,109.1,67.5,+.048,99.2,106.7,1254.0
296,283,Louisiana Monroe,Slnd,10-18,-12.19,92.8,105.0,64.8,+.014,103.2,103.7,1419.0
297,284,Arkansas Pine Bluff,SWAC,13-16,-12.43,85.0,97.5,66.7,-.040,95.3,106.8,1115.0
298,285,Campbell,ASun,10-18,-12.59,101.0,113.6,75.0,-.042,99.3,108.9,1144.0
299,286,Colgate,Pat,10-19,-12.61,92.6,105.2,62.2,-.046,98.2,105.0,1159.0
300,287,UC Davis,ind,8-20,-12.64,98.6,111.2,62.5,-.005,102.8,105.0,1413.0
301,288,Norfolk St.,MEAC,13-18,-13.10,90.9,104.0,65.2,+.017,96.6,105.9,1313.0
302,289,Idaho,WAC,4-25,-13.12,97.8,110.9,61.6,-.064,105.2,101.0,1225.0
303,290,Alabama St.,SWAC,12-18,-13.52,94.0,107.5,66.1,+.046,97.2,106.1,1106.0
304,291,Florida A&M,MEAC,14-17,-13.66,97.8,111.5,66.7,+.058,95.6,104.6,1197.0
305,292,Lafayette,Pat,11-17,-13.77,97.5,111.3,67.9,+.023,99.5,103.9,1248.0
306,293,Maine,AE,12-16,-13.93,95.3,109.2,65.4,+.029,99.1,105.5,1263.0
307,294,Bethune Cookman,MEAC,15-15,-14.02,95.3,109.3,66.4,+.085,94.5,106.2,1126.0
308,295,UNC Asheville,BSth,9-19,-14.03,97.0,111.1,67.5,+.060,103.7,105.0,1421.0
309,296,Brown,Ivy,10-17,-14.18,91.3,105.5,63.8,+.038,98.4,106.2,1135.0
310,297,Columbia,Ivy,11-16,-14.65,97.0,111.7,64.7,+.068,97.6,105.7,1162.0
311,298,Western Illinois,MCon,7-21,-14.80,94.8,109.6,65.1,-.010,103.3,106.9,1442.0
312,299,South Dakota St.,ind,9-20,-15.04,91.6,106.7,67.2,+.067,104.2,104.4,1355.0
313,300,Central Michigan,MAC,4-24,-15.05,89.1,104.1,66.3,-.045,102.8,102.6,1141.0
314,301,Duquesne,A10,3-24,-15.17,99.7,114.9,67.1,-.060,104.3,102.6,1182.0
315,302,Northern Colorado,ind,5-24,-15.43,100.3,115.8,65.1,-.129,101.5,102.9,1294.0
316,303,UC Riverside,BW,5-23,-15.50,90.6,106.1,70.2,+.004,103.3,104.6,1415.0
317,304,Navy,Pat,10-18,-15.56,93.7,109.2,69.8,-.030,97.2,104.8,1298.0
318,305,Grambling St.,SWAC,14-13,-15.70,91.7,107.4,67.6,+.136,93.6,105.1,1212.0
319,306,Dartmouth,Ivy,6-21,-15.87,94.8,110.7,62.3,-.053,98.8,105.5,1171.0
320,307,Nicholls St.,Slnd,9-18,-15.91,96.8,112.7,69.1,+.060,100.7,104.6,1311.0
321,308,Kennesaw St.,ASun,12-17,-16.02,97.8,113.8,65.3,+.066,99.7,108.6,1244.0
322,309,Southeast Missouri St.,OVC,7-20,-16.32,93.0,109.3,64.6,-.028,101.2,106.9,1369.0
323,310,Alcorn St.,SWAC,8-20,-16.39,93.0,109.4,68.4,-.004,96.6,104.1,1108.0
324,311,James Madison,CAA,5-23,-16.74,96.5,113.2,66.2,+.013,103.4,102.5,1241.0
325,312,Longwood,ind,10-20,-16.79,96.9,113.6,71.1,+.016,98.4,105.5,1255.0
326,313,Stony Brook,AE,4-24,-16.88,92.2,109.1,64.5,-.040,101.3,103.8,1392.0
327,314,Eastern Illinois,OVC,6-21,-16.96,92.1,109.0,61.1,-.022,102.0,107.1,1183.0
328,315,Howard,MEAC,7-22,-17.28,93.6,110.9,66.1,-.086,95.8,106.6,1224.0
329,316,VMI,BSth,7-20,-17.85,91.6,109.5,71.0,-.050,101.2,107.3,1440.0
330,317,Centenary,MCon,4-23,-18.67,94.1,112.7,66.3,-.032,103.2,106.7,1147.0
331,318,Mercer,ASun,9-19,-18.73,97.1,115.8,67.3,+.002,98.3,109.3,1273.0
332,319,Texas Southern,SWAC,8-22,-19.15,92.2,111.3,69.0,-.042,97.1,104.3,1411.0
333,320,North Carolina A&T,MEAC,6-23,-19.52,86.0,105.6,66.9,-.043,97.0,106.1,1299.0
336,321,Texas St.,Slnd,3-24,-19.94,93.1,113.0,65.5,-.049,100.9,104.5,1402.0
337,322,Mississippi Valley St.,SWAC,9-19,-20.03,93.9,113.9,61.0,+.060,95.8,105.1,1290.0
338,323,Liberty,BSth,7-23,-20.15,91.2,111.3,65.0,+.004,102.1,105.9,1251.0
339,324,North Florida,ASun,6-22,-21.22,94.5,115.7,65.5,-.093,98.3,108.9,1316.0
340,325,Maryland Eastern Shore,MEAC,7-22,-21.28,90.7,112.0,69.6,+.007,95.2,105.8,1271.0
341,326,St. Francis PA,NEC,4-24,-21.49,93.9,115.4,60.5,-.021,100.5,105.4,1384.0
343,328,Morehead St.,OVC,4-23,-21.58,91.1,112.7,63.9,-.068,101.8,106.4,1287.0
344,329,Jacksonville,ASun,1-26,-22.53,93.2,115.7,72.1,-.084,100.7,107.6,1239.0
345,330,The Citadel,SC,10-21,-24.46,91.0,115.4,64.8,+.042,99.4,106.9,1154.0
346,331,Army,Pat,5-22,-26.50,87.9,114.4,60.4,-.028,97.8,104.6,1119.0
347,332,Prairie View A&M,SWAC,5-24,-27.79,86.9,114.6,71.3,-.066,95.8,105.7,1341.0
348,333,Morgan St.,MEAC,4-26,-31.06,79.4,110.5,65.1,+.020,97.1,105.8,1288.0
349,334,Savannah St.,ind,2-28,-38.11,80.4,118.6,67.7,-.007,100.2,104.7,1366.0
