,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
24,25,Illinois,B10,24-10,+18.72,106.8,88.1,62.8,+.001,106.5,98.6,1228.0
25,26,Oklahoma St.,B12,23-12,+18.33,116.4,98.1,69.3,-.003,108.8,98.4,1329.0
26,27,USC,P10,22-13,+18.26,110.0,91.8,63.7,-.032,110.5,99.7,1425.0
27,28,Utah,MWC,24-10,+17.80,110.8,92.9,65.0,+.013,107.9,100.6,1428.0
28,29,Wisconsin,B10,20-13,+17.62,113.3,95.7,59.1,-.052,107.3,97.8,1458.0
29,30,California,P10,22-11,+17.37,116.8,99.4,66.0,+.001,108.0,98.8,1143.0
30,31,Georgetown,BE,16-15,+16.96,111.1,94.2,62.7,-.106,108.7,97.6,1207.0
31,32,Tennessee,SEC,21-13,+16.48,115.1,98.7,67.7,-.032,107.9,98.5,1397.0
32,33,Baylor,B12,24-15,+16.38,116.5,100.1,65.8,-.017,108.6,98.0,1124.0
33,34,Ohio St.,B10,22-11,+16.34,113.3,96.9,62.5,+.042,107.7,98.2,1326.0
34,35,Florida,SEC,25-11,+16.16,115.1,98.9,65.8,-.076,104.0,101.4,1196.0
35,36,San Diego St.,MWC,26-10,+16.05,109.4,93.3,61.8,+.020,105.6,100.0,1361.0
36,37,Arizona,P10,21-14,+15.96,117.7,101.8,64.9,+.018,109.0,97.7,1112.0
37,38,Butler,Horz,26-6,+15.78,110.3,94.5,62.8,-.014,103.0,100.5,1139.0
38,39,Florida St.,ACC,25-10,+15.76,105.9,90.1,65.9,+.066,109.2,99.2,1199.0
39,40,Minnesota,B10,22-11,+15.43,108.1,92.6,64.5,+.031,107.4,98.9,1278.0
42,41,Notre Dame,BE,21-15,+15.38,115.0,99.6,67.2,-.034,107.5,97.6,1323.0
43,42,Miami FL,ACC,19-13,+15.30,111.2,95.9,64.3,-.048,108.1,98.9,1274.0
44,43,New Mexico,MWC,22-12,+15.29,112.2,96.9,64.8,-.054,105.9,101.3,1307.0
45,44,Utah St.,WAC,30-5,+15.12,116.7,101.6,60.0,+.046,103.2,103.6,1429.0
46,45,Texas A&M,B12,24-10,+15.01,113.1,98.1,63.9,+.053,107.1,99.3,1401.0
47,46,LSU,SEC,27-8,+14.86,111.5,96.6,66.1,+.075,104.6,101.1,1261.0
48,47,Michigan,B10,21-14,+14.75,112.2,97.5,62.5,+.014,108.5,97.1,1276.0
49,48,Kentucky,SEC,22-14,+14.62,107.8,93.2,66.6,-.073,106.5,101.4,1246.0
50,49,Washington St.,P10,17-16,+14.58,105.0,90.4,57.6,-.076,109.8,99.7,1450.0
51,50,Temple,A10,22-12,+14.38,109.9,95.5,63.5,-.005,106.9,100.3,1396.0
52,51,Kansas St.,B12,22-12,+14.18,109.4,95.2,67.4,-.019,106.2,100.3,1243.0
53,52,Stanford,P10,20-14,+14.13,112.5,98.3,67.5,-.022,107.6,99.9,1390.0
54,53,UAB,CUSA,22-12,+13.73,109.4,95.7,66.4,-.009,106.2,101.2,1412.0
55,54,VCU,CAA,24-10,+13.62,110.1,96.4,65.8,-.073,102.9,102.7,1433.0
56,55,Maryland,ACC,21-14,+13.55,110.0,96.4,66.3,+.039,108.3,98.7,1268.0
57,56,Saint Mary's,WCC,28-7,+13.36,110.6,97.2,66.5,+.083,103.6,101.8,1388.0
58,57,Penn St.,B10,27-11,+12.91,111.8,98.9,61.8,+.080,105.2,99.0,1336.0
59,58,Tulsa,CUSA,25-11,+12.75,106.2,93.4,64.1,+.060,105.4,100.5,1409.0
60,59,Auburn,SEC,24-12,+12.46,106.8,94.3,68.3,-.032,104.7,101.2,1120.0
61,60,Illinois St.,MVC,24-10,+12.44,109.0,96.5,64.2,-.038,103.1,102.0,1229.0
62,61,North Dakota St.,Sum,26-7,+12.29,114.3,102.0,67.5,-.009,103.1,104.7,1295.0
63,62,Rhode Island,A10,23-11,+12.26,113.7,101.5,67.7,-.043,104.9,101.7,1348.0
64,63,Nebraska,B12,18-13,+12.21,103.5,91.3,62.9,-.032,106.6,100.3,1304.0
65,64,Davidson,SC,27-8,+12.06,105.1,93.1,70.0,+.003,102.8,106.6,1172.0
66,65,Northwestern,B10,17-14,+12.01,111.7,99.7,60.2,-.029,106.6,98.6,1321.0
67,66,Cleveland St.,Horz,26-11,+11.96,105.3,93.3,63.7,+.009,104.6,100.9,1156.0
68,67,Siena,MAAC,27-8,+11.93,110.3,98.4,70.7,+.031,102.4,101.5,1373.0
69,68,Creighton,MVC,27-8,+11.79,111.9,100.1,67.0,+.050,102.3,101.4,1166.0
70,69,Mississippi St.,SEC,23-13,+11.55,107.8,96.2,67.2,-.004,105.3,100.3,1280.0
71,70,Houston,CUSA,21-12,+11.49,109.2,97.7,68.5,-.038,104.2,102.5,1222.0
72,71,South Carolina,SEC,21-10,+11.44,107.3,95.9,72.6,-.012,104.4,101.6,1376.0
73,72,Virginia Tech,ACC,19-15,+11.37,110.9,99.5,65.4,-.007,107.5,99.5,1439.0
74,73,UNLV,MWC,21-11,+11.29,106.9,95.6,65.1,+.010,105.5,100.8,1424.0
75,74,Boston College,ACC,22-12,+11.20,113.2,102.0,65.3,+.038,106.6,100.2,1130.0
76,75,Niagara,MAAC,26-9,+10.62,109.2,98.6,68.4,+.003,100.9,102.5,1310.0
77,76,Seton Hall,BE,17-15,+10.30,110.7,100.4,67.7,-.025,106.6,98.3,1371.0
78,77,Providence,BE,19-14,+10.26,111.0,100.7,72.1,+.034,107.2,99.5,1344.0
79,78,Dayton,A10,27-8,+10.23,103.3,93.0,64.5,+.107,104.9,102.6,1173.0
80,79,Green Bay,Horz,22-11,+10.16,112.9,102.7,65.0,-.018,102.8,102.3,1453.0
81,80,Vanderbilt,SEC,19-12,+10.01,107.6,97.6,65.3,-.011,103.9,100.6,1435.0
84,81,N.C. State,ACC,16-14,+9.84,113.5,103.6,63.0,-.060,106.0,100.2,1301.0
85,82,UTEP,CUSA,23-14,+9.84,108.2,98.4,70.5,+.003,106.0,101.7,1431.0
86,83,Northern Iowa,MVC,23-11,+9.70,110.6,100.9,60.8,+.051,104.7,101.6,1320.0
87,84,Vermont,AE,24-9,+9.10,108.7,99.6,69.0,-.020,99.8,105.3,1436.0
88,85,Duquesne,A10,21-13,+8.95,115.2,106.2,68.9,+.009,103.7,100.9,1182.0
89,86,Cincinnati,BE,18-14,+8.72,108.7,100.0,63.5,+.032,106.8,98.7,1153.0
90,87,Iowa,B10,15-17,+8.44,108.6,100.2,57.6,-.055,107.6,99.7,1234.0
91,88,Western Kentucky,SB,25-9,+8.10,111.1,103.0,65.6,+.092,102.2,102.8,1443.0
92,89,George Mason,CAA,22-11,+8.04,104.6,96.6,62.2,-.011,102.7,102.9,1206.0
93,90,Oral Roberts,Sum,16-15,+7.85,103.0,95.2,67.6,-.111,105.2,103.4,1331.0
94,91,Miami OH,MAC,17-13,+7.38,103.5,96.2,60.4,-.005,102.5,100.0,1275.0
95,92,Mississippi,SEC,16-15,+7.19,111.4,104.2,66.3,-.001,105.4,99.3,1279.0
96,93,Old Dominion,CAA,25-10,+7.02,105.0,98.0,62.2,+.043,101.4,103.9,1330.0
97,94,Texas Tech,B12,14-19,+7.01,109.3,102.3,71.4,-.017,109.2,98.6,1403.0
98,95,Akron,MAC,23-13,+6.90,102.9,96.0,64.8,-.014,100.9,102.5,1103.0
99,96,Wright St.,Horz,20-13,+6.90,100.7,93.8,61.6,+.014,103.0,101.7,1460.0
100,97,Northeastern,CAA,19-13,+6.84,106.4,99.6,59.7,+.023,103.4,101.1,1318.0
101,98,Georgia Tech,ACC,12-19,+6.73,100.4,93.7,70.5,-.107,107.3,99.6,1210.0
102,99,Saint Joseph's,A10,17-15,+6.71,105.7,99.0,63.9,-.041,104.2,101.2,1386.0
103,100,Alabama,SEC,18-14,+6.63,105.9,99.3,67.5,-.016,105.2,101.2,1104.0
104,101,Stephen F. Austin,Slnd,24-8,+6.52,97.0,90.4,62.4,+.053,101.9,103.9,1372.0
105,102,Oakland,Sum,23-13,+6.36,114.2,107.8,64.8,+.026,104.1,103.8,1324.0
106,103,Nevada,WAC,21-13,+6.07,105.8,99.8,66.3,+.002,104.2,103.2,1305.0
107,104,Virginia,ACC,10-18,+5.77,103.5,97.8,67.2,-.066,108.4,98.6,1438.0
108,105,East Tennessee St.,ASun,23-11,+5.67,106.4,100.7,69.6,-.048,100.2,105.0,1190.0
109,106,La Salle,A10,18-13,+5.35,105.9,100.5,66.7,-.009,103.0,101.9,1247.0
110,107,Cornell,Ivy,21-10,+5.23,108.5,103.3,65.4,-.005,99.0,104.6,1165.0
111,108,Cal St. Northridge,BW,17-14,+5.18,102.2,97.0,71.8,-.045,104.0,103.7,1169.0
112,109,Portland,WCC,19-13,+5.01,107.3,102.3,64.6,-.006,103.0,102.8,1339.0
113,110,Pacific,BW,21-13,+4.92,108.8,103.9,58.5,-.026,102.4,104.3,1334.0
114,111,Oregon St.,P10,18-18,+4.91,106.1,101.2,57.4,+.068,108.3,99.2,1333.0
115,112,American,Pat,24-8,+4.70,105.3,100.6,60.7,+.093,97.6,104.0,1110.0
116,113,Iowa St.,B12,15-17,+4.60,102.5,97.9,63.7,-.017,106.3,100.8,1235.0
117,114,Richmond,A10,20-16,+4.43,106.8,102.4,63.9,-.034,103.7,102.6,1350.0
118,115,Belmont,ASun,20-13,+4.25,106.6,102.4,69.1,-.047,101.3,105.2,1125.0
119,116,Weber St.,BSky,21-10,+4.20,103.2,99.0,67.0,+.078,103.1,105.0,1451.0
120,117,Tennessee Martin,OVC,22-10,+4.20,108.5,104.3,68.3,+.013,101.2,106.4,1404.0
121,118,Portland St.,BSky,23-10,+4.04,109.2,105.1,64.8,+.025,101.5,104.8,1340.0
122,119,Buffalo,MAC,21-12,+3.96,102.6,98.6,64.6,+.036,101.5,101.4,1138.0
123,120,Bradley,MVC,21-15,+3.95,104.9,101.0,64.7,+.046,104.2,102.8,1133.0
126,121,St. John's,BE,16-18,+3.88,102.7,98.8,65.4,+.001,106.3,99.8,1385.0
127,122,Jacksonville,ASun,18-14,+3.87,108.2,104.4,66.2,-.071,100.5,103.7,1239.0
128,123,Sam Houston St.,Slnd,18-12,+3.64,107.3,103.7,66.1,-.065,102.3,103.5,1358.0
129,124,Kent St.,MAC,19-15,+3.47,103.2,99.7,66.1,-.031,100.9,101.9,1245.0
130,125,New Mexico St.,WAC,17-15,+3.31,109.4,106.0,69.1,-.020,103.6,102.7,1308.0
131,126,TCU,MWC,14-17,+3.23,103.5,100.3,62.8,-.019,105.5,100.1,1395.0
132,127,Arkansas,SEC,14-16,+3.20,105.1,101.9,68.6,-.040,105.1,101.2,1116.0
133,128,Evansville,MVC,17-14,+3.10,102.7,99.6,66.5,+.016,103.6,102.2,1191.0
134,129,Illinois Chicago,Horz,16-15,+3.01,105.6,102.6,65.1,-.022,102.6,101.3,1227.0
135,130,Wyoming,MWC,19-14,+2.98,107.0,104.0,69.5,+.094,105.2,101.5,1461.0
136,131,Murray St.,OVC,19-12,+2.76,103.1,100.3,62.4,-.028,103.0,106.0,1293.0
137,132,Drexel,CAA,15-14,+2.65,98.6,95.9,63.0,-.002,102.4,102.5,1180.0
138,133,James Madison,CAA,21-15,+2.42,105.8,103.3,65.9,+.027,101.6,103.4,1241.0
139,134,Wichita St.,MVC,17-17,+2.39,102.8,100.4,62.3,-.004,104.2,101.8,1455.0
140,135,UCF,CUSA,17-14,+2.32,105.9,103.6,65.9,+.022,104.5,103.4,1416.0
141,136,South Florida,BE,9-22,+2.30,101.5,99.2,60.9,-.056,107.7,97.4,1378.0
142,137,Santa Clara,WCC,16-17,+2.25,101.6,99.3,63.7,-.051,103.8,102.7,1365.0
143,138,Massachusetts,A10,12-18,+2.22,105.1,102.9,68.4,-.039,105.7,100.9,1269.0
144,139,UT Arlington,Slnd,16-14,+2.05,109.4,107.4,69.0,-.105,102.0,103.6,1426.0
145,140,Charlotte,A10,11-20,+1.84,103.9,102.0,65.5,-.095,105.1,101.5,1150.0
146,141,Drake,MVC,17-16,+1.80,102.4,100.6,62.9,-.032,103.3,102.7,1179.0
147,142,Bowling Green,MAC,19-14,+1.79,102.5,100.7,62.5,-.010,100.3,102.1,1132.0
148,143,Saint Louis,A10,18-14,+1.75,101.8,100.1,60.0,+.038,102.7,102.5,1387.0
149,144,Southern Miss,CUSA,15-17,+1.58,106.7,105.1,62.4,-.018,105.2,100.9,1379.0
150,145,Mount St. Mary's,NEC,19-14,+1.54,101.4,99.9,63.9,-.091,100.3,106.4,1291.0
151,146,Robert Morris,NEC,24-11,+1.49,102.0,100.6,66.0,+.055,99.3,106.5,1352.0
152,147,College of Charleston,SC,27-9,+1.40,110.0,108.6,66.2,+.085,100.2,106.9,1158.0
154,149,Rutgers,BE,11-21,+1.13,98.6,97.4,64.2,-.074,106.2,99.9,1353.0
155,150,Morgan St.,MEAC,23-12,+0.99,100.1,99.1,65.5,+.031,98.2,105.7,1288.0
156,151,Boise St.,WAC,19-13,+0.97,103.1,102.1,68.7,+.091,104.1,104.4,1129.0
157,152,North Texas,SB,20-12,+0.95,109.0,108.0,68.1,+.036,102.1,105.4,1317.0
158,153,Milwaukee,Horz,17-14,+0.93,104.6,103.7,66.6,+.064,102.6,101.4,1454.0
159,154,Marshall,CUSA,15-17,+0.92,107.2,106.3,64.6,+.003,105.2,101.8,1267.0
160,155,Eastern Kentucky,OVC,18-13,+0.90,112.6,111.7,59.4,-.031,101.3,105.8,1184.0
161,156,Southern Illinois,MVC,13-18,+0.81,102.2,101.4,63.7,-.015,105.4,101.3,1356.0
162,157,Morehead St.,OVC,20-16,+0.76,102.0,101.3,65.3,+.015,103.6,105.5,1287.0
163,158,Lipscomb,ASun,17-14,+0.44,105.5,105.1,67.7,-.102,98.7,105.7,1252.0
164,159,Oregon,P10,8-23,+0.43,104.2,103.8,68.2,+.018,110.6,98.0,1332.0
165,160,Idaho,WAC,17-16,+0.25,104.4,104.1,62.4,+.017,103.5,103.0,1225.0
168,161,Texas A&M Corpus Chris,Slnd,18-15,+0.20,100.0,99.8,66.4,+.033,102.6,101.7,1394.0
169,162,San Diego,WCC,16-16,+0.11,98.4,98.3,62.1,+.015,103.8,102.2,1360.0
170,163,Louisiana Tech,WAC,15-18,-0.00,101.3,101.3,62.5,-.035,102.6,104.0,1256.0
171,164,Middle Tennessee,SB,18-14,-0.07,104.5,104.6,63.3,-.044,102.2,106.4,1292.0
172,165,UC Santa Barbara,BW,16-15,-0.09,99.8,99.9,65.0,-.006,103.0,104.4,1364.0
173,166,VMI,BSth,24-8,-0.44,108.5,108.9,80.1,+.074,98.4,105.3,1440.0
174,167,Nicholls St.,Slnd,20-11,-0.46,101.9,102.3,59.1,+.043,99.2,103.3,1311.0
175,168,Long Beach St.,BW,15-15,-0.51,104.5,105.0,65.9,+.048,104.2,103.8,1253.0
176,169,Hofstra,CAA,21-11,-0.56,97.9,98.4,67.0,+.148,102.0,103.4,1220.0
177,170,Ohio,MAC,15-17,-0.58,101.8,102.4,65.1,-.023,101.4,101.9,1325.0
178,171,Boston University,AE,17-13,-0.59,104.4,104.9,62.7,+.003,100.0,105.2,1131.0
179,172,Montana,BSky,17-12,-0.70,104.1,104.8,61.9,+.030,102.1,105.6,1285.0
180,173,Fairfield,MAAC,17-15,-0.77,103.2,104.0,63.6,+.080,101.3,101.1,1193.0
181,174,Tulane,CUSA,14-17,-0.78,98.6,99.4,64.6,-.010,104.2,103.2,1408.0
182,175,IUPUI,Sum,16-14,-0.79,103.8,104.6,61.2,-.008,103.9,105.0,1237.0
183,176,Radford,BSth,21-12,-0.86,101.2,102.1,69.2,+.076,101.0,105.5,1347.0
184,177,Binghamton,AE,23-9,-0.98,102.3,103.3,67.2,+.130,99.6,105.3,1127.0
185,178,Colorado,B12,9-22,-1.00,101.2,102.2,61.6,-.098,106.2,99.9,1160.0
186,179,Rider,MAAC,19-13,-1.25,105.1,106.3,67.8,+.055,99.3,102.5,1351.0
187,180,South Alabama,SB,20-13,-1.28,102.8,104.1,63.2,+.037,101.7,106.6,1375.0
188,181,Colorado St.,MWC,9-22,-1.37,107.0,108.4,66.4,-.057,105.3,100.2,1161.0
189,182,Holy Cross,Pat,18-14,-1.39,98.7,100.1,64.5,-.027,98.5,104.9,1221.0
190,183,Troy,SB,19-13,-1.42,108.8,110.2,69.9,+.065,101.4,105.6,1407.0
191,184,Austin Peay,OVC,19-14,-1.64,107.4,109.0,66.7,+.056,102.3,104.7,1122.0
192,185,Utah Valley,ind,17-11,-2.01,104.1,106.2,60.5,-.054,97.9,107.7,1430.0
193,186,Sacred Heart,NEC,17-14,-2.13,103.9,106.0,68.0,-.058,98.4,106.9,1357.0
194,187,George Washington,A10,10-18,-2.17,102.2,104.4,63.0,-.066,104.0,102.6,1203.0
195,188,St. Bonaventure,A10,15-15,-2.22,98.6,100.8,70.1,+.034,102.1,103.1,1382.0
196,189,UTSA,Slnd,19-13,-2.26,102.0,104.3,68.9,+.056,101.0,104.0,1427.0
197,190,Stony Brook,AE,16-14,-2.36,98.2,100.6,62.8,-.069,97.7,105.6,1392.0
198,191,Manhattan,MAAC,16-14,-2.42,97.6,100.0,65.4,+.016,99.2,103.3,1264.0
199,192,San Jose St.,WAC,13-17,-2.64,101.6,104.2,66.2,+.014,103.5,102.9,1363.0
200,193,Idaho St.,BSky,13-19,-2.64,102.7,105.4,62.6,-.027,104.7,103.2,1226.0
201,194,The Citadel,SC,20-13,-2.72,102.6,105.3,61.7,+.042,100.4,107.2,1154.0
202,195,Iona,MAAC,12-19,-2.73,96.0,98.7,63.8,-.065,101.1,102.3,1233.0
203,196,Liberty,BSth,23-12,-2.79,105.2,108.0,65.1,+.069,100.0,105.4,1251.0
204,197,Missouri St.,MVC,11-20,-2.83,99.4,102.3,62.2,-.043,103.7,102.1,1283.0
205,198,Georgia,SEC,12-20,-2.95,95.4,98.3,68.1,-.005,105.0,100.2,1208.0
206,199,Southeastern Louisiana,Slnd,13-17,-2.97,100.5,103.5,65.1,-.112,100.9,102.1,1368.0
207,200,Alabama St.,SWAC,22-10,-2.97,100.7,103.6,63.6,+.025,95.4,107.2,1106.0
210,201,Cal St. Fullerton,BW,15-17,-3.24,105.6,108.8,67.2,+.017,102.9,104.0,1168.0
211,202,Northern Colorado,BSky,14-18,-3.34,103.3,106.7,66.5,-.075,102.4,105.3,1294.0
212,203,Indiana St.,MVC,11-21,-3.36,102.6,105.9,63.3,+.007,103.8,101.1,1232.0
213,204,Denver,SB,15-16,-3.50,102.7,106.2,56.1,-.034,101.1,106.2,1176.0
214,205,SMU,CUSA,9-21,-3.52,101.6,105.1,63.6,-.069,104.4,101.2,1374.0
215,206,DePaul,BE,9-24,-3.72,102.0,105.8,64.6,-.016,108.4,99.0,1177.0
216,207,Fresno St.,WAC,13-21,-3.78,99.7,103.5,66.5,-.043,103.7,103.8,1201.0
217,208,Texas St.,Slnd,14-16,-3.89,102.4,106.3,73.9,-.078,101.3,104.4,1402.0
218,209,Indiana,B10,6-25,-3.92,99.1,103.0,65.4,-.030,109.1,97.6,1231.0
219,210,Lamar,Slnd,15-15,-3.96,100.4,104.4,66.4,+.032,102.5,102.6,1249.0
220,211,Delaware,CAA,13-19,-3.98,102.7,106.6,67.0,-.011,100.3,102.2,1174.0
221,212,South Dakota St.,Sum,13-20,-4.00,104.9,108.9,64.6,-.043,104.1,104.1,1355.0
222,213,Chattanooga,SC,18-17,-4.04,104.3,108.4,69.5,+.041,102.1,105.5,1151.0
223,214,Hawaii,WAC,13-17,-4.17,97.2,101.3,63.9,-.030,101.9,105.5,1218.0
224,215,East Carolina,CUSA,13-17,-4.19,110.4,114.6,64.7,-.020,104.1,101.9,1187.0
225,216,IPFW,Sum,13-17,-4.29,102.5,106.8,65.3,+.024,104.1,103.4,1236.0
226,217,UC Irvine,BW,12-19,-4.39,104.1,108.5,62.7,-.005,102.5,104.2,1414.0
227,218,Mercer,ASun,17-15,-4.40,105.2,109.6,67.4,+.062,100.9,103.3,1273.0
228,219,UC Riverside,BW,17-13,-4.68,97.5,102.2,59.9,+.096,102.3,105.6,1415.0
229,220,UC Davis,BW,13-19,-4.81,105.2,110.0,69.4,-.056,101.3,104.8,1413.0
230,221,Loyola MD,MAAC,12-20,-5.05,102.8,107.8,65.6,+.007,101.7,101.6,1259.0
231,222,Wofford,SC,16-14,-5.14,106.3,111.4,61.9,+.060,101.0,105.9,1459.0
232,223,Youngstown St.,Horz,11-19,-5.19,101.5,106.7,65.7,+.023,102.3,101.1,1464.0
233,224,Navy,Pat,19-11,-5.20,98.7,103.9,68.7,+.042,96.5,105.6,1298.0
234,225,Arkansas St.,SB,13-17,-5.23,95.9,101.1,64.3,-.069,102.0,105.5,1117.0
235,226,Valparaiso,Horz,9-22,-5.27,99.7,105.0,63.2,-.074,103.8,100.0,1434.0
236,227,Southern Utah,Sum,11-20,-5.39,102.1,107.5,62.7,-.048,104.5,104.4,1381.0
237,228,Georgia St.,CAA,12-20,-5.60,98.7,104.3,60.1,-.031,102.0,102.0,1209.0
238,229,Loyola Chicago,Horz,14-18,-5.69,99.9,105.6,63.8,+.046,101.6,102.1,1260.0
239,230,Air Force,MWC,10-21,-5.70,98.6,104.3,57.8,-.090,104.9,102.6,1102.0
240,231,McNeese St.,Slnd,11-18,-5.88,94.1,100.0,64.8,-.088,100.7,104.1,1270.0
241,232,Gardner Webb,BSth,13-17,-5.90,101.6,107.5,68.5,-.050,101.4,104.8,1205.0
242,233,Chicago St.,ind,19-13,-6.02,106.0,112.0,74.2,+.015,96.7,107.2,1152.0
243,234,William & Mary,CAA,10-20,-6.08,96.5,102.5,60.9,-.094,102.0,103.8,1456.0
244,235,Rice,CUSA,10-22,-6.10,100.4,106.5,63.5,+.010,105.6,102.5,1349.0
245,236,Montana St.,BSky,15-17,-6.11,100.9,107.0,64.8,+.058,103.4,104.1,1286.0
246,237,Canisius,MAAC,11-20,-6.13,93.9,100.0,66.5,-.018,101.6,102.2,1145.0
247,238,Tennessee Tech,OVC,12-18,-6.35,98.1,104.4,71.4,-.078,103.0,106.4,1399.0
248,239,Northern Arizona,BSky,8-19,-6.47,101.8,108.3,62.2,-.132,104.3,104.0,1319.0
249,240,Ball St.,MAC,14-17,-6.50,95.2,101.7,60.6,+.026,99.0,103.5,1123.0
252,241,Western Carolina,SC,16-15,-6.58,100.7,107.3,67.7,+.051,101.9,106.8,1441.0
253,242,Campbell,ASun,14-16,-6.61,96.0,102.6,68.7,-.053,101.0,106.9,1144.0
254,243,LIU Brooklyn,NEC,16-14,-6.74,100.6,107.4,67.4,-.035,96.3,107.2,1254.0
255,244,San Francisco,WCC,11-19,-6.93,104.1,111.0,64.6,+.033,103.4,101.5,1362.0
256,245,Yale,Ivy,13-15,-6.95,95.3,102.2,65.4,-.015,98.7,104.5,1463.0
257,246,Albany,AE,15-16,-6.99,97.3,104.3,64.3,+.046,100.3,105.2,1107.0
258,247,Jackson St.,SWAC,18-15,-7.10,98.1,105.2,67.8,+.059,97.6,106.1,1238.0
259,248,Western Michigan,MAC,10-21,-7.26,98.3,105.6,63.6,-.087,98.9,102.8,1444.0
260,249,Centenary,Sum,8-23,-7.30,95.9,103.2,66.0,-.048,105.5,104.1,1147.0
261,250,Samford,SC,16-16,-7.34,101.4,108.8,57.8,+.017,101.1,106.8,1359.0
262,251,Marist,MAAC,10-23,-7.65,94.5,102.1,66.8,-.056,100.5,101.9,1265.0
263,252,Central Michigan,MAC,12-19,-7.71,99.0,106.7,62.5,-.024,98.5,103.5,1141.0
264,253,Eastern Washington,BSky,12-18,-7.74,97.7,105.4,63.6,+.051,103.6,104.1,1186.0
265,254,Harvard,Ivy,14-14,-7.76,102.4,110.1,65.1,+.041,98.0,104.4,1217.0
266,255,Presbyterian,BSth,12-17,-7.84,93.7,101.6,60.4,+.044,101.6,104.2,1342.0
267,256,Jacksonville St.,OVC,11-17,-7.87,100.4,108.3,64.3,-.033,103.4,106.0,1240.0
268,257,Stetson,ASun,13-17,-7.87,96.2,104.0,67.2,+.015,100.8,103.4,1391.0
269,258,Towson,CAA,12-22,-7.99,101.2,109.2,65.7,+.030,101.3,101.3,1406.0
271,260,Appalachian St.,SC,13-18,-8.10,101.5,109.6,69.7,-.005,101.1,106.4,1111.0
272,261,New Hampshire,AE,14-16,-8.46,97.2,105.6,62.1,+.043,99.9,105.1,1306.0
273,262,UMBC,AE,15-17,-8.56,101.9,110.5,63.6,+.092,100.6,103.8,1420.0
274,263,UNC Asheville,BSth,15-16,-8.64,102.1,110.7,67.7,+.065,101.1,104.6,1421.0
275,264,Princeton,Ivy,13-14,-8.72,95.5,104.3,57.6,-.034,96.7,105.9,1343.0
276,265,Lehigh,Pat,15-14,-8.84,93.9,102.8,66.0,-.016,94.9,105.3,1250.0
277,266,FIU,SB,13-20,-8.84,97.3,106.1,64.2,+.049,103.3,104.7,1198.0
278,267,Coppin St.,MEAC,13-19,-9.12,98.4,107.6,64.5,+.005,98.2,103.1,1164.0
279,268,Eastern Illinois,OVC,12-18,-9.29,97.5,106.8,61.6,-.010,102.9,106.8,1183.0
280,269,Cal Poly,BW,7-21,-9.52,97.6,107.1,65.1,-.100,102.7,105.7,1142.0
