,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
53,52,Massachusetts,A10,25-11,+13.10,110.5,97.3,74.6,+.005,107.3,102.0,1269.0
54,53,Georgia Tech,ACC,15-17,+13.10,114.5,101.4,68.6,-.077,109.5,98.0,1210.0
55,54,Missouri,B12,16-16,+13.04,113.3,100.2,69.3,-.105,107.1,98.6,1281.0
56,55,Kent St.,MAC,28-7,+13.04,107.8,94.8,65.1,+.075,103.5,102.5,1245.0
57,56,Vanderbilt,SEC,26-8,+12.65,112.3,99.6,68.2,+.110,107.4,102.2,1435.0
58,57,Temple,A10,21-13,+12.37,112.8,100.4,63.6,-.018,107.4,101.3,1396.0
59,58,Illinois St.,MVC,25-10,+12.37,106.2,93.9,62.5,+.043,106.5,102.4,1229.0
60,59,Florida St.,ACC,19-15,+12.26,108.7,96.4,64.8,-.035,108.4,99.9,1199.0
61,60,Dayton,A10,23-11,+12.08,111.8,99.7,61.6,+.055,106.5,101.2,1173.0
62,61,UAB,CUSA,23-11,+12.07,110.7,98.6,66.8,+.017,104.3,101.6,1412.0
63,62,Southern Illinois,MVC,18-15,+12.04,105.7,93.7,61.1,-.033,107.4,100.0,1356.0
64,63,Maryland,ACC,19-15,+11.99,107.1,95.1,69.9,-.044,106.6,99.2,1268.0
65,64,Utah,MWC,18-15,+11.94,110.2,98.3,62.9,-.111,106.0,100.8,1428.0
66,65,South Alabama,SB,26-7,+11.80,112.6,100.8,64.8,-.002,103.1,105.2,1375.0
67,66,IUPUI,Sum,26-7,+11.68,116.5,104.8,60.9,-.019,102.9,105.9,1237.0
68,67,California,P10,17-16,+11.51,115.8,104.3,67.8,-.013,109.2,98.4,1143.0
69,68,VCU,CAA,24-8,+11.45,104.7,93.2,63.6,-.041,102.4,104.0,1433.0
70,69,Washington,P10,16-17,+11.36,109.7,98.4,68.6,-.070,108.7,99.6,1449.0
71,70,Minnesota,B10,20-14,+11.34,108.4,97.1,65.1,-.025,105.5,100.2,1278.0
72,71,Houston,CUSA,24-10,+11.28,114.2,102.9,69.1,-.044,102.2,103.1,1222.0
73,72,Rhode Island,A10,21-12,+11.20,115.1,103.9,69.6,-.059,105.7,102.2,1348.0
74,73,Wake Forest,ACC,17-13,+10.82,107.7,96.9,68.8,-.016,106.2,99.3,1448.0
75,74,Creighton,MVC,22-11,+10.80,108.7,97.9,65.5,+.049,106.1,100.8,1166.0
76,75,Oklahoma St.,B12,17-16,+10.78,109.1,98.4,64.2,-.030,108.6,98.6,1329.0
77,76,Akron,MAC,24-11,+10.48,110.9,100.4,62.8,-.009,103.0,102.6,1103.0
78,77,Oral Roberts,Sum,24-9,+10.27,104.7,94.5,63.6,+.032,105.4,105.4,1331.0
79,78,Kentucky,SEC,18-13,+10.01,107.8,97.8,62.4,+.010,107.4,100.7,1246.0
80,79,Duquesne,A10,17-13,+9.97,108.9,99.0,73.4,-.086,105.0,103.2,1182.0
81,80,George Mason,CAA,23-11,+9.68,110.7,101.0,61.6,-.010,102.6,103.2,1206.0
84,81,Miami OH,MAC,17-16,+9.63,108.4,98.7,58.0,-.038,106.4,100.0,1275.0
85,82,Tulsa,CUSA,25-14,+9.63,106.2,96.6,64.6,+.019,104.2,103.0,1409.0
86,83,Texas Tech,B12,16-15,+9.60,107.7,98.1,67.6,+.014,108.5,99.1,1403.0
87,84,Charlotte,A10,20-14,+9.53,104.6,95.1,66.8,-.006,107.1,101.4,1150.0
88,85,Providence,BE,15-16,+9.40,110.1,100.8,66.3,-.025,109.1,99.9,1344.0
89,86,Alabama,SEC,17-16,+9.20,110.9,101.7,66.7,-.055,107.2,101.5,1104.0
90,87,Bradley,MVC,21-17,+9.05,111.8,102.7,68.5,-.022,105.6,100.3,1133.0
91,88,Cal St. Fullerton,BW,24-9,+8.47,112.3,103.9,71.6,-.010,101.5,105.5,1168.0
92,89,Missouri St.,MVC,17-16,+8.39,108.2,99.8,65.1,-.063,105.8,100.9,1283.0
93,90,Virginia,ACC,17-16,+8.11,110.5,102.4,68.4,-.024,106.8,100.6,1438.0
94,91,Georgia,SEC,17-17,+8.08,104.3,96.2,64.7,-.032,108.5,101.0,1208.0
95,92,San Diego St.,MWC,20-13,+7.99,104.9,96.9,64.1,-.006,104.5,101.2,1361.0
96,93,Siena,MAAC,23-11,+7.99,108.6,100.7,67.6,+.036,104.1,105.5,1373.0
97,94,Western Michigan,MAC,20-12,+7.92,108.1,100.2,63.8,-.023,103.7,103.1,1444.0
98,95,Ohio,MAC,20-13,+7.55,109.7,102.1,63.2,+.019,104.3,101.9,1325.0
99,96,Stephen F. Austin,Slnd,26-6,+7.53,107.6,100.1,57.6,+.029,98.6,104.5,1372.0
100,97,UCF,CUSA,16-15,+7.11,109.1,102.0,64.1,-.106,103.8,102.6,1416.0
101,98,Southern Miss,CUSA,19-14,+6.98,108.3,101.3,63.3,-.030,105.1,102.1,1379.0
102,99,UNC Greensboro,SC,19-12,+6.96,108.1,101.2,64.6,+.014,104.1,104.1,1422.0
103,100,New Mexico St.,WAC,21-14,+6.85,108.1,101.3,69.7,-.060,103.5,105.7,1308.0
104,101,Nevada,WAC,21-12,+6.59,108.5,101.9,67.2,+.013,104.8,104.7,1305.0
105,102,Cincinnati,BE,13-19,+6.58,104.8,98.2,63.5,-.006,109.0,99.3,1153.0
106,103,Cleveland St.,Horz,21-13,+6.58,103.3,96.7,64.7,+.035,105.5,102.3,1156.0
107,104,Winthrop,BSth,22-12,+6.38,99.5,93.1,61.6,-.000,105.1,106.1,1457.0
108,105,Boston College,ACC,14-17,+6.37,108.9,102.6,64.2,-.015,107.9,100.0,1130.0
109,106,South Carolina,SEC,14-18,+6.10,109.1,103.0,64.7,-.086,108.0,101.6,1376.0
110,107,Seton Hall,BE,17-15,+6.00,110.5,104.5,69.2,+.040,106.5,100.8,1371.0
111,108,UTEP,CUSA,19-14,+5.74,106.7,100.9,70.9,-.013,103.6,102.2,1431.0
112,109,Utah St.,WAC,24-11,+5.70,114.6,108.9,62.9,+.038,101.8,105.0,1429.0
113,110,N.C. State,ACC,15-16,+5.65,107.6,101.9,62.7,+.043,108.6,99.4,1301.0
114,111,South Florida,BE,12-19,+5.41,107.4,102.0,63.4,-.098,106.7,100.0,1378.0
115,112,Portland St.,BSky,23-10,+5.40,108.6,103.2,66.3,+.062,102.7,106.2,1340.0
116,113,Illinois Chicago,Horz,18-15,+5.34,104.8,99.5,65.7,-.015,104.0,101.8,1227.0
117,114,DePaul,BE,11-19,+5.28,111.8,106.6,65.7,-.031,108.6,99.3,1177.0
118,115,LSU,SEC,13-18,+5.20,104.9,99.7,65.6,-.080,106.9,100.4,1261.0
119,116,Wright St.,Horz,21-10,+5.04,104.0,98.9,59.7,+.064,104.4,103.9,1460.0
120,117,UC Santa Barbara,BW,23-9,+4.93,102.3,97.3,65.2,+.062,102.4,106.1,1364.0
121,118,Old Dominion,CAA,18-16,+4.90,106.5,101.6,63.0,-.034,102.8,102.0,1330.0
122,119,Valparaiso,Horz,22-14,+4.70,107.9,103.2,65.7,+.049,104.3,102.1,1434.0
123,120,San Diego,WCC,22-14,+4.64,101.6,97.0,63.0,+.045,104.3,102.9,1360.0
126,121,Northern Iowa,MVC,18-14,+4.62,105.9,101.3,59.2,+.041,104.9,101.0,1320.0
127,122,Rider,MAAC,23-11,+4.62,108.2,103.6,68.7,+.010,101.7,105.1,1351.0
128,123,Cornell,Ivy,22-6,+4.41,110.1,105.7,67.9,+.086,99.1,106.0,1165.0
129,124,Iowa St.,B12,14-18,+4.38,101.7,97.4,64.1,-.015,107.5,99.3,1235.0
130,125,Colorado,B12,12-20,+4.29,104.7,100.4,60.9,-.066,107.5,98.6,1160.0
131,126,Boise St.,WAC,25-9,+3.89,108.7,104.8,70.7,+.085,103.3,105.9,1129.0
132,127,UMBC,AE,24-9,+3.86,113.2,109.3,63.7,+.057,100.7,105.0,1420.0
133,128,Georgia Southern,SC,20-12,+3.82,106.0,102.2,69.0,+.019,104.1,104.4,1204.0
134,129,Belmont,ASun,25-9,+3.53,109.7,106.2,68.6,+.075,100.9,106.1,1125.0
135,130,Penn St.,B10,15-16,+3.48,107.7,104.2,63.5,+.030,106.2,99.6,1336.0
136,131,Cal St. Northridge,BW,20-10,+3.43,102.2,98.7,72.2,+.023,102.5,106.0,1169.0
137,132,Indiana St.,MVC,15-16,+3.20,105.9,102.7,64.3,+.041,106.9,100.6,1232.0
138,133,North Texas,SB,20-11,+3.11,105.9,102.8,68.0,-.024,102.8,106.6,1317.0
139,134,Brown,Ivy,19-10,+3.07,108.9,105.8,61.1,+.042,102.1,106.6,1135.0
140,135,Niagara,MAAC,19-10,+2.92,106.7,103.7,69.9,+.025,102.8,105.1,1310.0
141,136,North Dakota St.,Sum,16-13,+2.88,107.0,104.1,67.0,-.065,103.5,105.8,1295.0
142,137,Michigan,B10,10-22,+2.70,104.4,101.7,64.1,-.037,107.9,98.5,1276.0
143,138,Sam Houston St.,Slnd,23-8,+2.70,96.5,93.8,67.6,+.022,99.5,104.9,1358.0
144,139,Marshall,CUSA,16-14,+2.56,106.2,103.6,62.9,-.007,103.6,102.0,1267.0
145,140,St. John's,BE,11-19,+2.44,98.6,96.2,63.9,-.011,108.1,99.9,1385.0
146,141,Appalachian St.,SC,18-13,+2.41,105.8,103.4,65.3,+.003,103.6,104.4,1111.0
147,142,Oakland,Sum,17-14,+2.39,111.7,109.3,67.1,-.016,104.6,104.9,1324.0
148,143,Pacific,BW,21-10,+2.36,107.1,104.7,63.7,+.046,101.2,105.6,1334.0
149,144,Robert Morris,NEC,26-8,+2.27,103.3,101.1,69.0,+.076,99.5,106.5,1352.0
150,145,Green Bay,Horz,15-15,+2.02,107.1,105.1,65.4,+.019,104.7,102.4,1453.0
151,146,Iowa,B10,13-19,+2.01,98.8,96.8,58.8,-.023,106.3,101.4,1234.0
152,147,La Salle,A10,15-17,+1.93,107.4,105.5,68.9,-.004,105.6,102.3,1247.0
153,148,Marist,MAAC,18-14,+1.92,106.3,104.4,63.3,+.018,103.4,103.8,1265.0
154,149,Auburn,SEC,14-16,+1.92,109.8,107.8,65.1,+.008,105.7,101.9,1120.0
155,150,American,Pat,21-12,+1.67,107.9,106.3,60.4,+.045,99.9,104.1,1110.0
156,151,Richmond,A10,16-15,+1.48,101.4,99.9,61.5,+.103,106.2,102.7,1350.0
157,152,Northern Arizona,BSky,21-11,+1.43,105.6,104.2,66.2,+.048,101.6,106.3,1319.0
158,153,Northeastern,CAA,14-17,+1.42,103.2,101.7,61.4,-.043,103.5,102.5,1318.0
159,154,Wichita St.,MVC,11-20,+1.41,104.3,102.8,60.5,-.070,105.8,102.0,1455.0
160,155,Santa Clara,WCC,15-16,+1.34,100.9,99.6,59.7,-.065,103.3,103.9,1365.0
161,156,Air Force,MWC,16-14,+1.18,100.9,99.7,56.3,-.007,102.8,102.6,1102.0
162,157,Saint Louis,A10,16-15,+0.95,100.9,100.0,58.4,+.067,106.4,102.2,1387.0
163,158,Chattanooga,SC,18-13,+0.89,102.4,101.5,72.0,+.049,104.3,104.2,1151.0
164,159,Fordham,A10,12-17,+0.69,103.2,102.5,61.8,-.029,106.6,101.6,1200.0
165,160,Lamar,Slnd,19-11,+0.56,108.1,107.6,69.9,-.003,99.1,103.7,1249.0
168,161,UC Irvine,BW,18-16,+0.48,104.2,103.8,62.8,-.028,102.3,104.5,1414.0
169,162,UNC Wilmington,CAA,20-13,+0.35,108.2,107.9,66.5,+.060,101.4,104.2,1423.0
170,163,Loyola MD,MAAC,19-14,+0.08,108.1,108.0,64.7,+.052,101.9,104.9,1259.0
171,164,Tulane,CUSA,17-15,-0.13,102.1,102.2,63.5,+.074,104.3,102.6,1408.0
172,165,Middle Tennessee,SB,17-15,-0.16,104.9,105.1,62.1,+.065,104.6,105.1,1292.0
173,166,College of Charleston,SC,16-17,-0.21,106.7,106.9,65.8,-.024,103.9,104.9,1158.0
174,167,Milwaukee,Horz,14-16,-0.26,100.7,100.9,67.0,+.035,104.3,102.2,1454.0
175,168,Austin Peay,OVC,24-11,-0.30,104.6,104.9,65.5,+.086,102.5,108.8,1122.0
176,169,Morgan St.,MEAC,22-11,-1.01,100.0,101.0,64.7,+.015,98.3,107.7,1288.0
177,170,Holy Cross,Pat,15-14,-1.03,101.3,102.3,59.6,-.014,101.5,104.4,1221.0
178,171,George Washington,A10,9-17,-1.10,100.9,102.0,63.4,-.057,107.4,101.9,1203.0
179,172,UNC Asheville,BSth,23-10,-1.21,107.2,108.4,64.4,+.100,101.1,106.9,1421.0
180,173,Mount St. Mary's,NEC,19-15,-1.32,99.3,100.6,66.1,+.014,101.6,106.9,1291.0
181,174,East Tennessee St.,ASun,19-13,-1.38,103.9,105.3,71.3,+.066,102.0,105.1,1190.0
182,175,Vermont,AE,16-15,-1.73,101.0,102.7,68.8,-.055,101.4,107.2,1436.0
183,176,Albany,AE,15-15,-1.82,103.1,104.9,63.4,-.063,100.2,106.1,1107.0
184,177,TCU,MWC,14-16,-1.87,100.7,102.5,66.7,-.018,101.9,101.8,1395.0
185,178,Central Michigan,MAC,14-17,-2.06,103.1,105.2,67.9,+.082,104.3,101.8,1141.0
186,179,New Orleans,SB,19-13,-2.07,104.7,106.7,68.2,+.048,101.8,105.2,1309.0
187,180,UT Arlington,Slnd,21-12,-2.31,101.3,103.6,68.6,+.045,99.5,104.3,1426.0
188,181,Buffalo,MAC,10-20,-2.46,100.6,103.1,71.2,-.104,103.7,102.8,1138.0
189,182,Eastern Michigan,MAC,14-17,-2.48,104.7,107.2,62.4,-.000,103.1,104.3,1185.0
190,183,Rutgers,BE,11-20,-2.52,96.2,98.8,64.6,+.022,106.7,100.8,1353.0
191,184,Elon,SC,14-19,-2.63,98.0,100.6,61.8,+.001,104.3,104.1,1189.0
192,185,Lafayette,Pat,15-15,-2.64,106.5,109.2,68.6,-.036,99.2,104.1,1248.0
193,186,Weber St.,BSky,16-14,-2.72,99.6,102.4,63.9,+.012,102.0,107.0,1451.0
194,187,High Point,BSth,17-14,-2.76,103.3,106.0,61.9,-.077,100.5,106.8,1219.0
195,188,Gardner Webb,ASun,16-16,-2.97,103.6,106.6,70.1,-.037,100.4,105.9,1205.0
196,189,William & Mary,CAA,17-16,-2.99,100.3,103.3,61.4,+.053,102.2,103.2,1456.0
197,190,Fresno St.,WAC,13-19,-3.02,98.8,101.8,66.6,-.096,103.1,105.8,1201.0
198,191,Northwestern,B10,8-22,-3.20,105.3,108.5,61.0,-.059,107.4,99.1,1321.0
199,192,Colgate,Pat,18-14,-3.20,98.1,101.3,63.9,+.038,100.2,105.9,1159.0
201,194,Wyoming,MWC,12-18,-3.32,100.8,104.1,68.6,-.018,104.3,102.0,1461.0
203,196,Montana,BSky,14-16,-3.52,106.9,110.4,62.2,-.080,101.9,105.8,1285.0
204,197,Lipscomb,ASun,15-16,-3.59,101.3,104.9,66.2,-.077,99.8,106.1,1252.0
205,198,IPFW,Sum,13-18,-3.85,100.5,104.4,65.6,-.006,105.0,103.5,1236.0
206,199,Loyola Chicago,Horz,12-19,-3.88,100.1,104.0,60.3,+.037,104.3,102.0,1260.0
207,200,Navy,Pat,16-14,-3.92,101.5,105.4,73.3,-.069,97.3,105.7,1298.0
210,201,Central Connecticut,NEC,14-16,-3.96,104.3,108.3,62.5,-.070,100.5,107.1,1148.0
211,202,Murray St.,OVC,18-13,-3.97,104.3,108.3,63.8,-.023,100.8,109.6,1293.0
212,203,Wofford,SC,16-16,-4.05,106.7,110.8,61.2,+.034,104.0,102.9,1459.0
213,204,Bowling Green,MAC,13-17,-4.30,100.5,104.8,63.7,+.050,103.9,103.1,1132.0
214,205,Liberty,BSth,16-16,-4.55,103.6,108.2,62.3,-.063,101.8,107.8,1251.0
215,206,Alabama St.,SWAC,20-11,-4.55,102.0,106.5,64.3,-.034,94.8,108.8,1106.0
216,207,Delaware,CAA,14-17,-4.57,97.7,102.3,64.9,+.056,101.7,102.6,1174.0
217,208,Southeastern Louisiana,Slnd,17-13,-4.59,95.9,100.5,64.1,+.002,99.5,104.5,1368.0
218,209,Sacred Heart,NEC,18-14,-4.74,101.7,106.4,67.9,+.043,100.1,106.6,1357.0
219,210,Fairfield,MAAC,14-16,-4.97,105.2,110.1,60.5,+.073,103.1,104.3,1193.0
220,211,Jacksonville,ASun,18-13,-5.02,102.1,107.1,66.1,+.089,100.0,106.0,1239.0
221,212,Hampton,MEAC,18-12,-5.15,94.4,99.6,66.5,+.012,97.6,106.8,1214.0
222,213,LIU Brooklyn,NEC,15-15,-5.17,100.6,105.8,69.4,-.024,99.4,106.8,1254.0
223,214,Hofstra,CAA,12-18,-5.17,97.9,103.0,67.2,-.001,101.5,103.7,1220.0
224,215,Utah Valley St.,ind,15-14,-5.22,105.0,110.2,60.6,-.045,100.2,107.0,1430.0
225,216,James Madison,CAA,13-17,-5.33,103.9,109.3,68.6,-.029,101.6,105.0,1241.0
226,217,Evansville,MVC,9-21,-5.47,98.8,104.3,62.8,-.044,105.6,102.2,1191.0
227,218,St. Bonaventure,A10,8-22,-5.58,104.7,110.2,64.8,-.058,104.7,102.5,1382.0
228,219,Iona,MAAC,12-20,-5.70,95.2,100.9,66.3,-.026,103.0,105.5,1233.0
229,220,Southern Utah,Sum,11-19,-5.82,102.2,108.0,64.7,+.027,104.2,105.6,1381.0
230,221,Toledo,MAC,11-19,-5.85,94.1,99.9,64.3,+.084,106.0,102.1,1405.0
231,222,Youngstown St.,Horz,9-21,-5.88,97.9,103.8,67.2,+.013,105.2,101.4,1464.0
232,223,Florida Atlantic,SB,15-18,-5.88,102.7,108.6,68.6,+.029,101.2,105.2,1194.0
233,224,Binghamton,AE,14-16,-5.89,100.0,105.9,62.3,-.018,101.5,107.4,1127.0
234,225,East Carolina,CUSA,11-19,-6.08,103.8,109.9,65.2,-.036,103.5,102.5,1187.0
235,226,Boston University,AE,14-17,-6.08,97.2,103.3,63.1,+.010,101.9,106.3,1131.0
236,227,Pepperdine,WCC,11-21,-6.39,99.9,106.3,72.7,-.008,104.0,102.6,1337.0
237,228,Wagner,NEC,23-8,-6.44,97.1,103.6,67.4,+.226,99.5,108.3,1447.0
238,229,Tennessee St.,OVC,15-17,-6.76,104.1,110.8,68.6,-.019,102.1,108.4,1398.0
239,230,Montana St.,BSky,15-15,-6.95,104.8,111.8,66.4,+.015,101.3,105.5,1286.0
240,231,Hawaii,WAC,11-19,-7.02,102.2,109.2,66.8,-.054,101.6,105.1,1218.0
241,232,Yale,Ivy,13-15,-7.15,99.9,107.1,65.4,+.019,101.4,106.2,1463.0
242,233,Denver,SB,11-19,-7.16,98.4,105.5,55.2,-.042,102.9,104.8,1176.0
243,234,Ball St.,MAC,6-24,-7.21,95.7,102.9,61.1,-.048,104.1,102.7,1123.0
244,235,Northern Colorado,BSky,13-16,-7.22,100.0,107.3,67.7,-.011,101.3,106.1,1294.0
245,236,McNeese St.,Slnd,13-16,-7.26,96.6,103.8,65.2,+.004,100.8,103.3,1270.0
246,237,Quinnipiac,NEC,15-15,-7.37,104.8,112.2,66.6,+.025,99.3,106.4,1346.0
247,238,Manhattan,MAAC,12-19,-7.41,101.8,109.3,66.0,-.061,100.6,105.4,1264.0
248,239,Troy,SB,12-19,-7.42,104.5,111.9,70.2,-.030,103.2,105.1,1407.0
249,240,Towson,CAA,13-18,-7.45,99.2,106.7,65.5,+.039,101.4,104.4,1406.0
252,241,Bucknell,Pat,12-19,-7.46,95.8,103.3,62.2,+.048,101.8,104.3,1137.0
253,242,Nicholls St.,Slnd,10-21,-7.52,94.9,102.4,64.8,-.045,102.8,103.5,1311.0
254,243,Western Carolina,SC,10-21,-7.58,98.6,106.1,63.3,-.040,104.1,104.6,1441.0
256,245,Hartford,AE,18-16,-7.73,102.4,110.1,66.5,+.116,100.5,105.8,1216.0
257,246,Oregon St.,P10,6-25,-7.91,95.3,103.3,65.1,-.051,108.7,100.8,1333.0
258,247,Tennessee Martin,OVC,17-16,-8.10,106.1,114.2,68.1,+.026,100.2,108.2,1404.0
259,248,Eastern Washington,BSky,11-19,-8.11,96.3,104.4,64.0,-.032,102.5,104.9,1186.0
260,249,Tennessee Tech,OVC,13-19,-8.17,99.9,108.1,69.9,-.086,101.1,108.3,1399.0
261,250,Lehigh,Pat,14-15,-8.26,96.6,104.8,64.2,+.025,98.8,105.8,1250.0
262,251,Detroit,Horz,7-23,-8.32,100.7,109.0,60.3,-.061,104.2,102.3,1178.0
263,252,Georgia St.,CAA,9-21,-8.47,98.3,106.8,62.2,-.016,101.4,104.2,1209.0
264,253,Northwestern St.,Slnd,15-18,-8.60,98.5,107.1,72.6,+.090,101.0,103.3,1322.0
265,254,San Francisco,WCC,10-21,-8.63,99.1,107.7,65.9,-.042,102.9,103.6,1362.0
266,255,VMI,BSth,14-15,-8.65,105.4,114.1,77.7,-.040,99.7,107.0,1440.0
267,256,Western Illinois,Sum,12-18,-8.66,98.4,107.1,66.1,+.006,104.7,106.3,1442.0
268,257,Drexel,CAA,12-20,-8.68,90.8,99.4,64.4,+.015,102.1,104.6,1180.0
269,258,UMKC,Sum,11-21,-8.72,100.0,108.7,65.9,+.011,104.4,105.2,1282.0
270,259,San Jose St.,WAC,13-19,-8.83,97.9,106.7,66.7,+.065,103.6,106.0,1363.0
271,260,FIU,SB,9-20,-8.94,93.0,102.0,66.3,-.041,103.6,104.9,1198.0
272,261,Texas St.,Slnd,13-16,-9.08,100.9,110.0,78.0,+.015,98.9,105.2,1402.0
273,262,Columbia,Ivy,14-15,-9.20,97.3,106.5,61.9,+.028,99.9,106.8,1162.0
274,263,Chicago St.,ind,11-17,-9.36,102.3,111.6,70.9,+.028,105.5,103.4,1152.0
275,264,Army,Pat,14-16,-9.47,89.3,98.8,62.9,+.073,100.6,106.7,1119.0
276,265,Colorado St.,MWC,7-25,-9.76,101.8,111.6,63.6,-.043,105.0,100.3,1161.0
277,266,Northern Illinois,MAC,6-22,-9.81,96.9,106.7,69.4,-.015,103.9,102.3,1296.0
278,267,Cal Poly,BW,12-18,-9.83,95.1,105.0,65.2,+.057,103.4,104.5,1142.0
279,268,Portland,WCC,9-22,-9.88,98.9,108.8,62.6,-.046,102.1,103.4,1339.0
280,269,Louisiana Monroe,SB,10-21,-10.02,102.1,112.1,65.1,-.031,103.8,102.7,1419.0
281,270,Arkansas St.,SB,10-20,-10.29,104.9,115.2,64.1,-.022,102.8,105.4,1117.0
