,Rank,Team,Conf,W-L,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID,AdjEM
265,254,Portland,WCC,11-19,92.4,101.6,65.2,+.039,103.3,99.9,1339.0,-9.199999999999989
266,255,Maine,AE,11-17,94.7,104.7,69.8,+.044,97.8,100.8,1263.0,-10.0
267,256,Brown,Ivy,10-14,90.3,99.8,64.1,+.050,100.3,102.2,1135.0,-9.5
268,257,Central Michigan,MAC,9-18,101.7,112.6,66.5,+.029,99.4,99.7,1141.0,-10.899999999999991
269,258,New Hampshire,AE,8-19,89.8,99.7,64.1,-.077,98.4,101.0,1306.0,-9.900000000000006
270,259,South Dakota,Sum,10-18,101.5,112.7,67.3,-.059,101.0,102.7,1377.0,-11.200000000000003
271,260,Ball St.,MAC,12-14,95.5,106.1,65.8,+.052,98.6,102.7,1123.0,-10.599999999999994
272,261,Colgate,Pat,11-19,94.3,104.8,67.2,+.012,99.8,100.8,1159.0,-10.5
273,262,North Florida,ASun,12-18,96.9,107.7,66.3,-.016,99.0,101.3,1316.0,-10.799999999999997
274,263,American,Pat,10-18,95.9,106.6,60.0,+.010,98.9,100.7,1110.0,-10.699999999999989
275,264,Sacred Heart,NEC,9-19,97.8,108.7,68.6,+.009,100.5,102.7,1357.0,-10.900000000000006
276,265,Eastern Illinois,OVC,10-20,97.8,108.9,60.1,-.030,97.8,102.3,1183.0,-11.100000000000009
277,266,Old Dominion,CAA,4-25,96.5,107.9,66.7,-.126,100.5,102.7,1330.0,-11.400000000000006
278,267,Hampton,MEAC,12-15,86.7,97.1,69.9,+.053,94.3,102.4,1214.0,-10.399999999999991
279,268,Appalachian St.,SC,13-15,96.1,107.7,67.9,+.044,98.7,104.9,1111.0,-11.600000000000009
280,269,Troy,SB,11-19,96.9,108.8,60.9,+.008,97.4,102.2,1407.0,-11.899999999999991
281,270,Tennessee Tech,OVC,11-17,93.6,105.1,66.0,+.024,100.3,102.0,1399.0,-11.5
282,271,Sacramento St.,BSky,13-13,95.3,107.0,62.8,+.030,97.2,105.7,1170.0,-11.700000000000003
283,272,North Dakota,BSky,13-15,92.8,104.2,67.7,+.037,99.3,105.2,1315.0,-11.400000000000006
284,273,Winthrop,BSth,12-16,94.3,106.0,61.5,+.019,97.9,101.5,1457.0,-11.700000000000003
285,274,Texas St.,WAC,9-19,96.7,108.7,72.1,+.036,98.3,100.2,1402.0,-12.0
286,275,NC Greensboro,SC,8-20,94.2,105.9,72.1,-.170,98.0,104.7,1422.0,-11.700000000000003
287,276,Samford,SC,11-19,96.7,108.9,61.0,+.013,98.2,102.2,1359.0,-12.200000000000003
288,277,Mississippi St.,SEC,7-20,89.4,100.7,67.4,-.047,103.0,97.4,1280.0,-11.299999999999997
289,278,Bethune Cookman,MEAC,12-16,96.0,108.2,65.6,-.022,96.0,102.3,1126.0,-12.200000000000003
290,279,St. Peter's,MAAC,9-19,90.9,102.5,64.1,+.065,99.7,102.2,1389.0,-11.599999999999994
291,280,Georgia Southern,SC,13-17,94.3,106.6,62.1,+.001,97.4,104.2,1204.0,-12.299999999999997
294,281,Radford,BSth,13-17,90.1,102.1,67.8,+.015,97.7,105.0,1347.0,-12.0
295,282,Utah Valley,GWC,13-16,97.2,110.2,64.5,-.002,96.4,102.5,1430.0,-13.0
296,283,NC Wilmington,CAA,10-19,95.8,108.7,66.9,+.023,99.6,101.5,1423.0,-12.900000000000006
297,284,Texas Christian,B12,10-18,87.8,99.8,61.3,+.092,101.8,98.8,1395.0,-12.0
298,285,Chattanooga,SC,13-17,96.1,109.5,67.8,+.025,97.8,104.2,1151.0,-13.400000000000006
299,286,Virginia Military Inst,BSth,12-16,99.1,112.9,71.5,-.039,97.4,103.8,1440.0,-13.800000000000011
300,287,Lipscomb,ASun,12-16,94.6,107.8,71.1,+.062,99.2,102.5,1252.0,-13.200000000000003
301,288,Arkansas Pine Bluff,SWAC,16-14,89.4,102.0,68.1,+.116,95.1,103.6,1115.0,-12.599999999999994
302,289,Jacksonville,ASun,14-16,93.6,107.0,69.0,+.085,97.6,103.0,1239.0,-13.400000000000006
303,290,Delaware St.,MEAC,12-15,92.2,105.4,60.2,+.047,96.3,100.5,1175.0,-13.200000000000003
304,291,Nicholls St.,Slnd,8-18,95.6,109.4,67.2,+.030,98.9,101.4,1311.0,-13.800000000000011
305,292,San Jose St.,WAC,9-17,88.3,101.3,67.0,+.018,101.0,101.4,1363.0,-13.0
306,293,Portland St.,BSky,8-17,100.6,115.7,65.1,-.101,96.8,104.2,1340.0,-15.100000000000009
307,294,Wisconsin Milwaukee,Horz,8-23,93.6,107.8,65.9,-.005,100.7,99.6,1454.0,-14.200000000000003
308,295,Southern Utah,BSky,11-16,90.8,104.7,70.3,+.019,99.1,105.1,1381.0,-13.900000000000006
309,296,Southeastern Louisiana,Slnd,10-16,90.7,104.6,66.1,+.058,100.0,100.5,1368.0,-13.899999999999991
310,297,McNeese St.,Slnd,12-14,92.5,106.8,64.3,+.085,98.1,101.4,1270.0,-14.299999999999997
311,298,Liberty,BSth,10-20,95.8,110.9,66.2,-.062,98.1,104.5,1251.0,-15.100000000000009
312,299,SIU Edwardsville,OVC,9-17,90.8,105.2,66.3,-.010,98.8,103.2,1188.0,-14.400000000000006
313,300,Siena,MAAC,7-21,91.9,106.6,64.5,+.023,99.9,100.4,1373.0,-14.699999999999989
314,301,Dartmouth,Ivy,6-18,91.9,106.6,64.7,-.025,99.7,101.6,1171.0,-14.699999999999989
315,302,Campbell,BSth,12-18,95.0,110.5,66.6,+.020,97.6,103.8,1144.0,-15.5
316,303,Eastern Washington,BSky,9-19,93.4,109.0,67.9,+.018,99.2,106.0,1186.0,-15.599999999999994
317,304,Jackson St.,SWAC,9-17,91.0,106.5,68.8,-.042,94.8,103.7,1238.0,-15.5
318,305,Montana St.,BSky,11-15,97.8,114.5,66.2,+.049,97.3,105.3,1286.0,-16.700000000000003
319,306,Central Arkansas,Slnd,11-16,95.9,112.5,73.2,+.018,95.5,102.8,1146.0,-16.599999999999994
320,307,Northern Arizona,BSky,11-17,92.5,108.6,68.7,+.071,98.9,103.5,1319.0,-16.099999999999994
321,308,Chicago St.,GWC,8-20,86.5,101.6,66.9,-.103,100.5,103.0,1152.0,-15.099999999999994
322,309,Austin Peay,OVC,7-23,95.8,112.6,68.7,-.036,100.0,102.8,1122.0,-16.799999999999997
323,310,Hofstra,CAA,7-23,86.6,101.8,64.4,-.009,100.3,102.3,1220.0,-15.200000000000003
324,311,Monmouth,NEC,10-20,89.3,105.1,69.7,+.024,99.8,103.6,1284.0,-15.799999999999997
325,312,East Tennessee St.,ASun,10-20,92.9,109.3,65.4,+.063,100.2,101.8,1190.0,-16.39999999999999
327,314,Coppin St.,MEAC,6-23,89.6,105.6,68.4,-.065,97.4,98.5,1164.0,-16.0
328,315,Texas A&M; Corpus Chris,Slnd,5-21,93.3,110.3,62.7,-.062,98.7,102.5,1394.0,-17.0
329,316,Nebraska Omaha,Sum,11-19,98.2,117.2,72.6,+.096,99.0,102.8,1303.0,-19.0
330,317,Navy,Pat,8-21,87.3,104.2,61.3,-.055,97.7,103.2,1298.0,-16.900000000000006
331,318,UC Riverside,BW,6-22,85.0,101.8,62.8,-.056,102.0,103.2,1415.0,-16.799999999999997
332,319,Rice,CUSA,5-22,94.4,113.7,62.3,-.021,99.4,100.2,1349.0,-19.299999999999997
333,320,Houston Baptist,GWC,12-14,83.8,101.1,69.6,+.056,95.0,103.8,1223.0,-17.299999999999997
337,322,Northern Illinois,MAC,5-21,83.7,101.1,62.9,-.041,99.8,101.0,1296.0,-17.39999999999999
338,323,Idaho St.,BSky,5-22,88.4,107.0,60.0,-.133,99.9,104.3,1226.0,-18.599999999999994
339,324,St. Francis PA,NEC,5-23,91.2,110.7,63.6,+.034,100.4,104.1,1384.0,-19.5
340,325,Missouri Kansas City,Sum,7-23,90.2,109.5,65.1,-.035,100.6,102.6,1282.0,-19.299999999999997
341,326,Alcorn St.,SWAC,10-22,83.7,102.3,67.4,-.039,96.3,103.9,1108.0,-18.599999999999994
342,327,Louisiana Monroe,SB,4-21,90.0,110.2,66.1,-.021,99.2,99.3,1419.0,-20.200000000000003
343,328,Tennessee Martin,OVC,9-19,92.3,113.1,68.2,+.080,99.3,103.1,1404.0,-20.799999999999997
344,329,Florida A&M;,MEAC,8-19,86.4,106.1,69.7,+.012,95.6,102.0,1197.0,-19.69999999999999
345,330,The Citadel,SC,8-20,94.8,117.5,65.7,+.003,98.1,103.8,1154.0,-22.700000000000003
346,331,Kennesaw St.,ASun,3-26,90.0,111.8,65.0,+.002,98.4,103.7,1244.0,-21.799999999999997
347,332,Presbyterian,BSth,8-22,93.1,115.8,62.3,+.015,98.6,102.6,1342.0,-22.700000000000003
348,333,Howard,MEAC,7-22,80.4,99.9,61.9,-.033,97.0,101.5,1224.0,-19.5
349,334,IUPUI,Sum,6-24,94.6,118.2,66.6,-.050,100.8,102.5,1237.0,-23.60000000000001
350,335,Prairie View A&M;,SWAC,13-17,85.4,107.2,67.1,+.023,93.3,105.4,1341.0,-21.799999999999997
351,336,Alabama St.,SWAC,9-21,88.4,111.1,66.7,+.008,94.5,102.7,1106.0,-22.69999999999999
352,337,Fairleigh Dickinson,NEC,7-23,89.8,113.4,68.7,+.029,99.3,103.0,1192.0,-23.60000000000001
353,338,Alabama A&M;,SWAC,10-18,88.6,112.1,66.5,-.000,93.7,104.2,1105.0,-23.5
354,339,Longwood,BSth,7-23,90.2,115.8,70.6,+.005,98.6,103.3,1255.0,-25.599999999999994
355,340,Furman,SC,6-22,89.2,115.0,65.1,-.026,97.6,103.0,1202.0,-25.799999999999997
356,341,Mississippi Valley St.,SWAC,5-23,86.8,112.5,70.8,-.071,94.3,103.3,1290.0,-25.700000000000003
357,342,South Carolina St.,MEAC,5-21,88.5,115.0,66.3,-.033,94.8,99.7,1354.0,-26.5
358,343,Binghamton,AE,3-25,83.4,109.5,66.9,-.019,97.9,100.5,1127.0,-26.099999999999994
359,344,Maryland Eastern Shore,MEAC,2-22,83.9,111.1,65.7,-.027,95.6,99.8,1271.0,-27.19999999999999
360,345,Lamar,Slnd,3-25,82.8,110.6,69.9,+.022,98.9,101.2,1249.0,-27.799999999999997
361,346,New Orleans,ind,8-17,85.1,114.0,70.7,+.047,96.6,102.8,1309.0,-28.900000000000006
362,347,Grambling,SWAC,0-26,73.3,125.2,64.2,-.008,94.9,103.0,1212.0,-51.900000000000006
