,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
80,79,Hawaii,WAC,18-13,+9.87,104.5,94.6,69.2,-.094,105.3,103.6,1218.0
81,80,San Diego St.,MWC,22-11,+9.87,104.4,94.6,69.0,+.052,108.1,103.2,1361.0
84,81,Kent St.,MAC,21-11,+9.85,105.2,95.3,65.4,+.003,105.5,103.7,1245.0
85,82,Nebraska,B12,17-14,+8.99,109.0,100.0,62.2,-.012,107.1,100.3,1304.0
86,83,Evansville,MVC,14-17,+8.54,113.2,104.6,64.3,-.072,108.4,102.1,1191.0
87,84,Loyola Chicago,Horz,21-11,+8.42,110.3,101.9,65.0,-.001,105.2,104.2,1260.0
88,85,Auburn,SEC,17-15,+8.39,106.9,98.5,70.2,+.009,109.0,101.1,1120.0
89,86,Illinois St.,MVC,15-16,+8.38,107.1,98.7,65.0,-.061,107.6,101.3,1229.0
90,87,Miami OH,MAC,18-15,+8.38,105.7,97.4,58.1,-.024,106.2,102.1,1275.0
91,88,Oral Roberts,MCon,23-11,+8.36,107.1,98.7,66.5,-.007,104.9,105.8,1331.0
92,89,George Mason,CAA,18-15,+7.91,106.5,98.6,60.8,-.071,105.1,103.9,1206.0
93,90,Utah St.,WAC,23-12,+7.82,111.2,103.4,63.5,+.039,105.4,102.7,1429.0
94,91,Texas A&M Corpus Chris,Slnd,26-7,+7.76,114.1,106.4,68.1,+.057,100.8,105.9,1394.0
95,92,Penn,Ivy,22-9,+7.69,109.8,102.1,67.9,+.047,102.5,105.3,1335.0
96,93,Holy Cross,Pat,25-9,+7.40,103.0,95.6,62.5,+.025,101.5,105.2,1221.0
97,94,Houston,CUSA,18-15,+7.30,107.1,99.8,68.8,-.023,105.7,101.8,1222.0
98,95,George Washington,A10,23-9,+7.28,105.0,97.7,66.9,+.089,104.7,105.3,1203.0
99,96,New Mexico St.,WAC,25-9,+7.27,108.3,101.1,69.7,+.035,104.2,104.5,1308.0
100,97,Saint Joseph's,A10,18-14,+7.01,109.1,102.1,62.5,-.043,106.6,104.1,1386.0
101,98,Bucknell,Pat,22-9,+6.83,106.6,99.7,61.3,-.001,101.4,104.3,1137.0
102,99,Hofstra,CAA,22-10,+6.69,115.2,108.5,64.7,+.053,103.7,102.8,1220.0
103,100,Wright St.,Horz,23-10,+6.66,104.5,97.8,63.0,+.137,105.7,105.5,1460.0
104,101,Utah Valley St.,ind,22-7,+6.61,109.9,103.2,62.6,-.010,100.7,108.9,1430.0
105,102,Wake Forest,ACC,15-16,+6.50,107.6,101.1,70.7,+.050,110.6,100.2,1448.0
106,103,Saint Mary's,WCC,17-15,+6.49,106.5,100.0,65.1,-.102,104.2,102.6,1388.0
107,104,North Dakota St.,ind,20-8,+6.20,109.6,103.4,67.2,-.075,99.8,106.6,1295.0
108,105,Seton Hall,BE,13-16,+6.19,108.5,102.3,70.2,-.100,107.0,101.7,1371.0
109,106,Fresno St.,WAC,22-10,+6.18,102.5,96.3,68.7,+.052,103.5,103.8,1201.0
110,107,Baylor,B12,15-16,+5.91,111.0,105.1,67.0,-.058,107.2,101.9,1124.0
111,108,Colorado St.,MWC,17-13,+5.75,108.3,102.6,67.8,+.010,106.8,102.9,1161.0
112,109,Miami FL,ACC,12-20,+5.73,113.2,107.5,63.4,-.077,109.3,100.3,1274.0
113,110,Drake,MVC,17-15,+5.64,113.8,108.2,67.6,+.052,107.7,101.4,1179.0
114,111,Toledo,MAC,19-13,+5.61,105.7,100.1,66.9,+.057,105.6,102.2,1405.0
115,112,UCF,CUSA,22-9,+5.54,109.5,104.0,63.6,-.003,101.1,105.0,1416.0
116,113,Long Beach St.,BW,24-8,+5.44,112.2,106.8,71.0,+.110,102.0,105.4,1253.0
117,114,Boise St.,WAC,17-14,+5.37,106.8,101.4,70.5,-.057,104.3,102.8,1129.0
118,115,Tulsa,CUSA,20-11,+5.25,101.4,96.2,65.5,-.020,102.0,103.7,1409.0
119,116,Western Kentucky,SB,22-11,+5.21,112.3,107.1,68.2,-.016,103.0,106.8,1443.0
120,117,UAB,CUSA,15-16,+4.92,102.6,97.7,64.0,-.042,105.0,101.8,1412.0
121,118,Western Michigan,MAC,16-16,+4.75,108.2,103.5,67.6,-.024,105.2,102.2,1444.0
122,119,Marist,MAAC,25-9,+4.56,109.5,104.9,66.5,+.017,101.5,106.9,1265.0
123,120,Saint Louis,A10,20-13,+4.39,104.8,100.4,61.8,+.096,107.2,103.7,1387.0
126,121,Belmont,ASun,23-10,+4.38,106.6,102.2,66.1,+.022,100.0,106.8,1125.0
127,122,College of Charleston,SC,22-11,+4.19,103.8,99.6,65.4,+.032,103.2,105.8,1158.0
128,123,Vermont,AE,25-8,+4.16,105.5,101.3,66.2,+.055,100.9,106.4,1436.0
129,124,Dayton,A10,19-12,+4.12,104.9,100.7,64.4,+.086,105.7,104.5,1173.0
130,125,Ohio,MAC,19-13,+4.08,109.4,105.3,66.2,+.028,104.2,103.4,1325.0
131,126,South Carolina,SEC,14-16,+3.96,110.3,106.4,61.0,+.068,109.0,99.6,1376.0
132,127,Southern Miss,CUSA,20-11,+3.65,104.0,100.3,65.2,+.001,101.8,102.8,1379.0
133,128,Oakland,MCon,19-14,+3.45,110.2,106.7,63.9,+.039,104.9,104.1,1324.0
134,129,St. John's,BE,16-15,+3.41,103.3,99.9,63.8,+.039,106.3,101.8,1385.0
135,130,Wyoming,MWC,17-15,+3.34,109.0,105.6,68.9,+.055,107.2,103.1,1461.0
136,131,Temple,A10,12-18,+3.06,110.3,107.2,68.8,-.123,105.7,103.7,1396.0
137,132,Sam Houston St.,Slnd,21-10,+2.91,106.2,103.3,69.6,+.008,101.1,105.7,1358.0
138,133,UTEP,CUSA,14-17,+2.68,103.7,101.0,72.1,-.137,102.5,103.9,1431.0
139,134,Iowa St.,B12,15-16,+2.67,101.4,98.7,63.3,+.038,107.5,101.7,1235.0
140,135,Rhode Island,A10,19-14,+2.55,113.0,110.5,67.6,+.066,105.8,103.7,1348.0
141,136,Northwestern,B10,13-18,+2.51,105.5,103.0,56.9,-.049,107.4,101.0,1321.0
142,137,Fordham,A10,18-12,+2.32,100.8,98.5,62.9,+.053,105.4,106.1,1200.0
143,138,Albany,AE,23-10,+2.25,107.4,105.2,63.7,+.109,102.4,105.9,1107.0
144,139,New Mexico,MWC,15-17,+2.18,110.7,108.5,65.3,-.055,105.6,103.2,1307.0
145,140,Indiana St.,MVC,13-18,+1.94,104.1,102.1,62.5,+.059,109.2,100.0,1232.0
146,141,Cincinnati,BE,11-19,+1.87,103.7,101.9,64.8,-.030,108.8,101.8,1153.0
147,142,Tulane,CUSA,17-13,+1.83,102.8,101.0,69.8,+.046,102.7,102.9,1408.0
148,143,Arizona St.,P10,8-22,+1.83,101.3,99.5,58.5,-.091,108.8,100.9,1113.0
149,144,Green Bay,Horz,18-15,+1.74,107.4,105.6,64.2,-.005,104.5,105.0,1453.0
150,145,Utah,MWC,11-19,+1.63,113.7,112.1,61.2,-.041,108.0,102.3,1428.0
151,146,South Alabama,SB,20-12,+1.55,104.5,103.0,64.6,+.017,102.8,106.9,1375.0
152,147,Penn St.,B10,11-19,+1.38,108.3,106.9,62.9,-.055,106.6,101.0,1336.0
153,148,Valparaiso,MCon,16-15,+1.32,101.1,99.7,64.4,-.003,106.2,106.0,1434.0
154,149,Siena,MAAC,20-12,+1.16,107.1,105.9,68.6,-.046,100.5,107.5,1373.0
155,150,South Florida,BE,12-18,+0.81,102.1,101.3,65.2,-.064,105.7,101.9,1378.0
156,151,Towson,CAA,15-17,+0.74,105.5,104.8,64.6,-.030,104.8,105.4,1406.0
157,152,Illinois Chicago,Horz,14-18,+0.71,107.0,106.3,66.2,-.027,106.0,103.4,1227.0
158,153,UC Santa Barbara,BW,18-11,+0.70,105.2,104.5,63.5,+.017,102.0,106.3,1364.0
159,154,Detroit,Horz,11-19,+0.59,107.0,106.4,61.1,-.053,106.2,103.1,1178.0
160,155,Cal Poly,BW,19-11,+0.28,108.2,107.9,66.3,+.029,102.3,107.0,1142.0
161,156,Charlotte,A10,14-16,+0.13,106.2,106.1,66.2,+.003,105.8,104.5,1150.0
162,157,San Francisco,WCC,13-18,-0.15,105.2,105.3,68.3,-.016,105.4,103.4,1362.0
163,158,Idaho St.,BSky,13-17,-0.26,104.7,105.0,60.2,-.073,105.3,106.2,1226.0
164,159,San Diego,WCC,18-14,-0.45,107.5,108.0,69.1,+.042,103.4,103.7,1360.0
165,160,Minnesota,B10,9-22,-0.53,101.2,101.7,65.1,-.029,107.6,99.6,1278.0
168,161,Northern Arizona,BSky,18-12,-0.94,110.1,111.1,72.1,+.070,103.5,106.8,1319.0
169,162,North Texas,SB,23-11,-0.98,103.0,104.0,69.1,+.034,102.2,108.6,1317.0
170,163,Austin Peay,OVC,21-12,-1.08,105.3,106.4,66.2,+.065,101.5,107.6,1122.0
171,164,UNC Greensboro,SC,16-14,-1.21,102.4,103.6,66.6,+.005,102.1,105.6,1422.0
172,165,Northwestern St.,Slnd,17-15,-1.31,104.7,106.0,74.5,-.001,102.1,105.6,1322.0
173,166,East Tennessee St.,ASun,24-10,-1.49,98.9,100.4,69.8,+.100,99.7,107.8,1190.0
174,167,American,Pat,16-14,-1.52,100.3,101.8,64.1,-.051,98.9,105.9,1110.0
175,168,UC Irvine,BW,15-18,-1.56,99.5,101.0,64.4,-.029,104.4,106.4,1414.0
176,169,SMU,CUSA,14-17,-1.56,101.5,103.1,61.0,-.048,102.4,102.3,1374.0
177,170,Tennessee Tech,OVC,19-13,-1.67,103.4,105.1,69.4,+.007,102.1,107.9,1399.0
178,171,Rice,CUSA,16-16,-1.86,103.3,105.2,65.8,+.054,104.3,103.0,1349.0
179,172,TCU,MWC,13-17,-1.94,96.2,98.1,66.8,+.037,105.9,103.8,1395.0
180,173,High Point,BSth,22-10,-2.07,101.1,103.1,66.4,+.054,100.2,108.9,1219.0
181,174,Oregon St.,P10,11-21,-2.09,102.6,104.6,65.1,-.032,107.5,100.9,1333.0
182,175,Yale,Ivy,14-13,-2.09,102.6,104.7,66.3,-.017,102.1,105.9,1463.0
183,176,Portland St.,BSky,19-13,-2.18,104.7,106.8,70.9,+.031,102.5,108.1,1340.0
184,177,Central Connecticut,NEC,22-12,-2.24,104.1,106.3,63.3,+.060,100.4,108.8,1148.0
185,178,Southern Utah,MCon,16-14,-2.55,103.5,106.1,63.0,-.005,104.1,107.2,1381.0
186,179,Cal St. Fullerton,BW,20-10,-2.55,105.1,107.6,73.4,+.065,100.7,106.9,1168.0
187,180,Eastern Washington,BSky,15-14,-2.57,112.4,115.0,71.9,-.019,103.7,106.4,1186.0
188,181,Youngstown St.,Horz,14-17,-2.57,102.8,105.4,65.6,+.036,106.7,104.1,1464.0
189,182,Eastern Kentucky,OVC,21-12,-2.58,102.7,105.3,61.3,+.078,101.8,107.9,1184.0
190,183,IUPUI,MCon,15-15,-2.62,106.9,109.5,63.0,-.020,102.9,105.3,1237.0
191,184,Weber St.,BSky,20-12,-2.71,102.1,104.8,65.2,+.098,104.8,108.3,1451.0
192,185,Sacred Heart,NEC,18-14,-2.75,107.6,110.3,71.3,+.020,100.7,107.8,1357.0
193,186,Niagara,MAAC,23-12,-2.76,107.2,110.0,68.3,+.118,101.3,107.5,1310.0
194,187,Lipscomb,ASun,18-13,-2.77,103.9,106.6,61.4,-.017,100.8,107.6,1252.0
195,188,Northeastern,CAA,13-19,-2.80,101.2,104.0,64.6,+.014,105.7,103.7,1318.0
196,189,Cornell,Ivy,16-12,-2.93,104.3,107.3,63.2,+.000,100.3,106.3,1165.0
197,190,Marshall,CUSA,13-19,-2.97,100.7,103.7,67.2,+.074,104.6,102.5,1267.0
198,191,Loyola MD,MAAC,18-13,-3.14,107.2,110.3,65.8,+.002,100.2,107.0,1259.0
199,192,Montana,BSky,17-15,-3.27,107.3,110.5,62.8,-.008,103.5,107.7,1285.0
200,193,Furman,SC,15-16,-3.55,103.8,107.4,63.1,+.018,103.9,104.8,1202.0
201,194,Boston University,AE,12-18,-3.78,99.4,103.2,59.4,-.102,101.8,106.1,1131.0
202,195,Stephen F. Austin,Slnd,15-14,-3.79,98.2,102.0,60.5,-.077,101.1,107.1,1372.0
203,196,William & Mary,CAA,15-15,-3.83,102.8,106.6,63.1,+.019,102.0,105.8,1456.0
204,197,Louisiana Tech,WAC,10-20,-3.89,99.8,103.7,65.8,-.011,104.3,101.5,1256.0
205,198,Buffalo,MAC,12-19,-4.00,98.5,102.5,70.6,+.015,104.7,104.5,1138.0
206,199,Georgia Southern,SC,15-16,-4.10,98.0,102.1,68.3,-.027,102.2,105.7,1204.0
207,200,Delaware St.,MEAC,21-13,-4.16,106.5,110.7,54.5,+.109,99.8,106.2,1175.0
210,201,Middle Tennessee,SB,15-17,-4.24,98.5,102.7,60.7,+.001,104.1,107.1,1292.0
211,202,Chattanooga,SC,15-18,-4.26,99.7,104.0,65.4,-.027,103.3,104.8,1151.0
212,203,Chicago St.,ind,9-20,-4.73,107.3,112.1,68.2,-.009,107.4,101.7,1152.0
213,204,Arkansas St.,SB,18-15,-4.94,103.7,108.7,67.5,+.037,102.2,107.8,1117.0
214,205,Ball St.,MAC,9-22,-5.03,96.4,101.4,63.1,-.089,104.2,103.4,1123.0
215,206,Columbia,Ivy,16-12,-5.23,104.7,110.0,61.9,+.047,99.5,107.4,1162.0
216,207,Fairfield,MAAC,13-19,-5.23,102.3,107.5,59.8,+.000,102.7,105.7,1193.0
217,208,Rutgers,BE,10-19,-5.32,101.3,106.7,60.9,+.050,106.8,100.4,1353.0
218,209,Pacific,BW,12-19,-5.34,104.6,109.9,62.3,-.029,103.6,105.1,1334.0
219,210,Milwaukee,Horz,9-22,-5.38,100.1,105.5,66.9,+.032,106.9,103.1,1454.0
220,211,Loyola Marymount,WCC,13-18,-5.50,95.0,100.5,67.8,+.095,106.3,103.1,1258.0
221,212,Robert Morris,NEC,17-11,-5.54,106.7,112.3,66.1,+.004,99.7,109.5,1352.0
222,213,UMKC,MCon,12-20,-5.66,107.3,112.9,66.0,-.015,104.1,105.4,1282.0
223,214,Lamar,Slnd,15-17,-5.97,103.6,109.6,68.9,+.015,102.3,105.7,1249.0
224,215,Central Michigan,MAC,13-18,-6.03,100.3,106.3,65.6,+.076,103.7,104.1,1141.0
225,216,Colorado,B12,7-20,-6.04,100.7,106.7,71.6,+.037,108.8,101.5,1160.0
226,217,Bowling Green,MAC,13-18,-6.18,99.6,105.8,67.6,+.028,103.3,104.7,1132.0
227,218,Murray St.,OVC,16-14,-6.31,98.4,104.7,64.9,+.052,101.7,108.0,1293.0
228,219,Liberty,BSth,14-17,-6.34,102.1,108.4,68.3,-.054,101.9,107.7,1251.0
229,220,Pepperdine,WCC,8-23,-6.57,105.0,111.6,72.4,-.024,104.8,103.8,1337.0
230,221,Samford,OVC,16-16,-6.62,106.2,112.8,54.5,+.043,102.0,106.6,1359.0
231,222,Binghamton,AE,13-16,-6.74,98.7,105.4,66.7,-.047,99.7,107.6,1127.0
232,223,Duquesne,A10,10-19,-6.78,107.7,114.5,73.3,+.029,106.0,105.8,1182.0
233,224,Eastern Michigan,MAC,13-19,-6.85,98.0,104.8,65.7,+.065,103.5,104.3,1185.0
234,225,UNC Wilmington,CAA,7-22,-6.96,99.5,106.5,65.6,-.044,105.9,103.7,1423.0
235,226,Florida Atlantic,SB,16-15,-7.11,104.9,112.0,69.4,+.095,103.1,107.8,1194.0
236,227,Brown,Ivy,11-18,-7.19,98.5,105.7,62.1,-.024,102.3,106.2,1135.0
237,228,Troy,SB,13-17,-7.26,105.7,113.0,67.2,+.018,103.4,107.6,1407.0
238,229,Southeastern Louisiana,Slnd,16-14,-7.27,102.1,109.4,63.1,+.078,102.1,106.9,1368.0
239,230,Northern Illinois,MAC,7-23,-7.32,102.2,109.5,65.7,-.083,104.3,104.2,1296.0
240,231,New Orleans,SB,14-17,-7.33,107.8,115.1,64.1,+.004,102.3,107.5,1309.0
241,232,Cleveland St.,Horz,10-21,-7.45,99.8,107.2,63.4,-.023,106.6,103.5,1156.0
242,233,San Jose St.,WAC,5-25,-7.57,95.0,102.5,65.8,-.018,106.9,102.1,1363.0
243,234,Cal St. Northridge,BW,14-17,-7.74,97.6,105.3,71.3,+.017,103.1,107.1,1169.0
244,235,Coastal Carolina,BSth,15-15,-7.88,102.5,110.4,66.4,-.031,100.1,107.3,1157.0
245,236,La Salle,A10,10-20,-8.07,104.5,112.5,66.9,-.077,103.0,107.2,1247.0
246,237,VMI,BSth,14-19,-8.16,106.4,114.6,89.7,-.079,100.4,108.0,1440.0
247,238,Western Carolina,SC,11-20,-8.33,101.6,109.9,67.5,+.005,104.6,103.7,1441.0
248,239,Hartford,AE,13-18,-8.35,98.3,106.7,63.8,+.024,101.0,106.0,1216.0
249,240,Mount St. Mary's,NEC,11-20,-8.52,95.6,104.1,64.5,-.041,102.8,108.6,1291.0
252,241,Georgia St.,CAA,11-20,-8.69,100.8,109.5,64.2,+.046,104.8,104.4,1209.0
253,242,UNC Asheville,BSth,12-19,-8.93,96.9,105.9,68.0,-.018,104.6,106.3,1421.0
254,243,Louisiana Monroe,SB,18-14,-8.99,101.5,110.5,67.3,+.102,102.1,107.7,1419.0
255,244,Rider,MAAC,16-15,-9.08,102.1,111.2,67.7,+.111,100.6,106.8,1351.0
256,245,Canisius,MAAC,12-19,-9.13,100.2,109.4,67.0,-.015,101.7,107.3,1145.0
257,246,Jacksonville,ASun,15-14,-9.33,100.5,109.8,70.2,+.076,100.2,107.3,1239.0
258,247,Hampton,MEAC,15-16,-9.33,93.7,103.0,69.1,-.016,98.5,109.4,1214.0
259,248,IPFW,ind,12-17,-9.34,98.8,108.2,66.8,+.015,103.6,104.8,1236.0
260,249,Wofford,SC,10-20,-9.41,104.8,114.2,66.0,-.016,103.7,104.0,1459.0
261,250,Mississippi Valley St.,SWAC,18-16,-9.45,93.4,102.9,63.6,+.062,95.7,106.4,1290.0
262,251,Jackson St.,SWAC,21-14,-9.48,100.2,109.7,69.7,+.140,95.6,105.8,1238.0
263,252,Lehigh,Pat,12-19,-9.49,98.3,107.8,63.0,-.005,101.1,105.4,1250.0
264,253,Quinnipiac,NEC,14-15,-9.51,98.9,108.4,69.5,+.023,100.0,108.3,1346.0
265,254,Florida A&M,MEAC,21-14,-9.57,100.6,110.2,67.6,+.104,97.7,108.0,1197.0
267,256,Centenary,MCon,10-21,-9.83,99.6,109.4,67.1,-.007,104.8,106.7,1147.0
268,257,Harvard,Ivy,12-16,-9.90,103.4,113.3,71.1,+.089,101.4,105.6,1217.0
269,258,Fairleigh Dickinson,NEC,14-16,-9.90,101.5,111.4,68.7,+.064,100.9,107.9,1192.0
270,259,Army,Pat,15-16,-9.95,92.7,102.6,63.0,+.056,100.2,106.0,1119.0
271,260,Monmouth,NEC,12-18,-9.99,99.5,109.5,62.7,-.013,101.1,107.6,1284.0
272,261,UT Arlington,Slnd,13-17,-10.06,101.2,111.3,69.9,+.045,100.6,105.7,1426.0
273,262,Manhattan,MAAC,13-17,-10.08,96.8,106.9,66.5,+.076,101.3,107.3,1264.0
274,263,Kennesaw St.,ASun,13-18,-10.17,99.3,109.5,65.1,-.036,98.9,107.2,1244.0
276,265,Maine,AE,12-18,-10.46,99.5,109.9,66.1,+.008,101.5,106.1,1263.0
277,266,Navy,Pat,14-16,-10.55,95.5,106.0,64.8,+.032,99.5,105.2,1298.0
278,267,McNeese St.,Slnd,15-17,-10.58,90.5,101.1,65.5,+.100,102.3,106.3,1270.0
279,268,Campbell,ASun,14-17,-10.63,99.6,110.2,73.0,-.012,99.3,107.5,1144.0
280,269,Princeton,Ivy,11-17,-10.68,92.5,103.1,51.6,-.007,101.8,107.4,1343.0
