,Rank,Team,Conf,W-L,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID,AdjEM
343,328,Coppin St.,MEAC,7-21,94.2,109.8,71.0,-.064,102.2,104.9,1164.0,-15.599999999999994
344,329,Howard,MEAC,12-19,92.8,108.5,71.5,+.021,100.2,107.4,1224.0,-15.700000000000003
345,330,Illinois Chicago,Horz,5-24,90.2,105.6,72.1,+.005,104.0,104.2,1227.0,-15.399999999999991
346,331,Hartford,AE,9-22,98.7,115.5,70.4,-.002,100.1,105.2,1216.0,-16.799999999999997
347,332,McNeese St.,Slnd,8-19,96.5,113.0,69.3,+.014,103.2,106.7,1270.0,-16.5
348,333,UMBC,AE,7-24,98.4,115.6,70.7,-.037,100.8,106.4,1420.0,-17.19999999999999
349,334,UTSA,CUSA,5-25,97.9,115.2,73.3,-.052,102.8,105.6,1427.0,-17.299999999999997
350,335,Maine,AE,8-21,96.1,113.3,77.4,+.032,100.4,105.7,1263.0,-17.200000000000003
351,336,North Carolina A&T;,MEAC,9-21,93.6,110.5,68.6,+.027,99.0,106.0,1299.0,-16.900000000000006
352,337,Nicholls St.,Slnd,8-22,92.5,109.5,70.1,+.001,103.8,105.2,1311.0,-17.0
353,338,Bradley,MVC,5-26,84.3,99.9,67.9,+.022,104.3,100.7,1133.0,-15.600000000000009
354,339,Prairie View A&M;,SWAC,6-22,88.3,105.0,69.7,-.003,100.7,104.6,1341.0,-16.700000000000003
355,340,Northern Arizona,BSky,5-22,94.0,112.1,71.1,-.066,104.1,104.9,1319.0,-18.099999999999994
356,341,Southeast Missouri St.,OVC,5-24,91.1,108.9,71.8,-.023,103.2,105.8,1369.0,-17.80000000000001
357,342,UT Rio Grande Valley,WAC,8-20,96.1,115.0,68.2,+.038,102.1,105.1,1410.0,-18.900000000000006
358,343,Southern Utah,BSky,6-21,97.4,117.1,68.6,-.027,103.4,106.0,1381.0,-19.69999999999999
359,344,Mississippi Valley St.,SWAC,6-25,90.3,108.7,71.2,-.007,100.5,104.3,1290.0,-18.400000000000006
360,345,Bryant,NEC,8-23,93.6,113.2,68.5,+.022,100.7,105.2,1136.0,-19.60000000000001
361,346,Arkansas Pine Bluff,SWAC,7-24,89.0,107.9,65.0,+.046,102.6,103.6,1115.0,-18.900000000000006
362,347,Chicago St.,WAC,4-26,92.6,113.2,70.1,-.060,103.2,102.6,1152.0,-20.60000000000001
363,348,Delaware St.,MEAC,7-23,89.7,110.5,67.5,+.008,101.1,105.3,1175.0,-20.799999999999997
364,349,Grambling St.,SWAC,5-22,88.0,109.2,66.8,-.033,99.0,104.4,1212.0,-21.200000000000003
365,350,Florida A&M;,MEAC,8-20,86.4,107.4,70.3,+.043,99.9,108.2,1197.0,-21.0
366,351,Central Connecticut,NEC,4-25,93.6,117.7,68.2,-.005,98.2,106.6,1148.0,-24.10000000000001
