,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
49,48,Indiana,B10,20-14,+13.83,119.8,106.0,66.6,-.044,107.8,100.9,1231.0
50,49,LSU,SEC,22-11,+13.76,108.9,95.1,69.3,-.043,106.2,101.2,1261.0
51,50,St. John's,BE,21-12,+13.70,110.7,97.0,66.7,+.050,109.0,100.3,1385.0
52,51,Stephen F. Austin,Slnd,29-5,+13.64,113.9,100.3,65.4,+.020,102.2,107.7,1372.0
53,52,Minnesota,B10,18-15,+13.06,112.7,99.7,67.3,-.099,107.0,100.2,1278.0
54,53,Syracuse,ACC,18-13,+12.78,107.0,94.2,65.8,-.025,108.3,101.1,1393.0
55,54,Texas A&M,SEC,21-12,+12.31,109.4,97.1,63.7,-.010,106.5,101.6,1401.0
56,55,Alabama,SEC,19-15,+12.28,111.6,99.3,62.2,-.032,108.2,100.3,1104.0
57,56,TCU,B12,18-15,+12.25,108.8,96.6,63.6,-.081,106.5,101.0,1395.0
58,57,Murray St.,OVC,29-6,+12.04,116.5,104.5,66.8,+.076,102.8,105.4,1293.0
59,58,Buffalo,MAC,23-10,+11.87,111.3,99.4,68.3,+.001,106.0,104.2,1138.0
60,59,Richmond,A10,21-14,+11.76,108.6,96.8,61.8,-.078,105.8,102.5,1350.0
61,60,Rhode Island,A10,23-10,+11.74,103.9,92.2,66.0,-.006,104.5,102.4,1348.0
62,61,Illinois,B10,19-14,+11.68,108.3,96.7,64.8,-.026,107.8,101.2,1228.0
63,62,Illinois St.,MVC,22-13,+11.67,107.7,96.1,64.7,-.050,106.1,102.9,1229.0
64,63,South Carolina,SEC,17-16,+11.32,105.6,94.3,64.1,-.048,108.3,100.1,1376.0
65,64,Valparaiso,Horz,28-6,+11.13,107.4,96.3,62.3,+.053,104.2,106.3,1434.0
66,65,Arizona St.,P12,18-16,+11.13,109.8,98.7,65.8,-.035,106.7,100.2,1113.0
67,66,Temple,Amer,26-11,+11.10,105.3,94.2,65.4,+.065,104.8,102.6,1396.0
68,67,Saint Mary's,WCC,21-10,+10.36,110.9,100.6,62.6,+.027,106.7,104.3,1388.0
69,68,Georgia St.,SB,25-10,+10.32,111.6,101.3,62.4,-.003,102.4,103.9,1209.0
70,69,George Washington,A10,22-13,+10.19,108.4,98.2,61.9,+.009,105.7,102.4,1203.0
71,70,Old Dominion,CUSA,27-8,+10.19,106.5,96.3,59.9,+.047,103.6,105.1,1330.0
72,71,Green Bay,Horz,24-9,+10.11,104.7,94.6,64.9,+.031,105.4,105.4,1453.0
73,72,Colorado St.,MWC,27-7,+10.01,111.6,101.6,66.6,+.087,103.9,104.1,1161.0
74,73,Connecticut,Amer,20-15,+9.98,107.7,97.7,62.1,-.065,104.8,101.7,1163.0
75,74,Michigan,B10,16-16,+9.55,110.0,100.5,59.7,-.008,109.4,100.0,1276.0
76,75,Harvard,Ivy,22-8,+9.23,104.8,95.6,61.1,+.091,104.3,104.5,1217.0
77,76,Louisiana Tech,CUSA,27-9,+9.18,109.0,99.8,67.4,+.033,103.0,104.6,1256.0
78,77,Yale,Ivy,22-10,+8.78,107.3,98.6,61.9,+.029,104.4,103.5,1463.0
79,78,Pittsburgh,ACC,19-15,+8.65,113.5,104.8,60.6,+.012,107.7,101.4,1338.0
80,79,Creighton,BE,14-19,+8.36,111.0,102.6,62.1,-.083,107.9,100.1,1166.0
81,80,Central Michigan,MAC,23-9,+8.23,114.9,106.6,64.4,+.015,104.4,105.7,1141.0
84,81,Kansas St.,B12,15-17,+8.18,106.6,98.4,62.1,+.010,108.9,98.6,1243.0
85,82,Penn St.,B10,18-16,+8.08,105.3,97.2,65.4,+.004,107.5,101.5,1336.0
86,83,Seton Hall,BE,16-15,+7.98,109.3,101.3,65.7,+.012,108.3,100.1,1371.0
87,84,Clemson,ACC,16-15,+7.82,104.5,96.7,61.6,+.009,108.1,101.6,1155.0
88,85,Tulsa,Amer,23-11,+7.75,102.6,94.9,63.9,+.096,105.3,103.5,1409.0
89,86,Georgia Tech,ACC,12-19,+7.67,103.7,96.0,63.7,-.070,109.0,100.6,1210.0
90,87,Memphis,Amer,18-14,+7.51,105.5,98.0,66.2,-.033,104.0,102.7,1272.0
91,88,Toledo,MAC,20-13,+7.46,113.3,105.8,66.4,-.030,105.5,104.6,1405.0
92,89,Cleveland St.,Horz,19-15,+7.42,108.3,100.9,61.1,-.098,104.4,104.1,1156.0
93,90,Tennessee,SEC,16-16,+7.24,109.5,102.3,60.4,+.030,108.1,99.9,1397.0
94,91,UC Irvine,BW,21-13,+7.09,106.3,99.2,63.4,-.022,104.7,103.8,1414.0
95,92,Colorado,P12,16-18,+7.09,107.5,100.5,65.0,-.041,107.7,102.1,1160.0
96,93,Marquette,BE,13-19,+6.88,105.3,98.5,63.7,-.043,110.5,100.5,1266.0
97,94,South Dakota St.,Sum,24-11,+6.85,108.8,102.0,66.1,-.006,103.0,106.7,1355.0
98,95,Sam Houston St.,Slnd,26-9,+6.84,103.4,96.5,64.9,-.055,101.4,108.6,1358.0
99,96,Wofford,SC,28-7,+6.72,105.2,98.5,60.5,+.122,104.0,108.0,1459.0
100,97,UTEP,CUSA,22-11,+6.64,106.2,99.6,64.7,-.004,103.9,105.5,1431.0
101,98,New Mexico St.,WAC,23-11,+6.63,107.4,100.8,63.0,-.042,101.1,106.5,1308.0
102,99,Florida St.,ACC,17-16,+6.37,105.6,99.3,65.9,+.038,107.6,101.6,1199.0
103,100,Iona,MAAC,26-9,+6.18,113.6,107.4,69.7,+.048,102.1,104.4,1233.0
104,101,UC Davis,BW,25-7,+6.14,112.3,106.2,62.9,+.067,103.3,105.6,1413.0
105,102,UNLV,MWC,18-15,+6.13,107.9,101.7,65.1,-.029,104.5,101.8,1424.0
106,103,La Salle,A10,17-16,+6.02,101.3,95.3,64.1,-.017,106.1,101.9,1247.0
107,104,North Carolina Central,MEAC,25-8,+6.00,105.4,99.4,59.4,+.027,98.3,107.4,1300.0
108,105,UC Santa Barbara,BW,19-14,+6.00,109.3,103.3,62.6,-.034,104.6,103.1,1364.0
109,106,San Diego,WCC,15-16,+5.95,104.0,98.0,62.9,-.076,107.4,103.7,1360.0
110,107,Oregon St.,P12,17-14,+5.90,100.0,94.1,60.5,+.013,107.3,102.5,1333.0
111,108,Akron,MAC,21-14,+5.77,105.1,99.4,63.6,-.042,104.0,105.0,1103.0
112,109,Wyoming,MWC,25-10,+5.67,104.8,99.1,59.1,+.083,103.0,104.1,1461.0
113,110,Boston College,ACC,13-19,+5.61,107.9,102.3,63.4,-.035,108.0,100.0,1130.0
114,111,Hofstra,CAA,20-14,+5.43,112.0,106.6,68.7,-.111,102.0,107.2,1220.0
115,112,St. Bonaventure,A10,18-13,+5.31,105.4,100.1,64.4,+.009,104.4,103.5,1382.0
116,113,California,P12,18-15,+5.25,104.2,99.0,65.3,+.062,107.8,102.2,1143.0
117,114,Evansville,MVC,24-12,+5.25,106.6,101.3,66.2,+.039,103.7,104.4,1191.0
118,115,Bowling Green,MAC,21-12,+5.20,105.9,100.7,63.7,+.006,103.6,105.2,1132.0
119,116,William & Mary,CAA,20-13,+5.17,113.9,108.8,63.9,-.024,103.6,104.2,1456.0
120,117,Northeastern,CAA,23-12,+5.12,108.3,103.1,63.3,+.025,104.5,105.7,1318.0
121,118,Kent St.,MAC,23-12,+5.04,107.4,102.3,61.5,+.029,104.4,104.8,1245.0
122,119,Washington,P12,16-15,+5.04,108.8,103.8,65.2,-.002,105.8,101.0,1449.0
123,120,Wake Forest,ACC,13-19,+4.76,106.6,101.8,68.0,-.025,108.7,100.8,1448.0
126,121,Nebraska,B10,13-18,+4.62,99.6,95.0,63.3,-.017,109.1,101.5,1304.0
127,122,Northwestern,B10,15-17,+4.59,107.8,103.2,59.7,+.009,108.8,102.1,1321.0
128,123,Vermont,AE,20-14,+4.38,103.3,99.0,64.4,-.118,100.0,105.7,1436.0
129,124,Utah St.,MWC,18-13,+4.27,107.5,103.2,63.5,-.022,103.5,103.8,1429.0
130,125,Massachusetts,A10,17-15,+4.16,106.5,102.3,67.0,+.069,106.2,101.2,1269.0
131,126,Pepperdine,WCC,18-14,+4.10,100.5,96.4,63.5,+.014,106.0,104.1,1337.0
132,127,Hawaii,BW,22-13,+3.73,105.1,101.4,68.9,-.009,103.3,105.2,1218.0
134,129,Eastern Kentucky,OVC,21-12,+3.46,106.3,102.8,63.5,-.030,102.3,107.1,1184.0
135,130,Stony Brook,AE,23-12,+3.35,102.8,99.5,64.1,+.019,101.6,105.0,1392.0
136,131,Albany,AE,24-9,+3.29,107.2,103.9,60.8,+.054,100.4,105.9,1107.0
137,132,Loyola Chicago,MVC,24-13,+3.28,105.9,102.6,61.1,+.079,103.3,103.7,1260.0
138,133,Eastern Washington,BSky,26-9,+3.25,112.9,109.6,68.2,+.067,104.2,108.0,1186.0
139,134,Portland,WCC,17-16,+3.23,109.0,105.8,64.2,-.035,106.6,104.6,1339.0
140,135,UAB,CUSA,20-16,+3.06,104.9,101.9,64.7,+.025,103.9,103.6,1412.0
141,136,Long Beach St.,BW,16-17,+3.05,104.0,100.9,65.2,+.032,107.5,101.1,1253.0
142,137,New Mexico,MWC,15-16,+2.82,101.6,98.7,62.0,-.068,104.5,103.9,1307.0
143,138,Eastern Michigan,MAC,21-14,+2.69,101.8,99.2,66.0,-.001,105.7,106.0,1185.0
144,139,Auburn,SEC,15-20,+2.45,105.8,103.3,67.2,+.058,107.3,99.3,1120.0
145,140,Coastal Carolina,BSth,24-10,+2.38,106.7,104.3,64.1,+.006,102.2,108.6,1157.0
146,141,Western Kentucky,CUSA,20-12,+2.28,105.0,102.7,66.3,+.039,103.0,104.0,1443.0
147,142,Belmont,OVC,22-11,+2.27,110.2,107.9,66.9,+.065,102.4,105.7,1125.0
148,143,North Florida,ASun,23-12,+2.26,108.4,106.2,67.1,-.022,101.0,108.2,1316.0
149,144,San Francisco,WCC,14-18,+2.16,105.7,103.5,65.5,-.082,106.6,104.6,1362.0
150,145,High Point,BSth,23-10,+2.03,108.4,106.4,62.2,+.103,103.7,107.2,1219.0
151,146,Charlotte,CUSA,14-18,+1.92,109.9,108.0,66.8,-.105,103.4,103.1,1150.0
152,147,Georgia Southern,SB,22-9,+1.89,100.5,98.6,63.4,+.022,100.9,106.0,1204.0
153,148,Tennessee Martin,OVC,21-13,+1.84,109.2,107.3,62.0,+.033,103.2,105.3,1404.0
154,149,Canisius,MAAC,18-15,+1.81,103.6,101.8,63.4,-.049,102.0,104.7,1145.0
155,150,DePaul,BE,12-20,+1.77,108.6,106.8,67.0,-.001,108.3,100.6,1177.0
156,151,USC,P12,12-20,+1.46,101.6,100.1,68.0,-.005,107.0,101.5,1425.0
157,152,North Dakota St.,Sum,23-10,+1.41,103.8,102.4,60.8,+.105,102.9,107.1,1295.0
158,153,Cal Poly,BW,13-16,+1.24,102.9,101.7,58.6,-.056,105.9,103.7,1142.0
159,154,Morehead St.,OVC,17-17,+0.98,104.1,103.1,64.9,-.094,103.7,106.2,1287.0
160,155,Texas Tech,B12,13-19,+0.97,102.3,101.3,61.6,-.016,107.4,100.5,1403.0
161,156,Western Michigan,MAC,20-14,+0.86,108.0,107.1,65.0,+.058,105.1,104.5,1444.0
162,157,St. Francis NY,NEC,23-12,+0.62,103.6,103.0,64.5,-.020,99.9,107.3,1383.0
163,158,Middle Tennessee,CUSA,19-17,+0.59,102.3,101.7,61.0,+.003,103.7,104.3,1292.0
164,159,Mississippi St.,SEC,13-19,+0.58,100.7,100.1,63.8,-.034,106.2,102.0,1280.0
165,160,Princeton,Ivy,16-14,+0.55,107.4,106.9,64.6,-.032,101.8,104.8,1343.0
168,161,Saint Joseph's,A10,13-18,+0.34,100.3,100.0,63.3,-.006,104.4,102.1,1386.0
169,162,Manhattan,MAAC,19-14,+0.31,101.9,101.6,67.7,-.001,102.0,105.6,1264.0
170,163,Rider,MAAC,21-12,+0.17,101.2,101.0,64.2,+.086,102.1,105.5,1351.0
171,164,Montana,BSky,20-13,+0.15,106.0,105.8,62.0,+.003,104.3,108.4,1285.0
172,165,Columbia,Ivy,13-15,+0.12,107.5,107.4,60.2,-.090,102.2,104.4,1162.0
173,166,Chattanooga,SC,22-10,+0.09,105.6,105.5,64.5,+.101,102.4,108.5,1151.0
174,167,Oakland,Horz,16-17,+0.06,111.4,111.3,66.5,+.019,105.5,103.6,1324.0
175,168,Dartmouth,Ivy,14-15,-0.67,102.0,102.7,63.4,-.027,102.4,104.5,1171.0
176,169,Indiana St.,MVC,15-16,-0.70,102.7,103.4,66.6,+.015,103.5,103.2,1232.0
177,170,Louisiana Monroe,SB,24-14,-0.71,99.0,99.7,61.8,+.070,102.4,105.1,1419.0
178,171,Radford,BSth,22-12,-0.77,105.6,106.3,65.0,+.058,102.6,107.2,1347.0
179,172,IPFW,Sum,16-15,-0.82,107.7,108.5,64.5,-.051,102.6,105.5,1236.0
180,173,NJIT,ind,21-12,-0.85,105.5,106.4,66.2,+.049,101.9,106.0,1312.0
181,174,UNC Wilmington,CAA,18-14,-0.90,101.5,102.4,67.5,+.059,104.1,105.7,1423.0
182,175,Virginia Tech,ACC,11-22,-0.92,106.3,107.2,63.6,-.042,107.3,101.5,1439.0
183,176,Winthrop,BSth,19-13,-0.94,104.8,105.7,65.8,-.051,101.0,107.9,1457.0
184,177,Quinnipiac,MAAC,15-15,-1.09,103.0,104.1,66.3,-.092,100.8,105.7,1346.0
185,178,Northern Arizona,BSky,23-15,-1.12,102.2,103.4,64.8,+.063,104.7,108.6,1319.0
186,179,Northern Illinois,MAC,14-16,-1.20,102.8,104.0,62.5,+.005,105.6,105.1,1296.0
187,180,Colgate,Pat,16-17,-1.24,108.0,109.2,60.7,-.055,102.8,106.3,1159.0
188,181,USC Upstate,ASun,24-12,-1.25,103.5,104.7,63.3,-.025,99.8,109.2,1367.0
189,182,Detroit,Horz,15-18,-1.34,103.3,104.6,67.3,-.008,106.0,105.1,1178.0
190,183,Monmouth,MAAC,18-15,-1.38,100.8,102.1,63.6,+.012,102.1,105.6,1284.0
191,184,Robert Morris,NEC,20-15,-1.39,103.1,104.5,65.4,+.055,102.7,107.3,1352.0
192,185,Mercer,SC,19-16,-1.52,104.5,106.0,60.9,-.049,102.1,107.6,1273.0
193,186,Washington St.,P12,13-18,-1.67,109.1,110.8,67.2,+.085,107.6,101.1,1450.0
194,187,Saint Peter's,MAAC,16-18,-1.72,100.0,101.7,60.2,-.067,101.5,105.5,1389.0
195,188,American,Pat,17-16,-1.77,102.5,104.2,56.8,+.015,103.7,106.0,1110.0
196,189,New Hampshire,AE,19-13,-1.86,100.9,102.8,63.9,-.027,100.3,106.6,1306.0
197,190,Florida Gulf Coast,ASun,22-11,-1.92,101.6,103.6,64.2,+.044,102.1,108.9,1195.0
198,191,Norfolk St.,MEAC,20-14,-2.01,105.5,107.5,64.6,+.027,100.2,106.4,1313.0
199,192,Missouri,SEC,9-23,-2.09,102.0,104.1,62.0,-.019,108.3,99.3,1281.0
200,193,Lafayette,Pat,20-13,-2.14,112.9,115.1,64.6,+.097,103.0,107.0,1248.0
201,194,Santa Clara,WCC,14-18,-2.14,105.9,108.0,61.1,+.019,107.0,103.5,1365.0
202,195,Charleston Southern,BSth,19-12,-2.17,107.0,109.2,65.2,+.053,102.6,107.4,1149.0
203,196,Sacramento St.,BSky,21-12,-2.33,109.0,111.3,61.9,+.074,103.0,109.1,1170.0
204,197,UT Arlington,SB,16-15,-2.41,103.4,105.9,69.6,+.023,101.5,104.8,1426.0
205,198,Rutgers,B10,10-22,-2.45,98.7,101.1,64.9,+.037,108.6,100.3,1353.0
206,199,James Madison,CAA,19-14,-2.69,105.5,108.2,63.9,+.103,103.8,106.5,1241.0
207,200,Bucknell,Pat,19-15,-2.80,105.8,108.6,64.2,+.076,103.7,107.0,1137.0
210,201,Lehigh,Pat,16-14,-2.81,99.9,102.7,66.2,+.007,103.2,107.3,1250.0
211,202,Cornell,Ivy,13-17,-2.87,96.9,99.7,64.2,-.032,102.7,104.1,1165.0
212,203,Fresno St.,MWC,15-17,-2.92,102.8,105.7,64.9,+.068,103.7,102.1,1201.0
213,204,Air Force,MWC,14-17,-3.01,108.1,111.2,61.7,-.065,102.6,103.8,1102.0
214,205,George Mason,A10,9-22,-3.08,102.9,106.0,64.0,-.032,105.8,101.1,1206.0
215,206,Oral Roberts,Sum,19-15,-3.17,106.2,109.4,65.5,+.097,102.8,104.4,1331.0
216,207,Maryland Eastern Shore,MEAC,18-15,-3.33,104.5,107.8,64.4,+.040,100.5,106.2,1271.0
217,208,Fordham,A10,10-21,-3.49,102.0,105.5,65.4,-.060,104.0,101.4,1200.0
218,209,UTSA,CUSA,14-16,-3.59,106.4,110.0,65.9,-.051,101.5,105.0,1427.0
219,210,Rice,CUSA,12-20,-3.62,102.0,105.6,62.0,-.061,103.6,104.9,1349.0
220,211,Milwaukee,Horz,14-16,-3.76,103.1,106.9,64.4,+.043,105.6,104.7,1454.0
221,212,Gardner Webb,BSth,20-15,-3.84,107.6,111.4,67.4,+.085,103.9,105.8,1205.0
222,213,Texas Southern,SWAC,22-13,-3.84,104.1,107.9,63.3,+.128,100.0,106.8,1411.0
223,214,Houston,Amer,13-19,-3.85,101.4,105.2,64.2,-.057,101.8,104.6,1222.0
224,215,Miami OH,MAC,13-19,-4.02,102.5,106.6,64.6,+.009,104.3,104.4,1275.0
225,216,UC Riverside,BW,14-17,-4.22,98.5,102.8,65.3,+.013,104.4,105.1,1415.0
226,217,Duquesne,A10,12-19,-4.26,108.6,112.9,67.3,-.015,103.7,102.7,1182.0
227,218,East Tennessee St.,SC,16-14,-4.29,103.2,107.5,67.7,+.036,103.2,107.3,1190.0
228,219,South Dakota,Sum,17-16,-4.36,103.4,107.8,65.2,+.032,103.1,106.3,1377.0
229,220,Tulane,Amer,15-16,-4.37,99.8,104.2,63.0,+.031,102.0,103.4,1408.0
230,221,St. Francis PA,NEC,16-16,-4.58,99.8,104.4,62.7,+.018,102.0,106.1,1384.0
231,222,Denver,Sum,12-18,-4.58,106.0,110.6,57.1,-.067,102.8,106.6,1176.0
232,223,Southern Illinois,MVC,12-21,-4.79,98.8,103.6,62.2,-.054,103.0,103.9,1356.0
233,224,East Carolina,Amer,14-19,-4.89,103.7,108.6,61.2,-.002,103.2,103.2,1187.0
234,225,Eastern Illinois,OVC,18-15,-4.95,100.3,105.2,63.2,+.119,104.4,105.6,1183.0
235,226,Mount St. Mary's,NEC,15-15,-4.97,98.5,103.4,62.4,+.040,102.0,106.9,1291.0
236,227,Texas A&M Corpus Chris,Slnd,20-14,-5.05,100.8,105.9,62.7,+.040,101.3,108.6,1394.0
237,228,Incarnate Word,Slnd,18-11,-5.06,107.5,112.6,67.4,+.041,101.1,107.7,1230.0
238,229,Northwestern St.,Slnd,19-13,-5.11,112.5,117.6,73.2,+.054,101.7,106.9,1322.0
239,230,Texas St.,SB,14-17,-5.20,93.7,98.9,61.2,-.033,102.5,105.6,1402.0
240,231,Idaho,BSky,13-17,-5.29,107.7,112.9,67.5,-.070,104.3,108.8,1225.0
241,232,Ohio,MAC,10-20,-5.47,103.0,108.5,66.4,-.040,104.9,104.2,1325.0
242,233,Southeast Missouri St.,OVC,13-17,-5.54,102.8,108.4,65.6,-.061,102.4,106.5,1369.0
243,234,Western Carolina,SC,15-17,-5.60,101.9,107.5,65.7,+.009,103.8,107.1,1441.0
245,236,Bryant,NEC,16-15,-5.85,104.1,109.9,63.1,+.064,101.4,106.0,1136.0
246,237,UNC Asheville,BSth,15-16,-6.14,102.4,108.6,67.8,-.024,102.8,107.2,1421.0
247,238,Sacred Heart,NEC,15-17,-6.16,103.4,109.6,68.5,-.013,100.8,107.4,1357.0
248,239,Boston University,Pat,13-17,-6.29,106.4,112.7,64.2,+.006,102.9,106.4,1131.0
249,240,Pacific,WCC,12-19,-6.31,103.1,109.5,61.4,+.052,106.7,103.8,1334.0
252,241,Cal St. Bakersfield,WAC,14-19,-6.44,99.7,106.2,60.5,-.124,99.9,106.9,1167.0
253,242,Holy Cross,Pat,14-16,-6.49,101.2,107.7,63.6,+.030,103.2,107.1,1221.0
254,243,Wright St.,Horz,11-20,-6.53,99.0,105.5,63.0,-.028,105.4,105.3,1460.0
255,244,Seattle,WAC,18-16,-6.64,98.3,104.9,62.3,+.016,100.3,107.7,1370.0
256,245,North Texas,CUSA,14-17,-6.66,98.6,105.2,65.5,+.046,103.8,105.1,1317.0
257,246,Northern Kentucky,ASun,13-17,-6.72,104.2,110.9,63.6,-.058,103.7,108.7,1297.0
258,247,Tennessee Tech,OVC,12-18,-6.88,104.2,111.1,66.2,-.052,102.7,106.0,1399.0
259,248,SIU Edwardsville,OVC,12-16,-6.90,97.9,104.8,66.3,-.043,102.8,107.3,1188.0
260,249,Elon,CAA,15-18,-7.23,98.5,105.7,68.0,+.053,104.0,107.2,1189.0
261,250,Drexel,CAA,11-19,-7.24,99.3,106.5,60.7,+.003,103.7,105.2,1180.0
262,251,Hampton,MEAC,17-18,-7.40,96.6,104.0,69.2,+.031,99.5,106.9,1214.0
263,252,Northern Colorado,BSky,15-15,-7.45,110.4,117.9,63.2,-.013,102.3,108.7,1294.0
264,253,Army,Pat,15-15,-7.50,100.2,107.8,69.2,+.032,102.3,108.4,1119.0
265,254,Bradley,MVC,9-24,-7.51,93.7,101.3,62.1,-.043,104.9,104.0,1133.0
266,255,Missouri St.,MVC,11-20,-7.52,98.9,106.5,61.3,-.010,104.8,103.3,1283.0
267,256,Nebraska Omaha,Sum,12-17,-7.57,102.9,110.5,73.4,-.042,101.5,106.9,1303.0
268,257,Ball St.,MAC,7-23,-7.65,100.4,108.0,63.5,-.130,104.8,103.4,1123.0
269,258,Portland St.,BSky,15-14,-7.77,102.9,110.7,65.9,+.071,104.2,108.9,1340.0
270,259,Howard,MEAC,16-16,-7.91,93.9,101.9,62.7,+.016,100.7,106.9,1224.0
271,260,Delaware,CAA,10-20,-7.92,101.7,109.6,65.3,+.024,103.8,105.5,1174.0
272,261,Marshall,CUSA,11-21,-8.05,96.3,104.3,69.9,-.049,102.6,103.5,1267.0
273,262,Delaware St.,MEAC,18-18,-8.25,101.5,109.7,67.1,+.063,100.5,105.4,1175.0
274,263,Grand Canyon,WAC,17-15,-8.29,106.5,114.8,64.5,+.021,98.7,107.9,1213.0
275,264,Alabama St.,SWAC,19-10,-8.31,97.8,106.1,67.5,+.030,94.7,110.1,1106.0
276,265,Siena,MAAC,11-20,-8.31,105.7,114.0,66.0,-.010,101.8,105.0,1373.0
277,266,Weber St.,BSky,13-17,-8.35,99.9,108.3,62.7,+.040,104.1,107.8,1451.0
278,267,Towson,CAA,12-20,-8.38,100.9,109.3,60.3,-.025,102.1,106.3,1406.0
279,268,Brown,Ivy,13-18,-8.42,99.4,107.8,67.4,+.049,102.2,104.1,1135.0
