,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
21,22,Michigan,B10,24-10,+17.52,114.3,96.8,60.1,+.058,109.0,98.3,1276.0
22,23,Kansas St.,B12,22-11,+17.52,109.8,92.3,66.5,-.024,107.0,99.1,1243.0
23,24,Florida St.,ACC,25-10,+17.14,107.6,90.4,66.6,+.034,106.9,99.4,1199.0
24,25,Belmont,ASun,27-8,+16.96,117.1,100.1,67.2,-.017,103.4,103.7,1125.0
25,26,Iowa St.,B12,23-11,+16.69,113.9,97.2,65.8,-.004,107.0,99.8,1235.0
26,27,Alabama,SEC,21-12,+16.69,106.1,89.5,61.9,-.067,107.4,100.3,1104.0
27,28,Creighton,MVC,29-6,+16.47,119.2,102.7,65.9,+.079,104.9,101.1,1166.0
28,29,California,P12,24-10,+16.37,111.3,94.9,65.7,-.007,104.5,100.9,1143.0
29,30,Purdue,B10,22-13,+16.25,116.2,99.9,64.3,-.003,108.4,99.6,1345.0
30,31,Cincinnati,BE,26-11,+16.03,109.5,93.5,62.9,+.023,105.7,98.8,1153.0
31,32,Texas,B12,20-14,+15.90,112.9,97.0,64.9,-.065,107.8,99.4,1400.0
32,33,Virginia,ACC,22-10,+15.85,105.2,89.3,59.3,-.024,105.0,101.0,1438.0
33,34,Saint Mary's,WCC,27-6,+15.48,114.3,98.8,63.4,+.036,104.1,103.9,1388.0
34,35,Murray St.,OVC,31-2,+15.34,108.5,93.2,65.0,+.031,102.9,105.2,1293.0
35,36,Long Beach St.,BW,25-9,+15.27,111.7,96.4,66.4,-.047,104.0,102.8,1253.0
36,37,UNLV,MWC,26-9,+14.97,109.2,94.2,68.7,+.006,104.5,100.9,1424.0
37,38,Connecticut,BE,20-14,+14.53,111.3,96.8,63.0,-.032,107.3,99.1,1163.0
38,39,Temple,A10,24-8,+14.49,113.3,98.9,65.9,+.055,106.5,100.4,1396.0
39,40,Stanford,P12,26-11,+14.36,106.7,92.4,67.2,-.017,104.2,101.7,1390.0
42,41,Harvard,Ivy,26-5,+14.34,108.8,94.4,60.7,+.027,101.4,102.2,1217.0
43,42,Notre Dame,BE,22-12,+14.22,110.9,96.7,60.2,+.032,106.4,99.4,1323.0
44,43,N.C. State,ACC,24-13,+14.22,112.1,97.9,67.0,-.004,105.9,99.7,1301.0
45,44,West Virginia,BE,19-14,+13.56,111.4,97.9,64.0,-.019,107.3,99.0,1452.0
46,45,Drexel,CAA,29-7,+13.53,109.9,96.4,60.4,+.024,100.7,102.7,1180.0
47,46,VCU,CAA,29-7,+13.45,106.9,93.5,65.0,+.024,101.9,101.4,1433.0
48,47,Miami FL,ACC,20-13,+13.18,111.0,97.9,63.6,-.038,105.3,99.9,1274.0
49,48,South Florida,BE,22-14,+13.13,103.9,90.8,58.5,+.040,107.2,99.0,1378.0
50,49,Middle Tennessee,SB,27-7,+12.92,108.5,95.6,65.4,-.003,103.1,103.3,1292.0
51,50,BYU,WCC,26-9,+12.79,106.3,93.5,72.6,+.020,105.1,103.8,1140.0
52,51,Arizona,P12,23-12,+12.77,107.6,94.9,64.3,-.051,105.2,101.5,1112.0
53,52,Minnesota,B10,23-15,+12.77,108.5,95.8,63.9,+.018,107.8,99.6,1278.0
54,53,Xavier,A10,23-13,+12.59,108.7,96.1,66.4,+.031,107.4,100.1,1462.0
55,54,Iona,MAAC,25-8,+12.26,115.5,103.2,70.0,-.011,102.6,103.7,1233.0
56,55,Seton Hall,BE,21-13,+12.19,106.7,94.6,64.8,+.001,105.9,100.4,1371.0
57,56,Washington,P12,24-11,+11.97,109.5,97.5,69.1,+.025,105.6,101.5,1449.0
58,57,Ohio,MAC,29-8,+11.88,106.6,94.7,66.0,+.022,103.6,102.8,1325.0
59,58,UCLA,P12,19-14,+11.85,108.8,96.9,64.7,-.074,104.1,100.2,1417.0
60,59,Oregon,P12,24-10,+11.81,114.2,102.4,66.8,+.039,103.9,100.5,1332.0
61,60,St. Bonaventure,A10,20-12,+11.78,110.6,98.9,63.0,-.024,104.9,101.1,1382.0
62,61,South Dakota St.,Sum,27-8,+11.62,113.7,102.1,64.8,+.030,103.2,105.1,1355.0
63,62,La Salle,A10,21-13,+11.50,107.3,95.8,67.7,-.096,104.4,102.5,1247.0
64,63,Tennessee,SEC,19-15,+11.38,106.5,95.1,64.4,-.040,106.9,100.7,1397.0
65,64,Pittsburgh,BE,22-17,+11.34,113.4,102.0,62.3,-.036,106.1,100.1,1338.0
66,65,New Mexico St.,WAC,26-10,+11.22,109.3,98.1,69.4,-.041,103.4,104.3,1308.0
67,66,San Diego St.,MWC,26-8,+11.16,107.0,95.8,65.8,+.059,104.8,101.5,1361.0
68,67,Saint Joseph's,A10,20-14,+10.92,110.5,99.6,65.0,-.052,105.9,101.0,1386.0
69,68,Southern Miss,CUSA,25-9,+10.83,111.2,100.4,63.8,+.041,104.7,100.3,1379.0
70,69,Dayton,A10,20-13,+10.78,113.3,102.5,64.2,-.016,104.6,100.5,1173.0
71,70,Akron,MAC,22-12,+10.66,108.3,97.7,66.4,-.021,104.6,101.8,1103.0
72,71,Davidson,SC,25-8,+10.65,112.0,101.4,67.4,+.008,101.5,104.5,1172.0
73,72,Northwestern,B10,19-14,+10.53,114.8,104.3,62.5,+.049,107.5,98.9,1321.0
74,73,Denver,SB,22-9,+10.41,110.9,100.5,60.2,-.072,101.6,104.2,1176.0
75,74,Massachusetts,A10,25-12,+9.83,106.2,96.3,73.2,+.055,105.0,101.2,1269.0
76,75,Northern Iowa,MVC,20-14,+9.57,106.9,97.3,61.6,+.002,106.7,101.1,1320.0
77,76,Illinois,B10,17-15,+9.49,104.3,94.8,64.2,-.005,109.0,100.6,1228.0
78,77,Mississippi St.,SEC,21-12,+9.35,111.7,102.4,63.9,+.007,104.3,101.0,1280.0
79,78,Marshall,CUSA,21-14,+9.32,109.4,100.1,65.2,+.026,106.0,100.1,1267.0
80,79,Lehigh,Pat,27-8,+9.29,108.6,99.3,67.6,-.026,100.3,105.8,1250.0
81,80,Cleveland St.,Horz,22-11,+9.22,105.5,96.3,63.8,+.008,102.9,101.3,1156.0
84,81,Colorado,P12,24-12,+8.89,104.8,95.9,65.1,+.081,105.7,100.4,1160.0
85,82,Clemson,ACC,16-15,+8.65,105.5,96.8,63.1,-.107,102.8,101.1,1155.0
86,83,Virginia Tech,ACC,16-17,+8.64,106.8,98.1,61.9,-.092,105.3,99.7,1439.0
87,84,Georgia St.,CAA,22-12,+8.57,102.1,93.5,63.9,-.075,101.1,104.9,1209.0
88,85,Villanova,BE,13-19,+8.50,109.2,100.7,67.4,-.095,106.9,98.3,1437.0
89,86,Missouri St.,MVC,16-16,+8.23,105.3,97.1,62.4,-.093,105.9,101.2,1283.0
90,87,Oregon St.,P12,21-15,+8.22,111.0,102.7,70.0,-.059,103.8,101.9,1333.0
91,88,Colorado St.,MWC,20-12,+8.17,111.9,103.7,63.6,+.075,104.7,100.3,1161.0
92,89,Bucknell,Pat,25-10,+8.11,107.4,99.3,63.2,+.007,101.5,104.6,1137.0
93,90,Wyoming,MWC,21-12,+8.05,101.7,93.7,60.0,-.030,103.6,103.4,1461.0
94,91,Oral Roberts,Sum,27-7,+8.04,111.8,103.7,63.2,+.063,102.7,105.1,1331.0
95,92,Buffalo,MAC,20-11,+7.92,107.3,99.4,67.3,-.000,104.3,102.3,1138.0
96,93,Illinois St.,MVC,21-14,+7.79,109.3,101.5,63.4,+.004,104.4,101.9,1229.0
97,94,Tulsa,CUSA,17-14,+7.75,106.3,98.5,63.8,-.074,103.7,101.4,1409.0
98,95,Mississippi,SEC,20-14,+7.75,104.7,96.9,65.4,+.066,105.7,99.6,1279.0
99,96,Mercer,ASun,27-11,+7.71,105.1,97.4,64.2,+.020,103.0,103.8,1273.0
100,97,Oklahoma St.,B12,15-18,+7.62,107.1,99.5,65.5,-.016,107.8,97.9,1329.0
101,98,LSU,SEC,18-15,+7.34,101.8,94.5,65.1,+.021,105.9,100.2,1261.0
102,99,Washington St.,P12,19-18,+7.33,109.7,102.4,62.8,-.056,105.4,101.2,1450.0
103,100,Princeton,Ivy,20-12,+7.26,107.8,100.5,62.5,-.018,102.9,101.9,1343.0
104,101,Iowa,B10,18-17,+7.15,111.6,104.4,67.3,+.011,107.4,100.4,1234.0
105,102,Wagner,NEC,25-6,+7.14,104.8,97.6,67.1,+.014,100.4,106.1,1447.0
106,103,UCF,CUSA,22-11,+7.11,106.5,99.4,63.1,+.096,103.9,100.9,1416.0
107,104,Montana,BSky,25-7,+6.76,103.7,96.9,64.2,+.064,102.5,107.8,1285.0
108,105,Oklahoma,B12,15-16,+6.64,105.4,98.8,66.6,-.017,107.3,100.7,1328.0
109,106,Nevada,WAC,28-7,+6.52,105.9,99.4,64.2,+.126,102.6,104.6,1305.0
110,107,UC Santa Barbara,BW,20-11,+6.37,111.1,104.7,63.6,-.009,102.8,104.3,1364.0
111,108,Lamar,Slnd,23-12,+6.33,107.6,101.3,66.0,-.028,99.4,103.4,1249.0
112,109,Richmond,A10,16-16,+6.13,109.3,103.2,62.8,-.047,104.9,101.1,1350.0
113,110,George Mason,CAA,24-9,+6.08,104.2,98.1,67.1,+.048,101.0,103.2,1206.0
114,111,Old Dominion,CAA,22-14,+6.08,102.0,95.9,64.5,-.006,102.7,102.7,1330.0
115,112,Georgia,SEC,15-17,+5.97,104.7,98.7,61.5,+.033,106.9,99.0,1208.0
116,113,Fairfield,MAAC,22-15,+5.66,100.6,95.0,64.0,-.066,102.6,104.0,1193.0
117,114,UNC Asheville,BSth,24-10,+5.50,110.4,104.9,68.2,-.001,101.8,105.9,1421.0
118,115,Detroit,Horz,22-14,+5.48,108.1,102.6,67.1,-.008,102.2,101.8,1178.0
119,116,Butler,Horz,22-15,+5.31,99.7,94.4,64.1,+.020,103.1,101.6,1139.0
120,117,Kent St.,MAC,21-12,+5.29,105.5,100.2,67.1,+.005,102.2,102.2,1245.0
121,118,Vermont,AE,24-12,+5.17,105.3,100.1,61.9,-.024,99.1,104.6,1436.0
122,119,Evansville,MVC,16-16,+5.17,110.7,105.6,66.4,-.023,104.6,101.4,1191.0
123,120,Rutgers,BE,14-18,+5.14,102.0,96.9,65.3,-.048,106.2,100.3,1353.0
126,121,UT Arlington,Slnd,24-9,+5.10,105.4,100.3,70.8,+.021,99.4,105.1,1426.0
127,122,Texas A&M,B12,14-18,+5.07,101.4,96.4,61.4,-.050,106.4,99.4,1401.0
128,123,Robert Morris,NEC,26-11,+4.96,105.9,100.9,63.0,+.040,101.2,104.2,1352.0
129,124,Duquesne,A10,16-15,+4.29,107.2,102.9,67.1,+.026,105.8,100.6,1182.0
130,125,Utah St.,WAC,21-16,+4.24,107.9,103.7,61.9,-.067,102.8,104.8,1429.0
131,126,Providence,BE,15-17,+4.09,110.1,106.0,65.2,-.012,104.7,99.3,1344.0
132,127,Arkansas,SEC,18-14,+4.07,106.4,102.4,69.5,+.031,103.2,100.8,1116.0
133,128,Manhattan,MAAC,21-13,+3.91,103.3,99.4,67.0,-.022,100.6,105.0,1264.0
134,129,Loyola MD,MAAC,24-9,+3.91,103.9,100.0,63.6,+.114,101.8,104.5,1259.0
135,130,UAB,CUSA,15-16,+3.89,101.2,97.3,61.1,+.020,105.8,101.1,1412.0
136,131,Weber St.,BSky,25-7,+3.77,110.2,106.5,65.5,+.110,101.1,106.4,1451.0
137,132,Bowling Green,MAC,16-16,+3.75,103.8,100.0,63.9,-.065,103.6,102.4,1132.0
138,133,Penn St.,B10,12-20,+3.38,102.9,99.5,63.1,-.024,108.5,100.3,1336.0
139,134,Maryland,ACC,17-15,+3.37,106.7,103.4,66.2,+.092,105.3,100.3,1268.0
140,135,East Carolina,CUSA,15-16,+3.23,104.6,101.4,65.1,-.093,103.6,101.2,1187.0
141,136,USC Upstate,ASun,21-13,+3.22,103.1,99.9,67.0,+.032,103.6,104.2,1367.0
142,137,Indiana St.,MVC,18-15,+3.09,102.0,98.9,64.0,+.060,104.8,101.6,1232.0
143,138,Valparaiso,Horz,22-12,+3.07,106.0,102.9,63.9,+.101,102.7,102.1,1434.0
144,139,Penn,Ivy,20-13,+2.88,104.0,101.1,62.0,+.058,102.9,103.2,1335.0
145,140,Loyola Marymount,WCC,21-13,+2.73,102.1,99.4,66.1,+.057,104.2,104.0,1258.0
146,141,Drake,MVC,18-16,+2.63,101.1,98.5,65.8,+.036,104.7,101.6,1179.0
147,142,Stony Brook,AE,22-10,+2.60,103.5,100.9,61.4,+.020,98.9,106.2,1392.0
148,143,UTEP,CUSA,15-17,+2.55,102.0,99.4,61.4,-.031,103.4,101.3,1431.0
149,144,Milwaukee,Horz,20-14,+2.30,100.6,98.3,65.2,+.033,102.4,102.1,1454.0
150,145,San Francisco,WCC,20-14,+2.28,109.0,106.7,67.9,-.001,102.3,103.8,1362.0
151,146,East Tennessee St.,ASun,17-14,+2.21,101.8,99.6,64.1,-.017,104.0,104.7,1190.0
152,147,Auburn,SEC,15-16,+2.10,99.6,97.5,64.0,+.027,104.7,101.1,1120.0
153,148,Rice,CUSA,19-16,+1.85,100.9,99.0,67.9,-.007,102.9,101.9,1349.0
154,149,Oakland,Sum,20-16,+1.72,114.4,112.7,69.7,+.021,103.8,104.0,1324.0
155,150,DePaul,BE,12-19,+1.69,108.5,106.9,71.4,-.042,104.2,99.5,1177.0
156,151,Charlotte,A10,13-17,+1.65,100.0,98.4,67.6,+.003,105.8,101.6,1150.0
157,152,Nebraska,B10,12-18,+1.62,103.4,101.7,61.5,+.034,108.4,99.8,1304.0
158,153,Quinnipiac,NEC,18-14,+1.44,104.0,102.5,65.6,-.071,100.5,105.2,1346.0
159,154,Boise St.,MWC,13-17,+1.38,105.3,103.9,64.3,-.081,104.1,101.3,1129.0
160,155,Stephen F. Austin,Slnd,20-12,+1.29,97.3,96.0,58.6,-.059,98.2,104.4,1372.0
161,156,Idaho,WAC,19-14,+1.29,106.6,105.3,62.5,+.012,103.7,104.5,1225.0
162,157,St. John's,BE,13-19,+1.20,103.9,102.7,66.2,+.033,106.7,99.5,1385.0
163,158,Yale,Ivy,19-10,+1.09,101.2,100.1,66.3,+.099,101.6,103.0,1463.0
164,159,Cal St. Fullerton,BW,21-10,+0.90,109.1,108.2,68.3,+.006,100.0,106.6,1168.0
165,160,College of Charleston,SC,19-12,+0.84,102.4,101.6,66.4,+.030,101.2,104.5,1158.0
168,161,TCU,MWC,18-15,+0.76,106.3,105.6,67.9,+.085,103.7,100.7,1395.0
169,162,LIU Brooklyn,NEC,25-9,+0.75,108.7,107.9,73.4,+.117,99.8,105.0,1254.0
170,163,North Dakota St.,Sum,17-14,+0.69,106.0,105.4,66.0,-.055,102.6,105.9,1295.0
171,164,South Carolina,SEC,10-21,+0.63,103.5,102.9,61.7,-.069,105.5,99.6,1376.0
172,165,Youngstown St.,Horz,16-15,+0.59,106.3,105.8,64.4,-.023,101.9,102.1,1464.0
173,166,Cal Poly,BW,18-15,+0.49,104.4,103.9,59.1,-.070,101.6,105.7,1142.0
174,167,North Texas,SB,18-14,+0.41,100.7,100.3,67.8,-.041,100.4,103.0,1317.0
175,168,Tennessee St.,OVC,20-13,+0.12,101.1,101.0,65.3,+.087,102.3,104.0,1398.0
176,169,Delaware,CAA,18-14,-0.02,103.4,103.4,67.2,+.039,100.6,102.2,1174.0
177,170,Western Michigan,MAC,14-20,-0.05,105.7,105.8,65.1,-.071,103.7,102.7,1444.0
178,171,George Washington,A10,10-21,-0.68,101.8,102.5,62.6,-.038,105.7,100.3,1203.0
179,172,Charleston Southern,BSth,19-12,-0.71,104.5,105.2,69.5,+.008,101.6,106.8,1149.0
180,173,UTSA,Slnd,18-14,-0.81,104.0,104.9,66.4,-.051,99.9,104.0,1427.0
181,174,Georgia Tech,ACC,11-20,-0.86,98.5,99.3,62.2,-.073,104.1,100.4,1210.0
182,175,Green Bay,Horz,15-15,-0.88,101.3,102.2,66.1,+.068,103.0,100.5,1453.0
183,176,Florida Gulf Coast,ASun,15-17,-0.88,105.2,106.1,66.5,-.028,103.4,103.9,1195.0
184,177,American,Pat,20-12,-0.91,101.3,102.2,61.7,+.056,100.1,105.5,1110.0
185,178,Western Illinois,Sum,18-15,-1.30,97.1,98.4,57.8,+.024,105.3,107.0,1442.0
186,179,Fresno St.,WAC,13-20,-1.41,101.4,102.8,61.7,-.090,104.2,103.6,1201.0
188,181,Boston University,AE,16-16,-1.60,100.0,101.6,63.8,-.014,100.7,103.8,1131.0
189,182,Savannah St.,MEAC,21-12,-1.73,95.2,96.9,62.8,+.065,98.1,105.6,1366.0
190,183,Norfolk St.,MEAC,26-10,-1.82,100.9,102.7,66.6,+.189,100.3,106.6,1313.0
191,184,Columbia,Ivy,15-15,-1.85,101.1,103.0,62.4,-.048,100.8,103.7,1162.0
192,185,Coastal Carolina,BSth,19-12,-1.91,102.8,104.7,63.8,-.006,101.7,106.7,1157.0
193,186,North Florida,ASun,16-16,-1.93,103.1,105.1,65.3,+.065,103.4,102.3,1316.0
194,187,Tennessee Tech,OVC,19-14,-2.07,103.4,105.4,67.8,+.067,102.6,104.8,1399.0
195,188,Air Force,MWC,13-16,-2.20,100.0,102.2,61.1,-.017,102.5,101.2,1102.0
196,189,Northeastern,CAA,14-17,-2.22,100.5,102.7,63.6,+.038,102.4,101.2,1318.0
197,190,Houston,CUSA,15-15,-2.31,105.6,107.9,66.1,-.001,101.6,103.0,1222.0
198,191,Miami OH,MAC,9-21,-2.61,102.4,105.1,59.5,-.038,105.1,101.8,1275.0
199,192,Louisiana Tech,WAC,18-16,-2.62,101.1,103.7,67.2,+.053,102.4,103.7,1256.0
200,193,Western Kentucky,SB,16-19,-2.67,97.8,100.5,67.9,+.083,102.3,102.3,1443.0
201,194,Arkansas St.,SB,14-20,-2.68,102.6,105.3,62.0,-.024,102.3,102.2,1117.0
202,195,Ball St.,MAC,15-15,-2.69,100.1,102.8,62.3,-.054,100.1,104.7,1123.0
203,196,Tulane,CUSA,15-16,-2.70,97.9,100.6,64.7,-.071,100.5,103.4,1408.0
204,197,Wofford,SC,19-14,-2.75,101.9,104.7,60.9,+.048,101.0,105.2,1459.0
205,198,Morehead St.,OVC,18-15,-2.75,100.5,103.2,59.8,+.027,102.1,104.5,1287.0
206,199,Albany,AE,19-15,-2.80,108.8,111.6,64.7,-.019,97.4,105.5,1107.0
207,200,SMU,CUSA,13-19,-2.92,98.0,100.9,59.3,-.030,103.5,102.6,1374.0
210,201,Florida Atlantic,SB,11-19,-2.99,101.5,104.4,63.4,-.048,103.3,101.6,1194.0
211,202,IUPUI,Sum,14-18,-3.04,107.9,110.9,65.3,-.028,102.8,104.4,1237.0
212,203,Jacksonville St.,OVC,15-18,-3.24,98.6,101.8,63.3,-.084,100.9,105.6,1240.0
214,205,Portland St.,BSky,17-15,-3.36,108.0,111.4,66.1,-.004,101.9,106.4,1340.0
215,206,Toledo,MAC,19-17,-3.41,103.4,106.8,65.7,-.014,99.8,104.5,1405.0
216,207,Cornell,Ivy,12-16,-3.43,98.1,101.6,67.3,+.029,102.9,101.9,1165.0
217,208,Eastern Washington,BSky,15-17,-3.49,101.4,104.9,67.6,-.047,103.3,106.4,1186.0
218,209,Austin Peay,OVC,12-20,-3.50,102.5,106.0,67.5,-.030,104.2,103.4,1122.0
219,210,South Alabama,SB,17-12,-3.57,101.1,104.6,64.8,+.104,101.2,103.9,1375.0
220,211,Wake Forest,ACC,13-18,-3.85,102.2,106.1,66.0,+.058,104.1,101.3,1448.0
221,212,Lipscomb,ASun,13-18,-3.89,101.0,104.9,68.7,+.016,103.9,103.6,1252.0
222,213,Hawaii,WAC,16-16,-4.03,103.3,107.3,69.6,+.035,102.4,104.2,1218.0
223,214,Wright St.,Horz,13-19,-4.06,95.5,99.6,62.1,-.001,102.8,101.9,1460.0
224,215,North Carolina Central,MEAC,17-15,-4.09,97.7,101.8,65.5,-.063,99.0,105.3,1300.0
225,216,Central Connecticut,NEC,13-16,-4.11,99.7,103.8,67.0,-.052,100.4,105.2,1148.0
226,217,St. Francis NY,NEC,15-15,-4.11,97.5,101.6,68.1,-.027,100.1,106.3,1383.0
227,218,San Diego,WCC,13-18,-4.29,102.0,106.3,65.3,+.004,102.9,102.7,1360.0
228,219,Hofstra,CAA,10-22,-4.48,99.0,103.5,65.4,-.121,101.9,103.0,1220.0
229,220,USC,P12,6-26,-4.69,91.2,95.9,59.8,-.099,105.9,99.7,1425.0
230,221,McNeese St.,Slnd,17-16,-4.75,100.9,105.7,64.2,+.043,100.8,103.3,1270.0
231,222,Southern Illinois,MVC,8-23,-4.79,99.2,104.0,64.8,-.050,104.9,100.7,1356.0
232,223,Rider,MAAC,13-19,-4.96,104.3,109.3,67.4,-.002,102.4,103.8,1351.0
233,224,Holy Cross,Pat,15-14,-5.00,99.0,104.0,65.3,+.055,101.0,105.2,1221.0
234,225,Rhode Island,A10,7-24,-5.13,102.7,107.8,66.5,-.047,104.5,100.9,1348.0
235,226,Seattle,ind,12-15,-5.25,98.7,104.0,74.4,-.071,102.3,107.1,1370.0
236,227,Northwestern St.,Slnd,16-16,-5.39,97.3,102.7,69.3,+.005,100.6,104.3,1322.0
237,228,FIU,SB,8-21,-5.45,99.4,104.9,63.7,-.068,102.3,102.7,1198.0
238,229,Southeast Missouri St.,OVC,15-16,-5.46,105.5,110.9,64.6,-.036,100.3,106.2,1369.0
239,230,Arizona St.,P12,10-21,-5.55,100.6,106.1,62.5,+.006,103.7,100.8,1113.0
240,231,Siena,MAAC,14-17,-5.62,97.3,103.0,64.5,+.043,101.6,104.2,1373.0
241,232,Sacred Heart,NEC,14-18,-5.99,102.6,108.6,66.0,-.027,100.0,105.3,1357.0
242,233,Campbell,BSth,17-15,-6.00,103.7,109.7,67.1,+.050,101.4,106.4,1144.0
243,234,High Point,BSth,13-18,-6.17,105.5,111.6,63.7,-.066,101.1,105.9,1219.0
244,235,Texas Tech,B12,8-23,-6.18,95.1,101.3,64.1,-.014,106.8,100.0,1403.0
245,236,Southern Utah,Sum,14-17,-6.27,98.3,104.6,62.8,+.015,104.7,107.5,1381.0
246,237,Mississippi Valley St.,SWAC,21-13,-6.30,98.0,104.2,68.9,+.125,96.5,105.2,1290.0
247,238,UNC Wilmington,CAA,10-21,-6.33,100.3,106.7,65.8,+.010,103.4,102.3,1423.0
248,239,Lafayette,Pat,13-18,-6.34,106.2,112.5,65.4,+.012,101.4,104.2,1248.0
249,240,Delaware St.,MEAC,15-14,-6.55,101.3,107.8,60.3,+.012,98.3,105.2,1175.0
252,241,Western Carolina,SC,17-18,-6.56,100.7,107.3,65.8,+.043,101.8,105.8,1441.0
253,242,Jacksonville,ASun,8-22,-6.68,99.5,106.1,65.4,-.019,104.6,102.3,1239.0
254,243,Utah Valley,GWC,20-13,-6.71,99.5,106.2,64.6,+.044,98.4,106.3,1430.0
255,244,Cal St. Bakersfield,ind,16-15,-6.72,101.9,108.6,65.0,+.054,101.7,106.6,1167.0
256,245,Niagara,MAAC,14-19,-6.79,103.1,109.9,67.3,+.041,101.8,104.0,1310.0
257,246,Georgia Southern,SC,15-15,-6.82,97.8,104.6,65.2,+.070,101.0,104.7,1204.0
258,247,Furman,SC,15-16,-6.85,98.1,105.0,63.9,+.014,101.3,105.3,1202.0
259,248,James Madison,CAA,12-20,-7.01,101.0,108.0,65.5,+.011,101.1,102.9,1241.0
260,249,UC Irvine,BW,12-20,-7.20,97.1,104.3,69.1,+.001,103.3,104.5,1414.0
261,250,Stetson,ASun,9-20,-7.50,100.7,108.2,70.4,-.010,104.3,103.5,1391.0
262,251,Presbyterian,BSth,14-15,-7.61,102.8,110.4,59.4,+.023,100.9,107.0,1342.0
263,252,Morgan St.,MEAC,9-20,-7.93,99.3,107.2,65.8,-.106,99.0,104.6,1288.0
264,253,Central Michigan,MAC,11-21,-7.99,98.5,106.5,63.9,-.005,101.5,102.2,1141.0
265,254,Marist,MAAC,14-18,-8.05,98.7,106.8,67.5,+.049,100.6,104.4,1265.0
266,255,Elon,SC,15-16,-8.22,97.9,106.1,68.3,+.072,101.1,105.1,1189.0
267,256,Bethune Cookman,MEAC,18-17,-8.23,101.4,109.7,62.4,+.055,98.2,105.4,1126.0
268,257,Northern Colorado,BSky,9-19,-8.31,104.8,113.1,65.8,-.055,102.4,105.5,1294.0
269,258,Appalachian St.,SC,13-18,-8.40,99.6,108.0,65.5,+.005,101.0,105.2,1111.0
270,259,North Dakota,GWC,17-15,-8.45,95.9,104.3,66.6,+.026,98.9,106.3,1315.0
271,260,Bradley,MVC,7-25,-8.46,94.9,103.4,67.4,-.012,105.3,101.5,1133.0
272,261,Boston College,ACC,9-22,-8.67,95.7,104.3,63.8,+.048,104.5,100.6,1130.0
273,262,Winthrop,BSth,12-20,-8.73,94.6,103.4,61.8,-.023,102.7,105.9,1457.0
274,263,Eastern Michigan,MAC,14-18,-8.83,90.5,99.4,59.2,+.096,102.4,103.4,1185.0
275,264,Chattanooga,SC,11-21,-8.93,97.7,106.7,67.3,-.115,100.9,105.9,1151.0
276,265,Eastern Kentucky,OVC,16-16,-8.94,100.7,109.7,61.4,+.054,101.1,106.6,1184.0
277,266,Texas St.,Slnd,13-17,-8.95,100.5,109.4,71.9,-.058,99.3,104.5,1402.0
278,267,Texas Southern,SWAC,15-18,-8.99,92.6,101.6,65.3,-.015,96.2,105.5,1411.0
279,268,Troy,SB,10-18,-9.08,105.1,114.2,67.1,+.018,101.8,102.6,1407.0
