,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
55,54,North Carolina,ACC,19-16,+12.15,107.9,95.8,68.3,+.024,107.5,96.2,1314.0
56,55,Southern Illinois,MVC,24-7,+11.76,110.3,98.6,67.8,+.063,103.5,101.5,1356.0
57,56,Western Kentucky,SB,24-9,+11.75,108.0,96.3,67.2,+.035,103.1,102.0,1443.0
58,57,Villanova,BE,15-16,+11.17,106.6,95.4,68.8,-.059,107.0,97.5,1437.0
59,58,Tennessee,SEC,17-12,+10.99,108.0,97.0,64.7,+.026,106.4,97.8,1397.0
60,59,Mississippi,SEC,14-15,+10.89,111.2,100.3,62.8,-.099,103.9,96.7,1279.0
61,60,Kansas St.,B12,13-17,+10.87,107.9,97.0,65.7,-.154,104.6,97.6,1243.0
62,61,Michigan,B10,17-13,+10.71,109.0,98.3,65.1,+.024,106.1,98.7,1276.0
63,62,Illinois Chicago,Horz,21-9,+10.64,110.5,99.9,68.4,+.024,103.5,102.5,1227.0
64,63,Detroit,Horz,18-12,+10.60,109.6,99.0,64.4,-.089,103.8,102.6,1178.0
65,64,Iowa St.,B12,16-14,+10.59,106.3,95.7,66.3,-.045,104.5,98.3,1235.0
67,66,Holy Cross,Pat,25-5,+10.40,105.5,95.1,65.1,+.065,99.0,104.5,1221.0
68,67,St. John's,BE,21-13,+10.06,105.4,95.3,67.0,+.035,106.2,99.5,1385.0
69,68,Manhattan,MAAC,23-7,+10.04,105.5,95.4,68.1,+.014,101.7,103.4,1264.0
70,69,DePaul,CUSA,16-13,+10.04,105.1,95.1,65.8,-.006,105.1,98.6,1177.0
71,70,Central Michigan,MAC,25-7,+10.01,109.5,99.4,71.7,+.137,104.3,102.3,1141.0
72,71,UNLV,MWC,21-11,+9.84,108.1,98.2,70.3,+.022,104.6,101.4,1424.0
73,72,Minnesota,B10,19-14,+9.68,107.4,97.7,70.7,+.018,105.9,98.9,1278.0
74,73,UAB,CUSA,20-13,+9.45,105.2,95.8,73.9,-.008,103.8,99.9,1412.0
75,74,Temple,A10,18-16,+9.34,108.0,98.6,63.2,+.028,106.5,98.4,1396.0
76,75,Ohio St.,B10,17-15,+8.93,103.2,94.3,64.2,+.052,107.0,97.4,1326.0
77,76,Weber St.,BSky,25-5,+8.88,111.4,102.5,66.5,+.073,100.5,102.2,1451.0
78,77,Florida St.,ACC,14-15,+8.84,100.9,92.0,67.5,-.052,106.7,99.3,1199.0
79,78,Iowa,B10,17-14,+8.50,106.4,97.9,67.1,-.018,104.5,98.8,1234.0
80,79,Saint Louis,CUSA,16-14,+8.34,104.1,95.8,58.9,+.026,106.0,98.9,1387.0
81,80,San Diego,WCC,17-12,+8.32,104.7,96.4,70.9,+.003,104.8,101.4,1360.0
84,81,South Carolina,SEC,12-16,+8.31,103.1,94.8,65.5,-.028,108.0,98.2,1376.0
85,82,Virginia,ACC,16-16,+8.20,108.8,100.6,68.4,+.026,107.2,97.0,1438.0
86,83,Nevada,WAC,17-14,+8.19,108.0,99.9,68.8,-.097,103.2,100.9,1305.0
87,84,St. Bonaventure,A10,13-14,+8.07,112.8,104.8,71.3,-.070,105.1,99.6,1382.0
89,86,Western Michigan,MAC,20-11,+7.66,101.7,94.0,65.3,+.015,104.5,103.3,1444.0
90,87,New Mexico St.,SB,19-9,+7.51,107.7,100.2,67.2,-.005,102.0,102.9,1308.0
91,88,Utah St.,BW,22-9,+7.41,107.1,99.7,61.0,+.003,101.1,103.1,1429.0
92,89,Texas A&M,B12,14-14,+6.97,104.4,97.4,70.4,+.022,106.2,98.5,1401.0
93,90,Vanderbilt,SEC,11-18,+6.78,103.7,96.9,69.3,-.049,108.4,97.4,1435.0
94,91,USC,P10,13-17,+6.74,105.2,98.4,73.3,-.055,106.6,99.2,1425.0
95,92,San Diego St.,MWC,15-13,+6.69,108.0,101.3,66.9,-.023,104.3,100.7,1361.0
96,93,Valparaiso,MCon,20-11,+6.66,103.7,97.1,65.8,+.021,102.6,104.1,1434.0
97,94,Kent St.,MAC,20-10,+6.51,111.2,104.7,66.7,+.023,103.6,103.1,1245.0
98,95,UC Santa Barbara,BW,18-14,+6.46,104.2,97.7,61.4,-.080,102.1,103.0,1364.0
99,96,Wyoming,MWC,21-11,+6.34,108.5,102.2,68.0,+.082,103.8,100.7,1461.0
100,97,Richmond,A10,15-14,+6.28,101.4,95.2,62.1,-.037,104.5,100.7,1350.0
101,98,Fresno St.,WAC,20-8,+6.26,105.2,98.9,65.7,+.061,101.3,102.1,1201.0
102,99,Troy St.,ASun,25-6,+6.15,106.9,100.8,70.3,+.105,99.3,104.5,1407.0
103,100,Miami FL,BE,11-17,+6.10,103.3,97.2,65.8,-.118,104.8,97.9,1274.0
104,101,Rutgers,BE,12-16,+6.01,100.9,94.9,68.7,-.041,106.4,98.0,1353.0
105,102,Baylor,B12,14-14,+5.97,106.6,100.7,65.6,-.006,103.5,98.3,1124.0
106,103,Charlotte,CUSA,13-16,+5.97,104.5,98.5,65.8,-.007,105.7,98.1,1150.0
107,104,Colorado St.,MWC,17-14,+5.96,110.6,104.6,67.1,+.031,104.6,100.2,1161.0
108,105,Clemson,ACC,15-13,+5.75,107.3,101.6,63.6,+.026,104.0,99.0,1155.0
109,106,Murray St.,OVC,15-12,+5.53,107.3,101.8,65.5,-.082,102.8,104.6,1293.0
110,107,UCLA,P10,10-19,+5.46,107.2,101.7,69.3,-.065,107.0,97.8,1417.0
111,108,Tulane,CUSA,15-15,+5.36,106.8,101.4,65.5,-.064,102.4,99.4,1408.0
112,109,Eastern Washington,BSky,17-13,+5.29,102.9,97.6,67.9,-.031,101.4,101.1,1186.0
113,110,George Washington,A10,12-17,+5.18,107.2,102.1,68.6,-.078,104.0,98.9,1203.0
114,111,Drexel,CAA,18-12,+5.02,101.7,96.7,67.6,+.013,101.2,101.0,1180.0
115,112,Rice,WAC,17-10,+4.73,105.8,101.1,69.2,+.063,101.0,101.0,1349.0
116,113,West Virginia,BE,14-15,+4.71,104.7,99.9,65.0,+.055,106.0,98.3,1452.0
117,114,South Florida,CUSA,14-14,+4.49,101.3,96.8,67.9,+.007,104.0,99.7,1378.0
118,115,Hawaii,WAC,19-12,+4.33,102.9,98.5,65.8,+.057,103.4,102.1,1218.0
119,116,Rhode Island,A10,19-12,+4.33,101.6,97.3,68.5,+.112,104.4,101.1,1348.0
120,117,George Mason,CAA,16-12,+4.26,98.1,93.8,64.9,-.022,100.9,102.1,1206.0
121,118,San Francisco,WCC,14-14,+4.19,109.1,104.9,63.2,-.020,103.0,100.8,1362.0
122,119,UC Irvine,BW,19-9,+4.10,103.6,99.5,65.5,+.077,100.8,102.9,1414.0
123,120,College of Charleston,SC,23-8,+4.08,102.5,98.4,67.1,+.079,101.2,104.1,1158.0
126,121,VCU,CAA,18-10,+4.06,103.4,99.3,69.1,-.009,98.7,103.0,1433.0
127,122,Siena,MAAC,21-11,+3.89,105.3,101.4,68.9,-.013,100.7,103.5,1373.0
128,123,Tennessee Tech,OVC,17-12,+3.86,102.8,99.0,68.7,-.016,102.7,104.8,1399.0
129,124,Loyola Chicago,Horz,15-16,+3.85,105.7,101.9,70.1,-.015,104.5,101.7,1260.0
130,125,Boston University,AE,20-11,+3.64,102.4,98.7,64.4,+.013,99.6,103.4,1131.0
131,126,Middle Tennessee St.,SB,14-14,+3.36,103.8,100.5,66.0,-.006,103.3,101.5,1292.0
132,127,Chattanooga,SC,19-9,+3.34,110.6,107.3,69.2,+.034,100.7,104.4,1151.0
133,128,Oregon St.,P10,12-15,+3.21,100.7,97.5,66.9,+.006,104.9,99.4,1333.0
134,129,UCF,ASun,20-11,+3.18,102.9,99.7,65.4,-.032,99.7,105.3,1416.0
135,130,Washington,P10,10-17,+3.12,102.6,99.4,70.1,-.057,105.7,99.3,1449.0
136,131,Wichita St.,MVC,18-12,+3.05,107.7,104.6,67.7,+.050,101.7,101.6,1455.0
137,132,Toledo,MAC,13-16,+3.03,103.6,100.6,67.2,-.043,104.6,102.0,1405.0
138,133,Princeton,Ivy,15-11,+2.99,109.2,106.2,59.9,-.027,99.7,101.7,1343.0
139,134,Arkansas,SEC,9-19,+2.95,98.0,95.1,65.8,-.038,107.4,97.2,1116.0
140,135,Austin Peay,OVC,20-8,+2.65,100.7,98.0,64.4,+.171,104.2,105.1,1122.0
141,136,Denver,SB,17-15,+2.53,102.4,99.8,67.3,-.027,102.8,103.4,1176.0
142,137,Northern Illinois,MAC,17-14,+2.52,104.6,102.1,64.8,+.050,103.8,102.6,1296.0
143,138,Nebraska,B12,11-18,+2.47,97.4,94.9,66.6,+.014,106.9,97.9,1304.0
144,139,Miami OH,MAC,12-15,+2.42,101.1,98.7,56.7,-.027,105.8,102.7,1275.0
145,140,SMU,WAC,17-13,+2.36,103.6,101.2,68.2,+.070,102.7,101.3,1374.0
146,141,Virginia Tech,BE,11-18,+2.34,106.3,104.0,66.8,-.044,105.5,99.3,1439.0
147,142,Saint Mary's,WCC,14-15,+2.18,98.5,96.3,65.6,-.045,102.8,102.4,1388.0
148,143,Davidson,SC,14-10,+2.18,103.2,101.0,70.3,+.004,101.0,103.3,1172.0
149,144,Stephen F. Austin,Slnd,19-8,+2.14,105.6,103.5,62.6,+.003,96.6,105.1,1372.0
150,145,Bradley,MVC,12-18,+1.95,103.1,101.2,68.6,-.125,103.9,102.8,1133.0
151,146,American,Pat,16-14,+1.95,103.6,101.6,62.9,-.101,98.0,103.6,1110.0
152,147,East Tennessee St.,SC,17-11,+1.75,101.3,99.6,75.2,+.036,102.1,103.9,1190.0
153,148,Pepperdine,WCC,15-13,+1.69,110.2,108.5,70.8,+.042,102.9,101.6,1337.0
155,150,Vermont,AE,19-11,+1.57,101.1,99.5,64.4,+.019,99.3,104.4,1436.0
156,151,Morehead St.,OVC,17-9,+1.53,109.6,108.1,67.6,+.048,101.9,105.6,1287.0
157,152,Air Force,MWC,12-16,+1.27,105.2,104.0,52.9,-.074,104.1,102.1,1102.0
158,153,Oral Roberts,MCon,17-10,+1.21,104.6,103.4,68.1,-.030,100.3,107.2,1331.0
159,154,Fairfield,MAAC,19-12,+0.94,99.2,98.2,69.2,+.082,102.1,103.5,1193.0
160,155,Yale,Ivy,13-13,+0.85,100.1,99.2,68.7,-.038,100.9,101.9,1463.0
161,156,South Alabama,SB,12-14,+0.85,105.4,104.6,65.7,-.001,103.9,101.3,1375.0
162,157,Sam Houston St.,Slnd,21-7,+0.82,101.5,100.6,67.2,+.088,97.0,104.4,1358.0
163,158,Brown,Ivy,17-12,+0.76,105.6,104.8,70.6,+.042,100.7,103.1,1135.0
164,159,Iona,MAAC,17-12,+0.55,102.2,101.7,69.0,-.033,100.7,105.0,1233.0
165,160,Arkansas St.,SB,11-15,+0.48,107.7,107.2,66.5,-.101,101.6,102.1,1117.0
168,161,IUPUI,MCon,19-14,+0.46,102.9,102.5,67.0,+.071,102.6,104.8,1237.0
169,162,Old Dominion,CAA,12-15,+0.30,99.2,98.9,66.6,-.113,100.0,102.2,1330.0
170,163,La Salle,A10,12-17,+0.27,102.4,102.1,67.6,+.001,104.3,100.3,1247.0
171,164,East Carolina,CUSA,10-15,+0.22,99.3,99.1,65.2,-.018,105.2,99.6,1187.0
172,165,Belmont,ASun,17-12,+0.18,103.2,103.0,67.2,+.020,101.1,104.3,1125.0
173,166,Southern Miss,CUSA,13-16,+0.16,98.9,98.8,67.4,+.049,103.5,99.8,1379.0
174,167,Northwestern,B10,12-17,+0.05,105.0,104.9,60.4,-.003,104.7,99.7,1321.0
175,168,Ohio,MAC,14-16,-0.22,104.5,104.7,65.6,+.090,105.3,102.1,1325.0
176,169,Ball St.,MAC,13-17,-0.35,106.5,106.8,70.1,+.012,104.2,101.8,1123.0
177,170,TCU,CUSA,9-19,-0.41,106.0,106.5,71.3,-.027,104.2,99.4,1395.0
178,171,Delaware,CAA,15-14,-0.43,99.5,99.9,69.0,+.007,100.5,101.5,1174.0
179,172,New Orleans,SB,13-14,-0.49,101.7,102.2,66.3,+.005,102.5,102.5,1309.0
180,173,Appalachian St.,SC,16-10,-0.69,103.5,104.2,76.1,+.081,100.6,104.1,1111.0
181,174,Marshall,MAC,13-15,-0.77,102.2,102.9,67.5,-.027,103.4,104.0,1267.0
182,175,Mercer,ASun,22-6,-0.84,106.4,107.3,69.5,+.170,96.5,105.5,1273.0
183,176,Pacific,BW,12-16,-0.86,99.9,100.8,66.3,-.066,101.6,102.7,1334.0
184,177,Niagara,MAAC,17-12,-0.90,109.5,110.4,66.5,+.091,100.4,102.2,1310.0
185,178,Akron,MAC,14-14,-0.92,110.0,110.9,67.0,-.025,102.3,104.0,1103.0
186,179,Wagner,NEC,21-11,-1.16,104.7,105.9,67.6,+.049,98.9,106.3,1447.0
187,180,Eastern Illinois,OVC,13-15,-1.29,106.8,108.1,69.8,-.008,103.2,104.0,1183.0
188,181,Cal Poly,BW,15-14,-1.38,98.4,99.7,69.2,+.045,101.2,102.8,1142.0
189,182,Evansville,MVC,12-16,-1.55,105.9,107.5,67.5,+.048,104.5,101.2,1191.0
190,183,Boise St.,WAC,12-16,-1.56,96.0,97.5,66.7,-.032,101.8,102.7,1129.0
191,184,Bowling Green,MAC,11-16,-1.88,98.7,100.6,66.1,+.050,105.7,102.5,1132.0
192,185,Oakland,MCon,15-11,-2.07,103.7,105.7,71.3,+.007,100.1,106.9,1324.0
193,186,Idaho St.,BSky,13-14,-2.21,99.6,101.8,70.4,+.013,100.6,102.6,1226.0
194,187,New Mexico,MWC,9-18,-2.27,107.7,110.0,65.6,-.023,104.6,100.9,1307.0
195,188,Louisiana Tech,WAC,10-15,-2.35,101.8,104.1,67.6,+.035,103.3,100.2,1256.0
196,189,Cal St. Northridge,BW,13-15,-2.53,100.6,103.1,67.8,-.019,100.6,102.9,1169.0
197,190,Northern Arizona,BSky,13-13,-2.60,99.5,102.1,68.1,+.005,100.7,104.4,1319.0
198,191,Jacksonville St.,ASun,19-10,-2.72,103.5,106.2,68.4,+.065,98.0,105.7,1240.0
199,192,UT Arlington,Slnd,14-13,-2.73,97.8,100.5,62.2,+.007,98.0,103.7,1426.0
200,193,Montana,BSky,12-16,-2.75,104.3,107.1,66.1,-.020,100.8,101.9,1285.0
201,194,Northern Iowa,MVC,10-17,-2.78,102.0,104.8,64.6,-.010,103.3,101.7,1320.0
202,195,Massachusetts,A10,10-18,-3.25,96.5,99.8,64.9,-.011,104.6,100.9,1269.0
204,197,Maine,AE,12-16,-3.32,99.5,102.9,68.3,-.099,99.6,105.0,1263.0
205,198,Binghamton,AE,14-13,-3.57,96.7,100.3,66.1,+.007,99.3,104.5,1127.0
206,199,Hartford,AE,15-13,-3.68,98.2,101.9,64.1,+.024,98.2,104.6,1216.0
207,200,Wofford,SC,10-15,-3.75,104.2,108.0,68.4,+.016,102.5,102.7,1459.0
210,201,Green Bay,Horz,9-19,-3.76,103.3,107.1,64.9,-.062,104.2,102.5,1453.0
211,202,Canisius,MAAC,10-18,-3.77,99.3,103.0,68.6,-.116,101.2,103.7,1145.0
212,203,Eastern Michigan,MAC,12-14,-3.86,104.0,107.8,72.8,+.057,102.1,103.1,1185.0
213,204,Loyola Marymount,WCC,11-19,-4.09,98.4,102.5,69.8,-.021,103.2,103.0,1258.0
214,205,Samford,ASun,12-15,-4.16,101.0,105.1,58.8,-.008,102.1,104.5,1359.0
215,206,Duquesne,A10,9-21,-4.17,99.4,103.5,68.0,-.015,103.5,100.5,1182.0
216,207,Portland,WCC,10-17,-4.25,98.7,103.0,68.2,+.011,102.9,101.6,1339.0
217,208,Washington St.,P10,7-20,-4.29,101.5,105.8,68.7,-.012,106.4,100.2,1450.0
218,209,Penn St.,B10,7-21,-4.58,98.6,103.2,67.6,-.004,106.4,98.2,1336.0
219,210,Idaho,BW,12-15,-4.61,96.4,101.0,62.3,+.012,100.3,103.2,1225.0
220,211,McNeese St.,Slnd,13-14,-4.78,100.4,105.2,67.9,+.014,97.8,102.6,1270.0
221,212,Houston,CUSA,8-20,-4.84,93.2,98.0,63.2,+.021,104.7,99.6,1222.0
222,213,Marist,MAAC,13-16,-5.31,101.4,106.7,68.6,+.052,101.2,103.2,1265.0
223,214,Northeastern,AE,14-15,-5.33,98.9,104.2,70.1,-.004,99.4,104.3,1318.0
224,215,Illinois St.,MVC,8-21,-5.44,99.4,104.9,65.2,-.050,104.5,102.2,1229.0
225,216,Wright St.,Horz,9-18,-5.65,102.1,107.7,66.0,+.016,104.1,103.0,1460.0
226,217,James Madison,CAA,12-17,-5.66,99.5,105.2,66.2,-.003,99.5,102.1,1241.0
227,218,Harvard,Ivy,12-15,-5.69,98.3,104.0,71.9,-.006,100.3,103.3,1217.0
228,219,Montana St.,BSky,9-16,-5.70,100.2,105.9,61.9,-.040,100.1,102.1,1286.0
229,220,Bucknell,Pat,14-15,-5.75,91.1,96.8,63.3,-.005,99.3,104.6,1137.0
230,221,Rider,MAAC,12-16,-5.79,99.2,104.9,63.2,-.013,100.0,104.0,1351.0
231,222,Winthrop,BSth,18-10,-5.81,97.1,102.9,67.4,+.055,96.3,107.5,1457.0
232,223,Lehigh,Pat,14-12,-5.94,98.3,104.2,65.2,+.030,96.4,103.8,1250.0
233,224,Georgia St.,ASun,13-15,-6.14,101.5,107.6,66.7,-.033,98.7,105.1,1209.0
234,225,Drake,MVC,8-20,-6.22,101.7,107.9,62.3,-.024,103.1,101.5,1179.0
235,226,Santa Clara,WCC,12-15,-6.25,96.9,103.2,65.1,+.083,102.4,103.2,1365.0
236,227,FIU,SB,7-21,-6.29,95.0,101.3,61.6,-.101,103.1,102.2,1198.0
237,228,Birmingham Southern,BSth,17-9,-6.59,100.5,107.1,63.4,+.035,94.7,106.8,1128.0
238,229,Quinnipiac,NEC,16-12,-6.72,99.1,105.8,71.0,+.044,97.7,106.6,1346.0
239,230,Tennessee Martin,OVC,10-14,-6.88,100.5,107.3,69.5,+.042,103.5,104.5,1404.0
240,231,Georgia Southern,SC,13-13,-6.97,102.2,109.2,71.6,+.081,99.7,104.3,1204.0
241,232,North Texas,SB,5-21,-7.31,99.3,106.6,70.2,+.006,105.3,100.1,1317.0
242,233,Furman,SC,11-17,-7.37,97.9,105.2,62.9,+.010,101.3,104.5,1202.0
243,234,Cal St. Fullerton,BW,10-19,-7.48,101.4,108.9,59.9,-.008,100.9,103.2,1168.0
244,235,Colgate,Pat,12-14,-7.72,97.4,105.2,66.2,+.003,97.9,105.0,1159.0
245,236,Mississippi Valley St.,SWAC,13-13,-7.83,104.2,112.0,67.6,-.041,95.0,105.5,1290.0
246,237,Saint Peter's,MAAC,10-19,-8.03,100.3,108.3,71.2,-.031,100.4,103.9,1389.0
247,238,Central Connecticut,NEC,15-13,-8.04,101.1,109.2,61.6,+.024,97.3,107.0,1148.0
248,239,St. Francis NY,NEC,14-16,-8.10,100.5,108.6,70.7,-.027,97.5,106.2,1383.0
249,240,Cleveland St.,Horz,8-22,-8.12,97.7,105.8,66.1,-.011,104.9,102.7,1156.0
252,241,Hampton,MEAC,19-11,-8.14,94.8,102.9,69.9,+.037,94.8,108.7,1214.0
253,242,Monmouth,NEC,15-13,-8.15,91.9,100.1,66.8,+.070,99.4,107.3,1284.0
254,243,Lamar,Slnd,12-14,-8.57,92.7,101.3,66.1,-.005,97.2,104.8,1249.0
255,244,South Carolina St.,MEAC,20-11,-8.59,96.4,105.0,71.7,+.115,95.2,107.5,1354.0
256,245,Centenary,ind,10-14,-8.60,103.1,111.7,68.9,+.031,99.0,102.9,1147.0
257,246,Sacramento St.,BSky,11-17,-8.89,94.1,103.0,69.2,+.070,101.8,103.2,1170.0
258,247,Lafayette,Pat,11-16,-8.98,101.3,110.3,66.4,-.004,98.0,103.1,1248.0
259,248,UNC Greensboro,SC,6-22,-9.03,97.7,106.8,67.5,-.118,100.8,103.9,1422.0
260,249,Prairie View A&M,SWAC,17-12,-9.08,97.4,106.5,67.3,+.127,95.8,105.0,1341.0
261,250,Charleston Southern,BSth,12-14,-9.10,94.2,103.3,65.0,-.020,97.2,106.8,1149.0
262,251,Southeast Missouri St.,OVC,9-19,-9.22,102.1,111.3,65.3,-.012,103.0,104.8,1369.0
263,252,Texas A&M Corpus Chris,ind,11-15,-9.28,99.0,108.3,72.8,+.021,98.9,103.7,1394.0
264,253,Youngstown St.,Horz,7-20,-9.31,93.1,102.4,65.8,+.024,104.3,103.5,1464.0
265,254,Louisiana Monroe,Slnd,11-16,-9.61,94.4,104.0,72.7,+.013,98.7,104.3,1419.0
266,255,Hofstra,CAA,8-21,-9.69,95.0,104.7,68.3,-.031,100.1,102.1,1220.0
267,256,St. Francis PA,NEC,14-14,-9.84,94.3,104.1,69.3,+.049,96.9,106.6,1384.0
268,257,Alabama St.,SWAC,14-15,-9.95,90.9,100.9,64.2,-.025,96.2,106.5,1106.0
269,258,Fordham,A10,2-26,-10.22,97.2,107.4,69.7,-.101,104.3,99.6,1200.0
270,259,Buffalo,MAC,5-23,-10.33,95.4,105.8,66.8,-.127,103.5,103.9,1138.0
271,260,Texas Southern,SWAC,18-13,-10.45,98.3,108.7,68.4,+.037,94.4,107.4,1411.0
272,261,Coastal Carolina,BSth,11-15,-10.47,98.4,108.8,65.3,-.019,96.7,105.9,1157.0
273,262,Southeastern Louisiana,Slnd,9-16,-10.54,95.7,106.2,65.9,+.024,98.1,102.8,1368.0
274,263,Jacksonville,ASun,12-16,-10.57,93.4,104.0,66.3,+.031,98.8,104.7,1239.0
275,264,Delaware St.,MEAC,15-12,-10.69,98.1,108.7,59.2,+.068,96.5,108.1,1175.0
276,265,Southern Utah,MCon,9-17,-10.77,101.2,111.9,64.2,+.005,101.0,104.9,1381.0
277,266,Indiana St.,MVC,7-24,-10.79,90.9,101.7,62.1,-.028,104.9,102.5,1232.0
278,267,Jackson St.,SWAC,10-18,-10.84,94.0,104.9,71.9,-.034,96.7,104.4,1238.0
279,268,UC Riverside,BW,5-18,-10.94,98.8,109.8,67.5,+.023,102.0,101.3,1415.0
280,269,Eastern Kentucky,OVC,7-17,-10.97,99.5,110.4,71.3,-.033,102.0,105.6,1184.0
281,270,Florida A&M,MEAC,17-12,-10.99,98.1,109.1,67.5,+.081,94.4,108.3,1197.0
