,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
31,32,Michigan St.,B10,19-12,+16.86,113.0,96.2,63.3,-.026,108.5,98.7,1277.0
32,33,Memphis,CUSA,27-9,+16.69,112.5,95.8,70.8,-.008,104.9,101.3,1272.0
33,34,Mississippi,SEC,19-11,+16.68,113.3,96.7,64.7,-.040,105.9,98.6,1279.0
34,35,UCLA,P10,21-12,+16.34,113.7,97.3,68.1,+.048,110.1,98.1,1417.0
35,36,Georgetown,BE,18-11,+16.13,110.6,94.5,71.1,-.094,105.0,99.7,1207.0
36,37,California,P10,23-9,+16.03,109.8,93.7,66.6,+.088,107.9,100.0,1143.0
37,38,Oklahoma St.,B12,23-9,+15.80,107.9,92.1,66.0,+.047,107.8,100.7,1329.0
38,39,Miami FL,BE,24-8,+15.77,110.5,94.7,69.1,+.017,105.0,99.3,1274.0
39,40,Charlotte,CUSA,18-12,+15.73,114.2,98.5,66.8,-.008,107.3,98.1,1150.0
42,41,Tulsa,WAC,26-7,+15.59,116.0,100.4,69.5,+.001,103.7,101.7,1409.0
43,42,Dayton,A10,21-11,+15.53,112.9,97.4,66.6,-.042,104.5,101.7,1173.0
44,43,Minnesota,B10,18-13,+14.54,113.5,99.0,68.9,-.045,107.4,100.1,1278.0
45,44,Western Kentucky,SB,26-4,+14.51,110.5,96.0,67.5,+.060,103.1,102.8,1443.0
46,45,Utah,MWC,19-9,+14.08,111.4,97.3,62.1,+.010,106.2,100.8,1428.0
47,46,Iowa,B10,19-16,+13.66,110.4,96.8,69.0,-.060,108.3,99.7,1234.0
48,47,Valparaiso,MCon,24-8,+13.63,111.5,97.8,68.7,-.032,102.9,104.6,1434.0
49,48,Temple,A10,19-15,+13.57,114.0,100.4,62.2,-.038,107.5,99.5,1396.0
50,49,Southern Illinois,MVC,28-8,+13.45,109.2,95.7,70.6,+.034,105.2,103.1,1356.0
51,50,Wisconsin,B10,18-13,+13.22,110.7,97.5,63.3,+.049,108.9,98.3,1458.0
52,51,Hawaii,WAC,26-6,+13.15,110.3,97.2,65.6,+.007,102.8,103.5,1218.0
53,52,Villanova,BE,19-13,+13.14,106.7,93.5,67.3,-.055,106.5,99.8,1437.0
54,53,Virginia,ACC,17-12,+12.92,112.0,99.1,69.4,-.017,107.9,99.9,1438.0
55,54,Tennessee,SEC,15-16,+12.67,110.9,98.2,66.7,-.044,108.6,96.6,1397.0
56,55,Ball St.,MAC,23-12,+12.66,113.3,100.6,69.1,+.012,105.8,102.1,1123.0
57,56,Syracuse,BE,23-13,+12.61,106.1,93.5,69.4,-.005,105.6,99.5,1393.0
58,57,Arkansas,SEC,14-15,+12.56,108.8,96.2,71.9,-.062,108.3,97.1,1116.0
59,58,Penn,Ivy,25-7,+12.23,110.2,98.0,65.6,-.019,101.9,104.3,1335.0
60,59,Creighton,MVC,23-9,+11.82,111.3,99.5,66.9,+.029,104.8,103.4,1166.0
61,60,Bowling Green,MAC,23-9,+11.76,111.3,99.6,66.6,+.021,105.6,103.5,1132.0
62,61,Louisville,CUSA,19-13,+11.74,108.1,96.4,72.6,+.008,106.7,99.7,1257.0
63,62,Pepperdine,WCC,21-9,+11.72,111.1,99.3,72.4,+.061,105.7,101.7,1337.0
64,63,BYU,MWC,17-12,+11.55,109.2,97.7,65.4,-.045,106.7,101.0,1140.0
65,64,Louisiana Tech,WAC,20-10,+11.43,110.0,98.6,66.3,+.002,104.0,100.8,1256.0
66,65,UNC Wilmington,CAA,23-10,+11.32,107.4,96.1,63.9,-.003,103.2,102.4,1423.0
67,66,LSU,SEC,18-15,+11.10,105.4,94.3,64.9,-.048,106.4,99.5,1261.0
68,67,Wyoming,MWC,22-9,+11.01,107.8,96.7,69.0,+.032,105.5,102.0,1461.0
69,68,Saint Joseph's,A10,19-12,+10.81,114.4,103.6,67.7,-.009,106.4,101.7,1386.0
70,69,Arizona St.,P10,14-15,+10.54,108.6,98.1,71.7,-.090,108.5,100.5,1113.0
71,70,Georgia Tech,ACC,15-16,+10.50,111.1,100.6,70.5,-.022,108.0,99.4,1210.0
72,71,Boston College,BE,20-12,+9.97,109.4,99.4,69.1,+.040,105.3,98.9,1130.0
73,72,Tennessee Tech,OVC,24-7,+9.44,109.9,100.4,67.2,+.003,103.4,106.1,1399.0
74,73,South Florida,CUSA,19-13,+9.43,107.9,98.4,71.8,+.018,105.8,100.4,1378.0
75,74,San Diego St.,MWC,21-12,+9.29,106.9,97.6,70.0,+.055,106.7,101.1,1361.0
76,75,Utah St.,BW,22-8,+9.17,106.3,97.2,63.3,-.025,102.3,104.5,1429.0
77,76,St. John's,BE,20-12,+9.06,102.7,93.6,69.1,+.089,106.5,100.1,1385.0
78,77,UC Santa Barbara,BW,19-11,+8.87,108.2,99.3,63.4,-.058,103.1,102.6,1364.0
79,78,St. Bonaventure,A10,17-13,+8.59,116.1,107.5,71.5,-.030,105.5,101.0,1382.0
80,79,College of Charleston,SC,20-8,+8.41,105.0,96.6,62.1,-.041,101.0,104.2,1158.0
81,80,Richmond,A10,22-14,+8.31,104.1,95.8,60.8,+.069,106.2,101.5,1350.0
84,81,UNLV,MWC,21-11,+8.26,109.7,101.5,72.4,+.068,105.5,101.3,1424.0
85,82,Fresno St.,WAC,19-15,+7.82,104.4,96.5,72.4,-.025,106.1,101.3,1201.0
86,83,Purdue,B10,13-18,+7.60,109.8,102.2,68.0,-.059,108.2,99.2,1345.0
87,84,Seton Hall,BE,11-18,+7.18,105.0,97.9,68.6,-.100,106.2,98.3,1371.0
88,85,Vanderbilt,SEC,17-15,+7.14,107.6,100.5,69.1,+.060,107.2,98.8,1435.0
89,86,Saint Louis,CUSA,15-16,+6.91,98.1,91.2,65.3,-.023,106.4,100.5,1387.0
90,87,Colorado,B12,14-14,+6.78,111.3,104.6,71.9,-.027,106.7,100.3,1160.0
91,88,Auburn,SEC,12-16,+6.61,98.6,92.0,70.1,-.049,107.0,98.9,1120.0
92,89,East Tennessee St.,SC,15-10,+6.60,106.2,99.6,73.7,-.022,102.4,102.7,1190.0
93,90,Northwestern,B10,16-13,+6.55,99.9,93.4,61.6,+.036,106.1,100.4,1321.0
94,91,UC Irvine,BW,20-11,+6.47,108.0,101.5,64.9,+.015,103.0,103.1,1414.0
95,92,New Mexico,MWC,16-14,+6.36,110.3,103.9,66.5,-.023,105.9,102.1,1307.0
96,93,Milwaukee,Horz,13-13,+6.28,104.8,98.5,71.5,-.088,105.5,103.5,1454.0
97,94,Providence,BE,15-16,+6.19,102.9,96.7,71.1,-.050,104.2,99.7,1344.0
98,95,UAB,CUSA,13-17,+6.18,102.5,96.4,67.7,-.143,104.5,101.8,1412.0
99,96,New Mexico St.,SB,18-11,+5.87,109.3,103.4,68.3,-.029,102.6,103.1,1308.0
101,98,Pacific,BW,18-10,+5.74,109.6,103.8,65.2,+.002,101.9,103.0,1334.0
102,99,Washington,P10,10-18,+5.44,105.3,99.8,71.3,+.010,110.8,98.7,1449.0
103,100,McNeese St.,Slnd,20-9,+5.39,103.2,97.8,66.2,+.023,99.6,104.2,1270.0
104,101,San Diego,WCC,14-13,+5.21,107.7,102.5,68.9,-.071,103.5,102.6,1360.0
105,102,Detroit,Horz,18-13,+5.01,104.0,99.0,63.3,+.051,105.0,102.6,1178.0
106,103,Nebraska,B12,13-15,+5.00,105.8,100.8,66.5,-.019,106.6,101.4,1304.0
107,104,Houston,CUSA,17-15,+4.99,108.7,103.7,66.0,+.064,106.2,100.1,1222.0
108,105,Rutgers,BE,18-13,+4.87,98.0,93.1,69.6,+.038,103.7,101.0,1353.0
109,106,Baylor,B12,12-16,+4.69,108.2,103.5,68.3,-.090,106.0,101.7,1124.0
111,108,SMU,WAC,15-14,+4.44,107.6,103.2,67.7,-.025,104.5,101.6,1374.0
112,109,Oral Roberts,MCon,17-13,+4.33,105.4,101.0,69.4,-.076,102.3,105.7,1331.0
113,110,TCU,CUSA,14-15,+4.23,110.0,105.8,76.5,-.029,104.6,101.8,1395.0
114,111,UNC Greensboro,SC,20-11,+4.21,103.1,98.8,68.6,+.054,101.5,103.2,1422.0
115,112,Manhattan,MAAC,20-9,+4.18,104.6,100.4,68.9,-.018,98.4,104.7,1264.0
116,113,Iowa St.,B12,12-19,+4.16,108.1,103.9,65.2,-.115,105.9,101.1,1235.0
118,115,Ohio,MAC,17-11,+4.09,108.2,104.2,67.8,+.033,105.7,105.6,1325.0
119,116,Hampton,MEAC,25-7,+3.99,109.9,105.9,69.1,+.013,98.3,107.0,1214.0
120,117,Marist,MAAC,19-9,+3.98,106.7,102.8,68.4,-.059,99.2,104.7,1265.0
121,118,Illinois Chicago,Horz,18-14,+3.85,108.9,105.0,67.5,+.040,104.1,102.2,1227.0
122,119,Davidson,SC,18-10,+3.70,101.5,97.8,65.1,+.142,104.2,102.4,1172.0
123,120,Kansas St.,B12,13-16,+3.67,104.0,100.3,65.9,-.005,107.8,101.9,1243.0
126,121,Florida St.,ACC,12-17,+3.54,105.8,102.3,68.3,-.054,107.9,100.1,1199.0
127,122,VCU,CAA,21-11,+3.53,102.9,99.3,70.9,+.010,100.3,102.5,1433.0
128,123,Nevada,WAC,16-13,+3.41,103.9,100.5,71.6,+.034,104.1,102.0,1305.0
129,124,Oregon St.,P10,10-17,+3.36,103.4,100.0,61.3,-.050,108.7,100.7,1333.0
130,125,Colorado St.,MWC,11-18,+3.34,103.8,100.5,66.5,-.110,106.2,101.9,1161.0
131,126,Loyola Chicago,Horz,17-13,+3.20,103.5,100.3,69.5,+.010,104.1,104.7,1260.0
132,127,Massachusetts,A10,13-16,+3.17,102.0,98.8,64.3,+.002,107.1,102.0,1269.0
133,128,Michigan,B10,11-18,+3.15,105.4,102.3,65.6,-.038,108.2,100.0,1276.0
134,129,Tulane,CUSA,13-15,+3.07,104.8,101.7,69.2,+.041,105.7,99.5,1408.0
135,130,Western Michigan,MAC,17-13,+3.00,107.6,104.6,66.9,+.030,104.4,104.5,1444.0
136,131,Montana St.,BSky,18-10,+2.97,107.4,104.4,63.5,+.054,102.2,104.5,1286.0
137,132,Clemson,ACC,13-17,+2.94,107.3,104.4,69.4,-.038,105.7,100.9,1155.0
138,133,George Mason,CAA,19-10,+2.67,104.7,102.1,67.8,+.078,101.2,102.9,1206.0
139,134,Wright St.,Horz,17-11,+2.67,110.9,108.3,65.2,+.033,102.4,104.5,1460.0
140,135,Georgia St.,ASun,19-11,+2.60,107.8,105.2,69.6,+.009,102.8,106.2,1209.0
141,136,Georgia Southern,SC,14-12,+2.55,107.0,104.5,74.4,-.051,100.9,103.1,1204.0
142,137,North Carolina,ACC,8-20,+2.53,105.8,103.2,70.0,-.065,110.1,98.7,1314.0
143,138,Chattanooga,SC,14-14,+2.36,103.7,101.3,69.2,-.012,103.6,102.4,1151.0
144,139,Miami OH,MAC,13-18,+2.15,105.4,103.3,60.5,-.004,107.6,102.6,1275.0
145,140,Illinois St.,MVC,17-14,+2.14,103.1,100.9,66.1,+.072,105.3,103.3,1229.0
146,141,Arkansas St.,SB,13-16,+2.13,105.2,103.1,64.2,-.135,101.8,103.4,1117.0
147,142,Virginia Tech,BE,10-18,+2.10,104.3,102.2,67.3,-.098,104.1,100.1,1439.0
148,143,Oakland,MCon,16-13,+1.91,107.6,105.7,70.3,+.033,104.2,104.3,1324.0
149,144,Weber St.,BSky,16-11,+1.76,106.1,104.4,68.1,-.011,101.2,104.2,1451.0
150,145,Princeton,Ivy,15-12,+1.47,103.7,102.2,57.7,+.023,101.8,102.5,1343.0
151,146,Murray St.,OVC,17-13,+1.35,106.8,105.5,69.2,+.017,103.2,104.9,1293.0
152,147,La Salle,A10,15-17,+1.32,103.9,102.6,66.0,+.034,104.5,101.2,1247.0
153,148,Yale,Ivy,21-10,+1.09,102.9,101.8,73.1,+.040,99.6,105.8,1463.0
154,149,UCF,ASun,16-12,+0.98,104.4,103.4,69.7,-.080,101.7,107.6,1416.0
155,150,Central Connecticut,NEC,27-5,+0.93,100.6,99.7,64.0,+.137,97.4,109.3,1148.0
156,151,The Citadel,SC,13-12,+0.66,105.3,104.6,67.0,-.027,100.6,102.6,1154.0
157,152,Wichita St.,MVC,15-15,+0.61,107.8,107.2,66.9,-.007,103.6,103.8,1455.0
158,153,Toledo,MAC,16-14,+0.40,99.1,98.7,66.2,+.068,106.3,104.8,1405.0
159,154,Rider,MAAC,17-11,+0.35,100.2,99.9,68.5,-.033,99.2,105.2,1351.0
160,155,Delaware,CAA,14-16,+0.32,102.7,102.4,66.4,-.027,102.5,102.5,1174.0
161,156,San Francisco,WCC,12-15,+0.21,102.9,102.7,67.8,-.027,103.6,103.0,1362.0
162,157,Troy St.,ASun,18-10,+0.15,104.2,104.1,69.1,+.044,102.4,107.3,1407.0
163,158,Eastern Washington,BSky,15-13,-0.02,100.2,100.2,68.9,+.053,103.0,104.0,1186.0
164,159,Cal Poly,BW,14-12,-0.06,102.5,102.6,68.3,+.006,101.6,103.6,1142.0
165,160,UTSA,Slnd,19-10,-0.18,103.0,103.2,72.2,+.001,98.9,105.3,1427.0
168,161,North Texas,SB,13-14,-0.21,108.1,108.3,72.0,+.012,103.1,102.4,1317.0
169,162,Holy Cross,Pat,18-15,-0.24,98.1,98.4,62.2,-.048,99.5,105.9,1221.0
170,163,UMKC,MCon,17-11,-0.33,101.2,101.5,60.7,+.040,102.6,106.9,1282.0
171,164,Old Dominion,CAA,13-16,-0.43,102.5,102.9,64.8,-.072,101.7,103.8,1330.0
172,165,Southern Miss,CUSA,9-17,-0.45,97.7,98.1,64.3,-.052,105.3,101.0,1379.0
173,166,Marshall,MAC,15-15,-0.55,110.0,110.5,69.6,+.037,105.0,103.3,1267.0
175,168,Morehead St.,OVC,15-11,-0.91,105.5,106.4,68.1,+.072,103.1,106.4,1287.0
176,169,IUPUI,MCon,13-15,-0.96,102.3,103.3,69.4,-.014,104.2,104.4,1237.0
177,170,DePaul,CUSA,9-19,-0.96,100.4,101.4,71.3,-.043,107.1,100.2,1177.0
178,171,Furman,SC,13-14,-1.01,100.2,101.2,65.8,+.021,102.9,103.2,1202.0
179,172,New Orleans,SB,14-14,-1.15,98.4,99.5,68.0,+.042,102.2,103.1,1309.0
180,173,James Madison,CAA,14-15,-1.21,106.4,107.6,65.8,-.036,99.9,102.9,1241.0
181,174,Siena,MAAC,17-19,-1.21,100.8,102.0,66.5,-.070,100.1,104.2,1373.0
182,175,Drake,MVC,14-15,-1.41,107.1,108.5,64.5,+.030,103.5,103.7,1179.0
183,176,Drexel,CAA,14-14,-1.45,104.4,105.9,70.4,+.016,102.0,103.4,1180.0
184,177,Long Beach St.,BW,12-17,-1.48,102.9,104.4,70.2,-.021,103.6,102.9,1253.0
185,178,Northern Iowa,MVC,14-15,-1.49,108.2,109.7,66.9,+.055,104.2,103.0,1320.0
186,179,Samford,ASun,15-14,-1.49,102.5,104.0,56.8,+.011,103.1,106.0,1359.0
187,180,Niagara,MAAC,18-14,-1.64,106.6,108.2,69.5,+.024,99.6,103.9,1310.0
188,181,Air Force,MWC,9-19,-1.64,103.8,105.5,54.2,-.015,105.6,101.3,1102.0
189,182,Cal St. Northridge,BW,11-16,-1.66,98.7,100.4,69.8,-.011,104.1,102.6,1169.0
190,183,East Carolina,CUSA,10-18,-1.78,102.3,104.1,65.0,+.037,104.9,98.9,1187.0
191,184,Buffalo,MAC,12-18,-1.84,99.6,101.4,67.7,-.034,104.8,104.6,1138.0
192,185,Jacksonville,ASun,16-12,-1.98,98.7,100.7,66.7,-.021,101.3,107.3,1239.0
193,186,Northern Illinois,MAC,12-16,-2.00,105.6,107.6,72.1,-.007,104.8,105.0,1296.0
194,187,Louisiana Monroe,Slnd,19-12,-2.00,99.9,101.9,70.1,+.138,100.6,103.5,1419.0
195,188,Boise St.,WAC,12-17,-2.21,98.2,100.4,65.2,+.016,104.4,102.1,1129.0
196,189,UTEP,WAC,9-22,-2.36,101.3,103.7,67.7,-.087,105.2,102.4,1431.0
197,190,Vermont,AE,21-8,-2.41,105.8,108.2,68.1,+.026,95.9,108.1,1436.0
198,191,Florida Atlantic,ASun,18-12,-2.50,99.6,102.1,70.2,+.060,101.9,106.9,1194.0
199,192,West Virginia,BE,7-20,-2.62,103.4,106.1,72.0,-.029,106.2,99.1,1452.0
200,193,Cleveland St.,Horz,12-16,-2.66,97.6,100.3,68.7,-.035,103.8,105.0,1156.0
201,194,Boston University,AE,22-10,-2.74,101.3,104.0,64.5,+.102,97.5,106.6,1131.0
202,195,Gardner Webb,ind,13-8,-2.84,101.4,104.3,73.6,+.077,100.6,104.8,1205.0
203,196,Radford,BSth,14-16,-2.88,98.0,100.9,69.8,-.104,98.9,105.9,1347.0
204,197,Austin Peay,OVC,11-18,-2.98,99.4,102.4,67.3,-.037,104.4,104.4,1122.0
205,198,Penn St.,B10,7-21,-3.16,99.3,102.4,67.7,-.032,108.0,99.8,1336.0
206,199,Wagner,NEC,19-10,-3.17,103.1,106.2,73.3,+.017,97.7,107.9,1447.0
207,200,George Washington,A10,12-16,-3.19,102.7,105.9,70.7,+.089,105.3,101.3,1203.0
210,201,Sam Houston St.,Slnd,14-14,-3.21,100.2,103.4,72.7,-.042,99.8,104.9,1358.0
211,202,Middle Tennessee,SB,13-15,-3.38,96.8,100.2,66.1,+.040,102.7,103.6,1292.0
212,203,Rice,WAC,10-19,-3.43,98.0,101.4,67.7,-.051,103.5,102.7,1349.0
213,204,Central Michigan,MAC,8-19,-3.52,101.6,105.1,67.9,-.062,106.2,103.6,1141.0
214,205,Brown,Ivy,16-10,-3.69,105.9,109.6,72.7,+.058,98.3,105.3,1135.0
215,206,American,Pat,18-12,-4.01,101.0,105.1,62.9,+.057,98.3,106.0,1110.0
216,207,Green Bay,Horz,9-21,-4.25,105.3,109.6,62.3,-.118,103.6,103.8,1453.0
217,208,Fairfield,MAAC,12-17,-4.30,99.1,103.4,71.9,-.055,99.8,103.8,1193.0
218,209,Centenary,ind,10-13,-4.40,101.4,105.8,65.6,-.031,101.4,104.7,1147.0
219,210,Montana,BSky,14-15,-4.51,102.4,106.9,68.5,+.053,103.2,105.2,1285.0
220,211,Santa Clara,WCC,12-15,-4.55,101.1,105.6,66.3,+.069,103.3,103.3,1365.0
221,212,Bradley,MVC,9-20,-4.59,95.3,99.9,63.3,-.046,104.6,103.6,1133.0
222,213,Texas A&M,B12,8-22,-4.73,97.4,102.2,68.2,+.011,108.3,100.6,1401.0
223,214,Fordham,A10,8-20,-4.78,99.3,104.1,74.7,+.022,105.7,100.9,1200.0
224,215,Southern Utah,MCon,9-16,-4.82,100.4,105.2,63.5,-.037,103.5,103.8,1381.0
225,216,Washington St.,P10,6-21,-4.94,104.3,109.3,69.8,-.088,108.6,99.3,1450.0
226,217,Belmont,ASun,11-17,-5.00,108.8,113.8,65.2,-.025,102.6,105.2,1125.0
227,218,Iona,MAAC,13-17,-5.07,98.5,103.6,70.9,-.018,100.4,104.4,1233.0
228,219,Winthrop,BSth,17-12,-5.31,97.3,102.6,65.9,+.038,97.0,107.7,1457.0
229,220,Northern Arizona,BSky,12-14,-5.36,96.3,101.7,67.3,+.026,102.3,106.0,1319.0
230,221,Hofstra,CAA,12-20,-5.44,94.8,100.3,70.8,+.027,102.1,102.2,1220.0
231,222,William & Mary,CAA,9-19,-5.62,96.6,102.2,65.4,-.029,103.6,103.2,1456.0
232,223,Colgate,Pat,15-11,-5.62,101.8,107.4,66.9,+.043,98.1,106.7,1159.0
233,224,Howard,MEAC,18-13,-5.68,101.8,107.5,70.0,+.030,97.3,107.4,1224.0
234,225,Duquesne,A10,9-19,-5.85,99.3,105.1,66.5,+.001,106.5,101.6,1182.0
235,226,Saint Mary's,WCC,8-20,-5.85,91.3,97.1,65.2,-.043,104.4,103.3,1388.0
236,227,Akron,MAC,9-21,-5.94,105.2,111.2,65.6,-.026,105.2,103.9,1103.0
237,228,Indiana St.,MVC,6-22,-6.13,98.4,104.5,64.1,-.042,105.5,103.3,1232.0
238,229,Appalachian St.,SC,8-18,-6.25,102.1,108.3,72.6,-.006,103.1,102.2,1111.0
240,231,Monmouth,NEC,18-12,-6.33,96.6,103.0,65.7,+.097,99.4,108.1,1284.0
241,232,Western Carolina,SC,8-16,-6.37,100.0,106.4,71.6,-.005,102.2,103.7,1441.0
242,233,Eastern Illinois,OVC,12-16,-6.39,102.2,108.6,70.6,+.056,103.8,105.1,1183.0
243,234,FIU,SB,9-20,-6.56,96.4,103.0,64.4,-.011,103.0,103.6,1198.0
244,235,Harvard,Ivy,14-12,-6.73,94.4,101.1,67.5,+.057,99.2,106.3,1217.0
245,236,Tennessee St.,OVC,9-17,-6.77,103.2,110.0,72.7,-.034,103.4,105.4,1398.0
246,237,Rhode Island,A10,8-20,-6.80,97.6,104.4,64.7,+.061,106.7,101.6,1348.0
247,238,Lafayette,Pat,14-14,-6.83,102.7,109.6,70.3,+.009,98.2,105.2,1248.0
248,239,Columbia,Ivy,10-16,-6.93,91.2,98.1,59.3,-.035,101.0,105.0,1162.0
249,240,Northwestern St.,Slnd,12-18,-7.13,100.5,107.6,70.6,-.006,100.4,104.0,1322.0
252,241,VMI,SC,7-18,-7.23,99.3,106.5,77.7,+.015,103.7,101.6,1440.0
253,242,Delaware St.,MEAC,15-13,-7.34,99.6,106.9,62.8,+.010,97.1,107.1,1175.0
254,243,UMBC,NEC,20-9,-7.37,96.1,103.4,70.6,+.062,96.2,109.1,1420.0
255,244,Wofford,SC,7-18,-7.70,94.1,101.8,67.3,+.015,104.3,101.5,1459.0
256,245,Jacksonville St.,ASun,13-16,-7.92,101.5,109.4,66.2,-.027,99.5,106.8,1240.0
257,246,Tennessee Martin,OVC,11-14,-7.93,99.4,107.3,71.3,+.077,102.7,105.5,1404.0
258,247,Lamar,Slnd,15-14,-8.02,98.4,106.4,69.6,+.063,98.5,105.1,1249.0
259,248,Texas A&M Corpus Chris,ind,10-15,-8.08,101.3,109.3,73.5,-.009,99.8,104.8,1394.0
260,249,Portland St.,BSky,11-16,-8.10,104.6,112.7,69.1,+.083,102.8,103.6,1340.0
261,250,UT Arlington,Slnd,11-15,-8.37,102.2,110.6,72.1,+.007,99.5,104.4,1426.0
262,251,San Jose St.,WAC,9-20,-8.43,98.7,107.1,63.2,+.050,103.9,101.5,1363.0
263,252,Alcorn St.,SWAC,20-10,-8.71,100.1,108.8,73.0,+.097,95.0,109.6,1108.0
264,253,UC Riverside,BW,7-18,-8.86,99.0,107.9,67.3,-.020,103.3,102.6,1415.0
265,254,St. Francis NY,NEC,18-11,-8.96,100.4,109.4,73.6,+.031,96.2,109.5,1383.0
266,255,South Alabama,SB,5-21,-9.00,96.0,105.0,66.8,-.117,102.1,102.2,1375.0
267,256,Denver,SB,7-20,-9.06,99.0,108.1,66.0,-.085,102.0,103.1,1176.0
268,257,Canisius,MAAC,10-20,-9.09,96.5,105.6,66.2,-.058,99.6,104.4,1145.0
269,258,Portland,WCC,6-24,-9.16,97.3,106.4,73.1,-.027,103.3,103.0,1339.0
270,259,Quinnipiac,NEC,14-16,-9.27,100.8,110.1,74.5,-.045,96.9,108.1,1346.0
271,260,Western Illinois,MCon,10-16,-9.31,102.5,111.8,68.7,+.015,101.7,106.0,1442.0
272,261,Stephen F. Austin,Slnd,12-15,-9.40,93.9,103.3,63.1,+.015,99.1,105.7,1372.0
273,262,Alabama A&M,SWAC,17-10,-9.53,92.2,101.7,79.0,+.002,92.6,111.2,1105.0
274,263,UNC Asheville,BSth,12-14,-9.70,98.9,108.6,68.5,+.051,98.4,105.6,1421.0
275,264,Loyola Marymount,WCC,8-20,-9.86,99.1,109.0,68.8,+.014,103.4,103.6,1258.0
276,265,Evansville,MVC,7-21,-9.89,98.0,107.9,69.2,+.004,105.2,104.4,1191.0
277,266,South Carolina St.,MEAC,14-15,-10.49,96.2,106.7,68.1,+.109,99.7,106.7,1354.0
278,267,Idaho St.,BSky,8-17,-10.74,96.6,107.3,69.0,+.015,101.5,105.6,1226.0
279,268,Stetson,ASun,9-16,-11.01,98.1,109.1,72.3,+.055,102.9,106.3,1391.0
280,269,Bucknell,Pat,13-16,-11.27,94.5,105.8,65.5,+.060,97.5,105.2,1137.0
281,270,Navy,Pat,9-20,-11.52,94.1,105.6,70.8,-.089,99.9,106.2,1298.0
282,271,North Carolina A&T,MEAC,10-17,-11.86,92.8,104.7,70.4,+.024,99.5,106.5,1299.0
283,272,Alabama St.,SWAC,18-12,-12.62,90.1,102.7,63.1,+.081,95.6,110.6,1106.0
