,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
193,186,IUPUI,Horz,16-14,-1.95,104.6,106.5,68.7,-.064,102.8,106.9,1237.0
194,187,New Mexico,MWC,11-16,-1.99,103.3,105.3,72.5,-.048,104.5,102.9,1307.0
195,188,Presbyterian,BSth,17-13,-2.02,108.8,110.8,67.5,-.027,102.4,106.5,1342.0
196,189,Marshall,CUSA,15-13,-2.02,106.8,108.8,74.5,+.104,102.9,102.2,1267.0
197,190,Saint Joseph's,A10,12-16,-2.34,104.8,107.2,68.1,-.008,103.0,102.2,1386.0
198,191,Oakland,Horz,14-16,-2.62,108.0,110.6,68.4,-.007,104.7,106.3,1324.0
199,192,Hampton,BSth,13-15,-2.65,106.7,109.4,71.0,-.120,103.0,106.5,1214.0
200,193,Dartmouth,Ivy,11-15,-2.70,106.2,108.9,65.4,-.087,102.6,103.9,1171.0
201,194,Purdue Fort Wayne,Sum,17-13,-2.82,108.0,110.8,71.6,+.033,103.8,106.6,1236.0
202,195,Washington St.,P12,11-17,-2.95,107.3,110.2,70.3,-.045,104.7,103.8,1450.0
203,196,Texas Southern,SWAC,16-11,-3.04,104.9,108.0,74.3,+.063,99.9,104.5,1411.0
204,197,Illinois St.,MVC,16-14,-3.05,101.5,104.5,66.6,+.085,103.0,103.4,1229.0
205,198,Hawaii,BW,16-11,-3.18,103.5,106.6,66.4,+.005,100.6,106.4,1218.0
206,199,Gardner Webb,BSth,19-11,-3.22,105.7,108.9,67.5,+.060,102.0,106.7,1205.0
207,200,Cal Baptist,WAC,15-12,-3.22,106.7,109.9,68.6,-.049,101.5,105.9,1465.0
210,201,Weber St.,BSky,16-12,-3.23,102.6,105.8,71.1,-.011,102.1,107.6,1451.0
211,202,Richmond,A10,12-16,-3.27,106.5,109.8,65.9,-.067,101.0,104.2,1350.0
212,203,FIU,CUSA,17-11,-3.38,101.8,105.2,78.3,+.111,101.5,102.8,1198.0
213,204,American,Pat,14-14,-3.59,101.5,105.0,66.5,-.108,100.4,107.4,1110.0
214,205,Green Bay,Horz,16-14,-3.64,102.5,106.1,74.0,+.094,105.5,105.9,1453.0
215,206,Indiana St.,MVC,14-15,-3.66,101.2,104.8,68.8,+.025,103.0,102.2,1232.0
216,207,Illinois Chicago,Horz,15-15,-3.76,99.4,103.2,70.4,+.002,104.2,106.6,1227.0
217,208,Little Rock,SB,10-18,-3.85,100.8,104.7,70.3,-.147,103.4,105.3,1114.0
218,209,Appalachian St.,SB,9-19,-3.94,106.1,110.0,71.6,-.098,104.9,102.9,1111.0
219,210,Ohio,MAC,12-15,-4.11,97.3,101.4,69.3,+.086,106.3,103.2,1325.0
220,211,La Salle,A10,9-18,-4.11,101.2,105.3,69.2,-.047,103.2,103.0,1247.0
221,212,Lamar,Slnd,17-12,-4.23,102.4,106.6,68.6,+.002,100.5,106.3,1249.0
222,213,Rider,MAAC,15-13,-4.26,100.6,104.9,74.0,-.019,100.0,106.8,1351.0
223,214,William & Mary,CAA,13-16,-4.44,102.8,107.3,68.7,+.025,105.6,106.9,1456.0
224,215,Cal St. Bakersfield,WAC,16-11,-4.46,103.4,107.9,65.4,+.090,103.0,105.8,1167.0
225,216,Florida Gulf Coast,ASun,13-17,-4.48,100.0,104.5,68.1,-.008,103.4,103.4,1195.0
226,217,North Dakota St.,Sum,14-15,-4.58,105.4,110.0,65.3,+.016,104.6,106.8,1295.0
227,218,South Dakota,Sum,12-16,-4.72,100.2,104.9,66.9,-.061,104.3,107.2,1377.0
228,219,Pacific,WCC,13-17,-4.81,99.9,104.7,65.2,+.037,105.7,104.0,1334.0
229,220,UMBC,AE,18-12,-4.83,96.8,101.6,65.0,+.050,100.2,106.1,1420.0
230,221,High Point,BSth,15-14,-5.11,98.2,103.4,63.4,+.019,103.3,106.7,1219.0
231,222,Quinnipiac,MAAC,15-12,-5.16,103.2,108.4,66.5,+.002,99.7,108.1,1346.0
232,223,Cornell,Ivy,13-13,-5.23,100.0,105.2,67.5,+.087,103.7,103.9,1165.0
233,224,Iona,MAAC,13-15,-5.23,105.2,110.5,71.1,-.041,100.0,106.3,1233.0
234,225,Long Beach St.,BW,12-18,-5.23,100.7,105.9,71.6,+.047,104.6,103.6,1253.0
235,226,Evansville,MVC,10-20,-5.33,99.6,104.9,69.5,-.073,103.3,102.9,1191.0
236,227,Boston University,Pat,14-16,-5.38,103.5,108.9,66.6,-.021,102.5,106.5,1131.0
237,228,Valparaiso,MVC,14-16,-5.46,97.6,103.1,65.1,+.031,102.2,103.5,1434.0
238,229,Massachusetts,A10,10-18,-5.76,101.9,107.6,67.1,-.059,102.7,103.9,1269.0
239,230,South Alabama,SB,13-15,-5.79,101.1,106.9,66.3,-.027,102.2,106.2,1375.0
240,231,Sacred Heart,NEC,14-16,-5.96,104.5,110.4,71.9,-.065,100.5,107.3,1357.0
241,232,Holy Cross,Pat,15-15,-6.01,100.9,106.9,63.1,+.061,102.8,106.3,1221.0
242,233,UMKC,WAC,10-19,-6.05,100.6,106.7,66.5,-.043,105.8,104.4,1282.0
243,234,Detroit,Horz,11-18,-6.17,105.3,111.5,68.4,+.004,105.0,104.8,1178.0
244,235,Fairleigh Dickinson,NEC,16-13,-6.23,105.0,111.3,67.4,+.006,99.0,106.6,1192.0
245,236,Drexel,CAA,13-17,-6.39,106.2,112.6,69.2,+.002,103.9,106.9,1180.0
246,237,Rice,CUSA,11-17,-6.47,103.2,109.7,70.3,-.014,101.9,102.3,1349.0
247,238,The Citadel,SC,12-16,-6.50,107.1,113.6,73.9,+.040,105.4,103.3,1154.0
248,239,Air Force,MWC,12-15,-6.51,99.1,105.6,66.8,+.038,102.7,103.9,1102.0
249,240,Montana St.,BSky,12-14,-6.61,106.6,113.2,70.5,+.011,103.2,107.3,1286.0
252,241,Eastern Kentucky,OVC,13-17,-6.64,98.7,105.3,77.2,+.026,103.6,105.0,1184.0
253,242,UC Davis,BW,10-17,-6.71,96.4,103.1,65.7,-.025,103.6,103.4,1413.0
254,243,Prairie View A&M;,SWAC,15-12,-6.77,99.0,105.8,70.7,+.085,99.5,104.4,1341.0
255,244,Columbia,Ivy,7-17,-6.80,99.7,106.5,67.1,-.096,103.0,104.2,1162.0
256,245,St. Francis PA,NEC,16-12,-6.85,105.3,112.1,68.7,+.092,100.8,107.4,1384.0
257,246,Southeastern Louisiana,Slnd,14-14,-7.03,97.4,104.4,65.6,+.022,100.8,106.4,1368.0
258,247,UMass Lowell,AE,15-15,-7.25,104.5,111.7,70.3,-.023,99.2,105.8,1262.0
259,248,Fordham,A10,11-17,-7.26,97.9,105.2,65.2,-.083,100.4,105.0,1200.0
260,249,Army,Pat,13-17,-7.35,96.6,104.0,69.8,-.005,102.8,107.5,1119.0
261,250,Jacksonville,ASun,12-18,-7.48,97.9,105.4,71.6,-.046,101.7,105.3,1239.0
262,251,Norfolk St.,MEAC,17-11,-7.57,99.0,106.5,68.9,+.070,98.2,106.1,1313.0
263,252,Middle Tennessee,CUSA,9-19,-7.62,99.3,106.9,68.1,+.014,104.7,101.1,1292.0
264,253,Western Michigan,MAC,8-20,-7.67,100.1,107.8,69.2,-.026,105.6,103.1,1444.0
265,254,Marist,MAAC,12-16,-7.75,101.7,109.5,64.7,-.041,100.2,106.9,1265.0
266,255,Siena,MAAC,15-14,-7.86,100.5,108.4,60.7,+.056,100.0,106.7,1373.0
267,256,Morehead St.,OVC,11-19,-7.86,101.4,109.3,67.4,+.032,104.4,104.2,1287.0
268,257,Arkansas St.,SB,12-16,-7.86,101.3,109.2,69.1,+.097,104.2,104.4,1117.0
269,258,New Orleans,Slnd,16-11,-7.93,94.4,102.4,68.2,+.072,100.0,107.3,1309.0
270,259,Youngstown St.,Horz,12-18,-7.94,103.7,111.7,66.9,+.013,103.4,104.9,1464.0
271,260,Troy,SB,11-16,-8.01,102.8,110.8,67.1,+.053,103.9,104.4,1407.0
272,261,Chattanooga,SC,12-18,-8.06,102.0,110.0,66.2,+.034,104.8,104.5,1151.0
273,262,North Dakota,Sum,12-16,-8.21,97.0,105.2,69.8,-.036,104.6,107.6,1315.0
274,263,Delaware,CAA,16-14,-8.34,103.6,112.0,63.4,+.084,102.6,107.6,1174.0
275,264,California,P12,6-22,-8.48,104.6,113.1,66.5,+.025,106.6,101.1,1143.0
276,265,St. Francis NY,NEC,17-13,-8.63,95.6,104.3,68.5,+.083,101.1,108.4,1383.0
277,266,LIU Brooklyn,NEC,14-15,-8.63,98.3,106.9,71.4,-.012,99.2,107.3,1254.0
